event_id,id,name,match_id,season,competition,team,player,outcome_id,outcome_name
8c14efd7-02ef-4f7a-98b4-b914ee7487e4,4,Duel,16120,2018/2019,La Liga,Getafe,Damián Nicolás Suárez Suárez,14,Lost Out
8dc0b5af-172a-45a2-bfa3-20a01e5b698b,4,Duel,15986,2018/2019,La Liga,Girona,Cristhian Ricardo Stuani Curbelo,,
fb577330-461d-4b6c-be79-b2b1b8e849b2,4,Duel,3749052,2003/2004,Premier League,Arsenal,Robert Pirès,16,Success In Play
fce79072-1e65-4208-8c5c-af57392869ba,4,Duel,3773547,2020/2021,La Liga,Barcelona,Óscar Mingueza García,4,Won
e8d512dc-eb36-4be8-92a0-75632d314bd1,4,Duel,3749133,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,4,Won
d0e0e323-ca63-4b33-b5cb-7fca2d3cd9ca,4,Duel,3749434,2003/2004,Premier League,Birmingham City,Mikael Forssell,,
d9ce8407-d6f3-479c-b19f-13ad74eb76dd,4,Duel,3749448,2003/2004,Premier League,Arsenal,Robert Pirès,16,Success In Play
c6bbf9b9-1116-481d-af69-5ae880fa07c8,4,Duel,3749454,2003/2004,Premier League,Arsenal,Dennis Bergkamp,,
390776d9-eea3-4790-a977-d8f009baa2af,4,Duel,3749296,2003/2004,Premier League,Portsmouth,Teddy Sheringham,,
92fdf68f-0841-4e0a-9ff8-bd3d8f3466c2,4,Duel,3749276,2003/2004,Premier League,Arsenal,Dennis Bergkamp,,
af90c18f-7d9f-42b8-9551-9f8ee25d5252,4,Duel,16079,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,4,Won
1225e607-d585-4065-9ec8-1ecc5e25beda,4,Duel,3749454,2003/2004,Premier League,Arsenal,Robert Pirès,4,Won
f69c96e4-c383-4baf-9a9a-9df805778a86,4,Duel,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,4,Won
9d08842e-1b88-471b-ac90-ad5ce6696692,4,Duel,3773656,2020/2021,La Liga,Barcelona,Frenkie de Jong,13,Lost In Play
a9f809dd-a7ae-4ca8-8093-c34d7384fb52,4,Duel,3773672,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,,
3d6492dd-1ea4-454c-91af-d71acea2fcbf,4,Duel,3749448,2003/2004,Premier League,Liverpool,Steven Gerrard,16,Success In Play
ebf0e6d6-1268-4726-a95b-7ab7fcbeabda,4,Duel,3749052,2003/2004,Premier League,Arsenal,Robert Pirès,17,Success Out
4646e18c-decd-406f-aa59-9c38260451ae,4,Duel,3749192,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,,
fb6c8a00-9fc4-48fd-9231-a88dd6b52f3c,4,Duel,3749276,2003/2004,Premier League,Chelsea,"Gérémi Sorele N""Djitap Fotso",16,Success In Play
1e9669b1-17cd-4b86-a1c9-791ded6d5ab5,4,Duel,3749453,2003/2004,Premier League,Arsenal,Thierry Henry,,
e2e2f9bf-7ea9-4c68-ad53-a49422fc0122,4,Duel,3773587,2020/2021,La Liga,Getafe,Erick Cathriel Cabaco Almada,16,Success In Play
b9b20475-47e5-43c0-b8e4-1cfd3d928b3e,4,Duel,3773428,2020/2021,La Liga,Cádiz,Álvaro Negredo Sánchez,,
4e553507-4901-4f20-9b16-1fe98f79952f,4,Duel,3773587,2020/2021,La Liga,Getafe,Damián Nicolás Suárez Suárez,4,Won
91d63fb7-2f05-4360-b097-4716f811802d,4,Duel,3749192,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,,
eb118a15-7736-4189-b29c-0c114b60a6a8,4,Duel,3773586,2020/2021,La Liga,Granada,Víctor David Díaz Miguel,16,Success In Play
