event_id,id,name,match_id,season,competition,team,formation
a489b744-478f-436c-b72b-1bfe9ce39b87,35,Starting XI,3773571,2020/2021,La Liga,Real Valladolid,442
9a05b7e9-a839-4fb1-ae14-6ce8ee453806,35,Starting XI,3749528,2003/2004,Premier League,Newcastle United,442
b42e2f2c-7372-4aa3-89a1-c0e5bc80e881,35,Starting XI,16240,2018/2019,La Liga,Villarreal,343
c8ab6406-f4b1-4882-86ee-d2a7076055eb,35,Starting XI,303473,2019/2020,La Liga,Sevilla,433
cc90bb2f-122e-4943-80f1-14a81178ad91,35,Starting XI,16173,2018/2019,La Liga,Barcelona,433
3886c320-2c75-4f69-8df2-48efbe78b512,36,Tactical Shift,3749068,2003/2004,Premier League,Tottenham Hotspur,442
8ab2e7df-7642-4f9b-ad8e-4da95dfe7fa2,35,Starting XI,3749448,2003/2004,Premier League,Liverpool,442
ca1b484d-880c-4577-abd0-7d553d22272e,36,Tactical Shift,3749453,2003/2004,Premier League,Leeds United,442
69d9857a-5598-4a37-8900-adf7d4568da2,35,Starting XI,3749642,2003/2004,Premier League,Charlton Athletic,442
ffdbffbf-aad2-4694-a079-8ab4e0f20769,35,Starting XI,3749448,2003/2004,Premier League,Arsenal,442
5e3d09b4-4741-43af-b3ca-9b451c458b3a,35,Starting XI,16073,2018/2019,La Liga,Atlético Madrid,442
e032da50-60eb-4089-9b8a-8e1b931815ee,35,Starting XI,3749196,2003/2004,Premier League,Tottenham Hotspur,352
d0fdc490-0cf2-48de-a516-7e3ea6498ec8,35,Starting XI,303731,2019/2020,La Liga,Barcelona,433
e4e517be-35cd-47ff-8d61-38b970064fce,36,Tactical Shift,3773415,2020/2021,La Liga,Barcelona,4231
17a94d4e-6be7-46e8-bdc9-65c1d6e744c6,36,Tactical Shift,303473,2019/2020,La Liga,Barcelona,442
628b0483-0e4d-4044-b405-b5bcdcf283e0,35,Starting XI,303532,2019/2020,La Liga,Leganés,352
d130c53e-c291-48bc-8372-721330fb160b,35,Starting XI,3764440,2020/2021,La Liga,Barcelona,433
b211493d-e1fa-419c-84e5-4ace7c26a511,35,Starting XI,16109,2018/2019,La Liga,Barcelona,433
df27919b-bf7a-48a5-a31b-56d0496b47f0,36,Tactical Shift,3773415,2020/2021,La Liga,Cádiz,4141
d2bccfa7-36d1-408a-8146-73e352d06887,35,Starting XI,3773386,2020/2021,La Liga,Deportivo Alavés,4141
97c7e0c3-8a36-4a00-8cfe-e977f3e75011,36,Tactical Shift,16215,2018/2019,La Liga,Real Betis,3412
0ddd04fc-79fe-4648-93d5-d66b6650f7ef,35,Starting XI,3773477,2020/2021,La Liga,Real Betis,4231
9dde9ecb-f87e-4bb3-953a-52b181b28580,36,Tactical Shift,16173,2018/2019,La Liga,Barcelona,433
df60cf75-d51c-425d-a8e1-3fb5c55593bd,36,Tactical Shift,3773689,2020/2021,La Liga,Villarreal,442
02f517b5-d6cb-45b6-bb7a-08dd0ed36079,35,Starting XI,16120,2018/2019,La Liga,Barcelona,41221
1a075682-04aa-4cce-9399-2189c978310d,36,Tactical Shift,303680,2019/2020,La Liga,Barcelona,352
a6562cea-01bb-4935-8d59-c042ce4036a1,36,Tactical Shift,3773526,2020/2021,La Liga,Barcelona,433
fd9f9c20-12f6-43ed-b599-ee6825c9b681,36,Tactical Shift,15973,2018/2019,La Liga,Barcelona,442
9c9012d2-3638-4f72-8bf3-6315ed356f40,35,Starting XI,3749403,2003/2004,Premier League,Bolton Wanderers,433
1893a0ff-3711-4a97-8259-ef2013a5bab9,35,Starting XI,3773415,2020/2021,La Liga,Barcelona,433
41e9d064-6116-43c2-9c44-dd2ee77c8f93,35,Starting XI,3749403,2003/2004,Premier League,Arsenal,442
e4327a98-e4c9-4134-9f0f-ea1ef5dd5c41,35,Starting XI,15956,2018/2019,La Liga,Barcelona,433
d6a44324-ad3c-4303-b41f-9c89fce257af,35,Starting XI,303674,2019/2020,La Liga,Sevilla,433
4513ce6e-6430-4ac2-a632-860f28f66d89,35,Starting XI,3773547,2020/2021,La Liga,Osasuna,442
22af56af-0543-44bd-b282-268cd26515cf,36,Tactical Shift,3773415,2020/2021,La Liga,Barcelona,433
a74cf80e-84f1-41f9-a3bc-c3fe16544424,36,Tactical Shift,3749493,2003/2004,Premier League,Arsenal,442
b110d0f0-b204-4b74-b8e9-36eda6e4336d,36,Tactical Shift,3773457,2020/2021,La Liga,Barcelona,352
038b3166-c80a-497b-8ffd-ca78e39675f5,36,Tactical Shift,16079,2018/2019,La Liga,Villarreal,4141
78179c77-25d0-4841-8a0e-4b7f6fec2ed2,35,Starting XI,3749358,2003/2004,Premier League,Arsenal,442
86caaded-4039-489e-a2a8-be7f1a796116,36,Tactical Shift,303532,2019/2020,La Liga,Leganés,352
02a7b444-6b4e-463d-8e1a-a11d27bc780d,35,Starting XI,15986,2018/2019,La Liga,Barcelona,433
80ee1a89-3e42-4540-b410-0cf86ae4d253,36,Tactical Shift,3749274,2003/2004,Premier League,Arsenal,442
69e6e2f8-0940-48f3-86c9-acd63dfab95c,36,Tactical Shift,303615,2019/2020,La Liga,Barcelona,41212
e7d16d25-4728-43e4-b712-cd27b8324bc0,36,Tactical Shift,3773428,2020/2021,La Liga,Barcelona,4231
5e52a608-d702-4960-9cd1-7cedd9405c77,35,Starting XI,16010,2018/2019,La Liga,Athletic Club,442
5a27d0f9-dd70-468f-b244-428a0f85a599,36,Tactical Shift,16149,2018/2019,La Liga,Barcelona,433
ccfb7a3b-1a9d-4ee9-9cbf-2302bd947d22,36,Tactical Shift,303548,2019/2020,La Liga,Mallorca,442
d93e4d41-e305-45f9-8f93-de797c9e6f7b,36,Tactical Shift,303532,2019/2020,La Liga,Leganés,3412
a74977b2-6074-4e3b-9f6b-7d373a67a8c3,36,Tactical Shift,3773377,2020/2021,La Liga,Barcelona,4231
dfc2ac16-04e5-45d4-9a94-07082e28131b,36,Tactical Shift,16240,2018/2019,La Liga,Barcelona,433
f42c3ab5-651d-4704-90c3-05079a980b61,36,Tactical Shift,3749465,2003/2004,Premier League,Arsenal,442
9e0fb853-c5b7-4298-93db-efd93d0ac80b,36,Tactical Shift,303524,2019/2020,La Liga,Barcelona,433
d610c1f2-33b7-4459-969f-6c39179dd250,36,Tactical Shift,16056,2018/2019,La Liga,Barcelona,4231
ddf1cc84-7318-4857-9197-1525a86e2430,35,Starting XI,303615,2019/2020,La Liga,Barcelona,41212
ff9f7a8e-3e22-42e4-a718-1238674343ab,35,Starting XI,3773571,2020/2021,La Liga,Barcelona,3421
76c60005-1a88-47f2-a25e-16e95f00c57e,36,Tactical Shift,3749631,2003/2004,Premier League,Southampton,442
2a30473d-746b-434c-9cd6-ac1f6dee6ebc,36,Tactical Shift,3749346,2003/2004,Premier League,Arsenal,442
bb963aa5-71d3-45d3-bdbc-abbccd6e9cde,36,Tactical Shift,303696,2019/2020,La Liga,Atlético Madrid,442
5cce8c89-7d77-4e9f-ab79-1006a7cad68a,36,Tactical Shift,15973,2018/2019,La Liga,Huesca,4411
41e0ff39-da7c-451a-8f08-82d3a9b369f2,35,Starting XI,3749257,2003/2004,Premier League,Arsenal,442
8336be30-6098-4b78-9391-65b2592e2546,36,Tactical Shift,3773523,2020/2021,La Liga,Real Sociedad,433
317e0b38-ab60-415c-969b-2f159b6e0b44,36,Tactical Shift,3773656,2020/2021,La Liga,Barcelona,4231
f7ba142f-5e88-4b1b-857c-fd127d98ae5f,36,Tactical Shift,303451,2019/2020,La Liga,Mallorca,442
c048732e-6899-4b6b-b9d9-b0ad923a91f6,35,Starting XI,303634,2019/2020,La Liga,Osasuna,352
ab825684-ddcf-4cea-9c43-8b800e5519ed,36,Tactical Shift,3749079,2003/2004,Premier League,Arsenal,442
d0f3ec09-af1d-437c-9172-951690934d33,36,Tactical Shift,16215,2018/2019,La Liga,Barcelona,442
20d961fd-8860-4519-8553-44cede4500d9,36,Tactical Shift,15978,2018/2019,La Liga,Barcelona,433
9a95b3a0-1bb7-4815-bbc1-ffa29e285758,36,Tactical Shift,3773466,2020/2021,La Liga,Celta Vigo,352
f8a64c12-b19f-4f18-83af-cf3b649f36d8,36,Tactical Shift,3773625,2020/2021,La Liga,Sevilla,4231
da686eac-2161-4c27-b868-63f0e4903685,35,Starting XI,16182,2018/2019,La Liga,Barcelona,41221
ccbb71bd-c04a-4ae1-9808-91279bc65c57,35,Starting XI,16086,2018/2019,La Liga,Espanyol,4231
c155a011-3d32-4783-87df-4296dc79ad14,36,Tactical Shift,303517,2019/2020,La Liga,Barcelona,433
ee1d1597-5180-49fc-a9ee-691aa94da5ad,36,Tactical Shift,3749434,2003/2004,Premier League,Arsenal,442
787d871e-cb79-4c79-be33-6789757110d9,36,Tactical Shift,3749631,2003/2004,Premier League,Southampton,433
48d929f7-34f5-4bbb-93bd-febfa94ceec8,35,Starting XI,3773565,2020/2021,La Liga,Barcelona,433
e335c219-95b8-4f0b-a86a-d28bff287495,35,Starting XI,303674,2019/2020,La Liga,Barcelona,442
6895a447-fba6-4f7b-9976-9b29258ac2c3,36,Tactical Shift,3773593,2020/2021,La Liga,Villarreal,433
0f835503-dc27-46b7-bba4-886b716812dd,36,Tactical Shift,3749552,2003/2004,Premier League,Arsenal,442
c4ded2ff-5fcb-48b8-86e8-0f977946925b,36,Tactical Shift,3773403,2020/2021,La Liga,Barcelona,3421
ca952df1-417d-4703-9597-f63f57d3f8f5,36,Tactical Shift,3773477,2020/2021,La Liga,Real Betis,4231
7b8cfff2-07f5-40b7-abdd-f8e89eccbca2,35,Starting XI,3749278,2003/2004,Premier League,Bolton Wanderers,4141
1ff99fb5-9bae-4107-9d93-0b8a4bb3bd8f,35,Starting XI,16306,2018/2019,La Liga,Getafe,442
0f3857b2-66ef-4786-97b4-004dc80777ec,36,Tactical Shift,3773466,2020/2021,La Liga,Celta Vigo,4231
33dcaa8c-18ea-4626-94dd-270fca3dbfd4,36,Tactical Shift,16205,2018/2019,La Liga,Barcelona,4231
58ca2054-76f8-4813-9419-48eea9bef911,35,Starting XI,303666,2019/2020,La Liga,Granada,4231
ebd134c4-0a8c-47c0-a42f-209a5b45f974,36,Tactical Shift,303696,2019/2020,La Liga,Barcelona,41212
a356c4d4-af2a-44c8-a8bd-6342386333c0,35,Starting XI,3749246,2003/2004,Premier League,Arsenal,442
36585e0f-1773-4e2d-b0c2-e0c0f83ad18c,35,Starting XI,3749346,2003/2004,Premier League,Arsenal,442
fe9e513f-4779-4ac5-8947-a255d2260de5,36,Tactical Shift,15986,2018/2019,La Liga,Barcelona,41212
84f65597-851b-4c75-a93d-2df43a0788c0,35,Starting XI,3773372,2020/2021,La Liga,Atlético Madrid,343
237adc21-1e90-441d-9ea4-4e98722ba781,36,Tactical Shift,15986,2018/2019,La Liga,Barcelona,433
492419df-1bd2-4c9f-95d7-b59bb205cca2,36,Tactical Shift,3773372,2020/2021,La Liga,Barcelona,433
0f89d6a0-0863-491f-95e6-48d9d5564cd3,36,Tactical Shift,3773552,2020/2021,La Liga,Huesca,433
a946f719-cf4b-4587-b761-5509276fd6d7,36,Tactical Shift,3773547,2020/2021,La Liga,Barcelona,4231
568ffd1f-b80b-441c-8442-2b6e5271e9cf,36,Tactical Shift,303725,2019/2020,La Liga,Barcelona,41212
9ca1efaa-bcad-46cb-ad5e-28b9d4778d34,36,Tactical Shift,3773656,2020/2021,La Liga,Atlético Madrid,352
9faae9c8-23ea-41be-9316-e99223c645ce,36,Tactical Shift,3773466,2020/2021,La Liga,Celta Vigo,4231
63ee9493-641e-4052-9dc7-bf1bf7aaea8e,35,Starting XI,3749192,2003/2004,Premier League,Fulham,4231
c8c15ee0-b7ca-4cde-815a-ba3d14cf80a4,36,Tactical Shift,303600,2019/2020,La Liga,Real Valladolid,4411
