event_id,id,name,match_id,season,competition,team,player,deflection,offensive,save
a6353724-3daf-48b3-895f-bc34abd0eb61,6,Block,3773387,2020/2021,La Liga,Levante UD,Roberto Suárez Pier,False,True,False
fa89fe87-5d27-4c4b-b73a-fef90c8a59e1,6,Block,16120,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
ddf1a590-9e88-4464-9748-8bf5a61883cb,6,Block,3773585,2020/2021,La Liga,Real Madrid,Sergio Ramos García,False,False,False
2c057ae5-8df0-4cc2-a37e-4df1ba96bb83,6,Block,16248,2018/2019,La Liga,Atlético Madrid,Antoine Griezmann,False,False,False
1c8e296c-548d-4a33-944c-c6d6895ef36f,6,Block,303487,2019/2020,La Liga,Celta Vigo,Lucas René Olaza Catrofe,False,False,False
201cb62a-9f65-4d1a-9540-182b011d00c7,6,Block,303700,2019/2020,La Liga,Barcelona,Antoine Griezmann,False,False,False
ad27eb5b-0c0e-41f3-a8b2-5337e3542841,6,Block,3773585,2020/2021,La Liga,Real Madrid,Raphaël Varane,False,False,False
76f2c31b-7a98-4f68-b1b7-757fe613387d,6,Block,3773372,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
d501ae9a-6147-4ae5-8082-942a827ea703,6,Block,303680,2019/2020,La Liga,Real Valladolid,Joaquín Fernández Moreno,True,False,False
01cd8ae3-0dbf-47e9-a74b-f2bd26c7c586,6,Block,3773585,2020/2021,La Liga,Real Madrid,Raphaël Varane,False,True,False
e5471536-ebcb-4975-aea8-5968cbf78515,6,Block,3749257,2003/2004,Premier League,Leicester City,Nikos Dabizas,False,False,False
070c22cf-2b2f-4e04-bf03-374d3d022c3e,6,Block,16131,2018/2019,La Liga,Eibar,Rubén Peña Jiménez,False,False,False
16c0b53a-615e-4a17-b6ae-1bcc6e46ac34,6,Block,16182,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
c48c0945-9b30-4e35-959c-b14ea7b9b748,6,Block,16265,2018/2019,La Liga,Real Sociedad,Aritz Elustondo Irribaria,False,False,False
781ff293-7b4a-4a05-978b-823c26b7e55a,6,Block,16306,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,False,False,False
7e555979-5c4b-458c-a3fc-d0d4c56ec89c,6,Block,3773586,2020/2021,La Liga,Granada,Dimitri Foulquier,False,False,False
957946f6-40bd-4888-a57c-5184e936e5d0,6,Block,3773523,2020/2021,La Liga,Real Sociedad,Martín Zubimendi Ibáñez,False,False,False
537fdd68-7057-4440-b8f6-142b31c43034,6,Block,3749246,2003/2004,Premier League,Manchester United,Paul Scholes,False,False,False
2ff2d54b-b929-47a2-99c4-e4a17e88903a,6,Block,303596,2019/2020,La Liga,Real Madrid,Carlos Henrique Casimiro,False,False,False
f9dc906d-f9f0-4500-a4f6-f8fc24f1f550,6,Block,3773369,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,False,False
2ec84ca8-57ca-4595-8988-43af9104b1ec,6,Block,16240,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
0979c643-82e2-4b39-a095-b85eeec737ca,6,Block,3749246,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,False
a805a79f-4fdd-4f53-8287-a1b13db0d031,6,Block,3773565,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,False,False,False
572ea91c-78f3-4459-8890-dd72df24a162,6,Block,16149,2018/2019,La Liga,Girona,Pere Pons Riera,False,False,False
9285e0ef-8e8b-45bb-99f8-1909d6726337,6,Block,3773526,2020/2021,La Liga,Deportivo Alavés,Alberto Rodríguez Baró,False,False,False
c1621cac-184c-4d59-88ac-89b8497408b0,6,Block,3749453,2003/2004,Premier League,Leeds United,James Philip Milner,False,False,False
2b1de4c2-1755-4a08-b4b7-960edd9e4a2b,6,Block,15998,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
b120d10e-2287-42d7-8e38-b456483deffe,6,Block,16215,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,False
b898b6b9-3dbf-48c9-bc2a-fd68cf77afe0,6,Block,3773661,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,False,False,False
3d5381b7-5017-45c3-99f4-18d13b57f05d,6,Block,3749276,2003/2004,Premier League,Chelsea,Mario Melchiot,False,False,False
1bfa766e-ae8f-4f4f-bbac-a7a42fe72b9e,6,Block,16079,2018/2019,La Liga,Villarreal,Alfonso Pedraza Sag,False,False,False
aa5ccd7a-0936-4dab-a725-80e5186645b1,6,Block,3773369,2020/2021,La Liga,Barcelona,Sergino Dest,False,False,False
981b6e0b-50fa-424b-b30f-cbc915ca31d4,6,Block,16231,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,False
dd4acc68-21c0-45b1-bcbf-9fb8b4663924,6,Block,303680,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
c481648f-154a-4a53-869a-118250fa676b,6,Block,16231,2018/2019,La Liga,Espanyol,Lluís López Mármol,False,False,False
9fceecce-4868-48cd-b908-4583fcefc270,6,Block,303610,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
f927da27-bdad-4b60-b992-d898f002f723,6,Block,303674,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
1417f751-f3b8-4126-af6c-38742610c651,6,Block,3773585,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
a0fbc587-4ff9-41b5-98ef-525e21deb002,6,Block,3749276,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,False,False
30b86c39-dfb4-45db-82c5-a75c8f1d82bd,6,Block,3749454,2003/2004,Premier League,Manchester City,Trevor Sinclair,False,False,False
716380eb-cd23-490a-9d1f-2fe4662a1fb8,6,Block,15956,2018/2019,La Liga,Real Valladolid,Laureano Antonio Villa Suárez,False,False,False
ed4f290e-428e-4707-9551-48fd4fa0e597,6,Block,16109,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
068db5d8-c8cd-4633-aefe-606bb070dd92,6,Block,303548,2019/2020,La Liga,Mallorca,Iddrisu Baba Mohammed,False,False,False
bf55ed9a-a8e1-4727-afb6-1efcd2b664ba,6,Block,3749590,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
82f4c3ae-20ce-4024-816f-81b38b75bd5d,6,Block,16073,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,True,False
bd3ceebc-b669-40bd-8b28-9377f7b7286e,6,Block,303487,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,False
e508f559-2849-4d63-83a0-441eac0c7afe,6,Block,16289,2018/2019,La Liga,Levante UD,Roberto Suárez Pier,False,False,False
1eba6b08-36b5-42b9-b858-ea51e5593379,6,Block,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Mark Kennedy,False,False,False
54b71f5c-9e83-4084-bd5b-19da806e162b,6,Block,3773586,2020/2021,La Liga,Granada,Víctor David Díaz Miguel,False,False,False
483002a7-072c-4888-9805-276a627b7508,6,Block,16306,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
f1bf0059-4839-4dc5-966c-a19c5c048885,6,Block,3773586,2020/2021,La Liga,Granada,Luis Javier Suárez Charris,False,False,False
327c93a5-1081-46e6-81bc-507fc8e1653d,6,Block,303615,2019/2020,La Liga,Espanyol,Bernardo José Espinosa Zúñiga,False,False,False
1bd68a62-f16e-412d-b6e8-c5f8c5434f33,6,Block,15986,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
10aa56ef-a094-4e74-9333-b90a7cf29f1c,6,Block,15986,2018/2019,La Liga,Girona,Francesc Aday Benítez Caraballo,False,False,False
742dc350-b245-48ba-afc9-ac71ec9c8cc3,6,Block,16240,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
3c2b15ea-aa97-4713-a8ba-e642106f78c0,6,Block,3773474,2020/2021,La Liga,Real Valladolid,Roque Mesa Quevedo,False,False,False
fd5d5384-1ef7-4d9f-8ed5-86fa80576b3c,6,Block,303652,2019/2020,La Liga,Espanyol,Javier López Rodríguez,False,False,False
c727caae-273d-46b7-9b47-79acf493ded9,6,Block,3773386,2020/2021,La Liga,Deportivo Alavés,Víctor Laguardia Cisneros,False,False,False
8d293868-d6dd-48ef-b108-1270145995ab,6,Block,16079,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
21dce27d-d5f9-4a7d-9288-3b1a045aa4e2,6,Block,3749465,2003/2004,Premier League,Blackburn Rovers,Matt Jansen,False,False,False
4c8844e3-d5d1-4426-a700-3b96b4d7ee31,6,Block,16173,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,True,False,False
9d7f84fb-30fa-40f6-8a31-f7ec0d2ed965,6,Block,16289,2018/2019,La Liga,Levante UD,Roberto Suárez Pier,False,False,False
8b75a111-54d7-4b5c-b3fe-cc416936c4a6,6,Block,3749108,2003/2004,Premier League,Aston Villa,Mark Kinsella,False,False,False
37b5761d-5ac5-43aa-82ac-23ddde2df365,6,Block,16073,2018/2019,La Liga,Atlético Madrid,Víctor Machín Pérez,False,False,False
98b548dd-a8eb-41b9-9e0c-97e06b00f0c9,6,Block,303473,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
030dcfbc-3c6f-4029-930e-43f0252176f6,6,Block,303430,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
4f208d36-e8ac-40d3-ae5b-18c4b3130496,6,Block,3773689,2020/2021,La Liga,Villarreal,Raúl Albiol i Tortajada,False,False,False
2576c871-f580-4ad3-8e55-431318410ee9,6,Block,303696,2019/2020,La Liga,Atlético Madrid,Santiago Arias Naranjo,False,False,False
ebb8cfff-7772-450a-aab4-814bc521eb81,6,Block,3749108,2003/2004,Premier League,Aston Villa,Mark Kinsella,False,False,False
3152673e-bb29-41fd-8552-fe3f6271ecee,6,Block,303470,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,False,False
bb6439a1-ef9c-4b68-80a5-b9209f5f5238,6,Block,303532,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,False
a72eb821-919f-4083-86c6-8c8745827a7f,6,Block,303473,2019/2020,La Liga,Sevilla,Óliver Torres Muñoz,False,False,False
6f2065b8-c71b-40b9-829d-2b21710b34bb,6,Block,3749465,2003/2004,Premier League,Blackburn Rovers,Michael Gray,False,False,False
7e6799ec-ea96-43d5-982a-658d352bdcd2,6,Block,3749465,2003/2004,Premier League,Blackburn Rovers,Michael Gray,False,False,False
cc67349b-8d5d-4d50-9987-ff60d9f2d783,6,Block,303516,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
e167eeec-00f3-4e7a-8bb4-ab26752c397f,6,Block,303707,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
8a0ba5bc-7ceb-4387-91f8-12fa398749f9,6,Block,3773547,2020/2021,La Liga,Osasuna,Unai García Lugea,False,False,False
1bbd41a1-8321-4476-8141-3b999520ac46,6,Block,3773631,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,False,False
96997bea-10cd-423a-a132-4ab16f94b659,6,Block,3749233,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,False
9b2e896f-f52c-4855-8719-f095af243f12,6,Block,3749603,2003/2004,Premier League,Fulham,Steed Malbranque,False,False,False
8d784c58-f5f8-47b0-b831-eae05cb8721e,6,Block,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Paul Butler,False,False,False
99e1b4d7-dc68-482b-9a72-5000a1324857,6,Block,303725,2019/2020,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,False,False
cd0bf514-f605-4f30-a56f-d0fe6322a8c2,6,Block,3749276,2003/2004,Premier League,Chelsea,Mario Melchiot,False,False,False
6781dad5-c4a9-4b31-955a-241b09bd9bb5,6,Block,3749526,2003/2004,Premier League,Charlton Athletic,Graham Stuart,False,False,False
f528fc0f-613b-4046-9ff9-e3e708b1b214,6,Block,3773660,2020/2021,La Liga,Levante UD,Jorge Andújar Moreno,False,False,False
5a630040-7e53-45fa-9375-e27113ea1515,6,Block,3773660,2020/2021,La Liga,Levante UD,Sergio Postigo Redondo,False,False,False
f98c12c4-95df-4f74-9354-78e4164c13ed,6,Block,303493,2019/2020,La Liga,Athletic Club,Íñigo Lekue Martínez,False,False,False
974314e7-7c38-40a9-a110-220c72eb6420,6,Block,16248,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
a9e2df79-aac2-4910-b1f3-6b401232aa5b,6,Block,3773695,2020/2021,La Liga,Valencia,Hugo Guillamón Sanmartín,False,False,False
fc5fae3a-2a49-400a-b921-b7eca56b8543,6,Block,3749192,2003/2004,Premier League,Fulham,Junichi Inamoto,False,False,False
7a5643a9-73ab-4487-9968-255dda5e2e20,6,Block,3749454,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,False
609f560d-e696-4ee5-ba5e-f80576d4c4cf,6,Block,3749493,2003/2004,Premier League,Everton,Mark Pembridge,False,False,False
1ca7bea9-de30-4ca4-935e-4890f45214e3,6,Block,3749434,2003/2004,Premier League,Birmingham City,Robbie Savage,False,False,False
29757549-e54c-4377-b50f-4c7972fe7402,6,Block,3749233,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,False
0dcfbe8a-4d53-48b2-9105-75d14cf2b495,6,Block,3749133,2003/2004,Premier League,Aston Villa,Juan Pablo Ángel Arango,False,False,False
98c04f8b-9e28-4475-88b6-4797cb195861,6,Block,3749153,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,False
04acf717-5572-4052-9c28-db528e29eb64,6,Block,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Denis Irwin,False,False,False
34061d41-2a85-422e-b112-e029e7004997,6,Block,16215,2018/2019,La Liga,Barcelona,Clément Lenglet,False,False,False
7bdfd4c2-a807-46b7-923d-975ac0aa6802,6,Block,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Kenny Miller,False,False,False
29045042-5843-4a14-913e-da2220e07a94,6,Block,16248,2018/2019,La Liga,Atlético Madrid,Diego Roberto Godín Leal,False,False,False
44122c18-704a-4295-9504-fd1b72df2de7,6,Block,3773597,2020/2021,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte,False,False,False
30451455-4e27-452e-ab2a-1b799478586a,6,Block,16215,2018/2019,La Liga,Real Betis,Aïssa Mandi,False,False,False
8029c9ed-032c-4769-803b-4e58b63f9993,6,Block,303725,2019/2020,La Liga,Barcelona,Clément Lenglet,False,False,False
153602ac-7749-413e-aa82-b14dd8fca320,6,Block,16289,2018/2019,La Liga,Levante UD,Rubén Rochina Naixes,False,False,False
ee6a52cf-ac91-4403-8b9c-c906bb1d5627,6,Block,15986,2018/2019,La Liga,Girona,Bernardo José Espinosa Zúñiga,False,False,False
9e805971-b544-49cc-9303-e39bf5c8d5af,6,Block,3749434,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,False
8cec3cd3-3c79-4d08-be9a-4976f44a285e,6,Block,303707,2019/2020,La Liga,Real Betis,Emerson Aparecido Leite de Souza Junior,False,False,False
cc2d1ade-5c82-449e-890c-ba3c40fb6f7b,6,Block,3749153,2003/2004,Premier League,Middlesbrough,George Boateng,False,False,False
2880fbc2-27d1-48b3-92fd-b41f5f0bfbc6,6,Block,15986,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
e3d2f558-21ec-45dd-8768-72f550e78e0f,6,Block,3749274,2003/2004,Premier League,Portsmouth,Amdy Moustapha Faye,False,False,False
dd976a46-1876-4ff6-9905-5492feda67c5,6,Block,15973,2018/2019,La Liga,Huesca,Gonzalo Julián Melero Manzanares,False,False,False
d4bae9c8-e8f1-4b52-9b75-9c52e3741a3e,6,Block,3749403,2003/2004,Premier League,Bolton Wanderers,"Augustine Azuka ""Jay-Jay"" Okocha",False,False,False
c6cfe9bd-0c80-412d-8b45-77cb8161465d,6,Block,3749233,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,False
14ab80d7-053e-44d3-950f-6adc2b8b7292,6,Block,303487,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,False,False,False
3888d591-3c8c-4d4e-8aeb-2c9c0e654401,6,Block,3749253,2003/2004,Premier League,Liverpool,Sami Hyypiä,False,False,False
29dfa2eb-4bf7-40ea-8b6d-93c8a02f60f0,6,Block,3773523,2020/2021,La Liga,Real Sociedad,Cristian Portugués Manzanera,False,False,False
4d6de47c-d2d0-493d-97c2-63a8eb5c1575,6,Block,3749403,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False,False
251dd36d-b424-4780-899f-26424e181317,6,Block,3749068,2003/2004,Premier League,Arsenal,Ray Parlour,False,False,False
aa9a23fb-6e8d-4fc2-a2ae-67b71e5ab8fa,6,Block,3773474,2020/2021,La Liga,Real Valladolid,Lucas René Olaza Catrofe,False,False,False
24dca489-a4f9-4be9-bedb-d28d509fc6fb,6,Block,3749465,2003/2004,Premier League,Blackburn Rovers,Lucas Neill,False,False,False
d7acf0ad-d51f-45e2-9227-50bf5486a097,6,Block,303493,2019/2020,La Liga,Athletic Club,Unai López Cabrera,False,False,False
5c9a66b2-fab3-4ec9-997b-306a1bab4b2f,6,Block,3773466,2020/2021,La Liga,Celta Vigo,Lucas René Olaza Catrofe,True,False,False
5eb12512-2c4a-4633-bb3d-cc733796ecc6,6,Block,303634,2019/2020,La Liga,Barcelona,Ricard Puig Martí,True,False,False
a45dc2fc-54e7-4648-8ee2-d1fe01e8243c,6,Block,3749133,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,False
db1ac9bd-cc12-4ccc-85f6-ae534a3f1476,6,Block,3749360,2003/2004,Premier League,Blackburn Rovers,Barry Ferguson,False,True,False
006f92fb-b748-4ee7-b191-1f4999e04921,6,Block,3749631,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,False,False
eb30c0a5-9c14-4d29-955a-bc4ef5a39d78,6,Block,3773497,2020/2021,La Liga,Real Madrid,Carlos Henrique Casimiro,False,False,False
2c2851a1-b07f-4486-becc-817b7fa87d08,6,Block,3749465,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,False
95788721-1872-4fa0-8d87-3e9ff3fddb30,6,Block,16157,2018/2019,La Liga,Valencia,Francis Joseph Coquelin,False,False,False
93e882d8-5276-4c50-829e-0b0e5d347fd1,6,Block,303596,2019/2020,La Liga,Barcelona,Ivan Rakitić,False,False,False
8876828e-0b33-4d2b-a8c5-d5675b55737c,6,Block,3749403,2003/2004,Premier League,Bolton Wanderers,"Bruno N""Gotty",True,False,False
f71eaa0a-5ab5-4022-83b9-62b0550fa420,6,Block,3773497,2020/2021,La Liga,Real Madrid,José Ignacio Fernández Iglesias,False,False,False
1c03e73f-00ec-4128-8bdb-78dbf53dc129,6,Block,3773593,2020/2021,La Liga,Villarreal,Raúl Albiol i Tortajada,False,False,False
e39b1832-2cae-4f2c-be98-7b209e63f27a,6,Block,16086,2018/2019,La Liga,Espanyol,Víctor Sánchez Mata,False,False,False
6f7e63f8-1021-41d2-8f14-c77918a1560a,6,Block,3749465,2003/2004,Premier League,Blackburn Rovers,Brett Emerton,False,False,False
82224fa0-c080-406d-9660-a290ba429f78,6,Block,16157,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,False
22bd0685-dfca-4030-894a-1dc799926a49,6,Block,16231,2018/2019,La Liga,Espanyol,Marc Roca Junqué,False,False,False
8178c28b-ea7d-4931-95bf-d340a856aa2a,6,Block,303451,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,False
e18bd6ee-83bc-4ec6-996e-f50595727a93,6,Block,3773474,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
56e266d3-dd06-41fb-9727-44b75fa23b3a,6,Block,303610,2019/2020,La Liga,Granada,Darwin Daniel Machís Marcano,False,False,False
b12e85df-cfd0-4235-85de-4b7bb4b81a8b,6,Block,303731,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
b6eded7f-e2b3-4610-8c8c-45a85f0d1904,6,Block,16095,2018/2019,La Liga,Barcelona,Thomas Vermaelen,True,False,False
6748a3ed-a0cc-44fd-8551-1b13e1afe67e,6,Block,3749462,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,False
20a0e4c4-3756-408c-b03d-3c7767a2333a,6,Block,3773428,2020/2021,La Liga,Cádiz,Alberto Perea Correoso,False,False,False
6815df4f-08e9-4353-87bd-611e991efd81,6,Block,16136,2018/2019,La Liga,Leganés,Óscar Rodríguez Arnaiz,False,False,False
62fff546-d061-4560-ba09-64e4309ddda2,6,Block,3773403,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti,False,False,False
b787703b-afe9-45cc-b87b-10b5a11dbeec,6,Block,3773497,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,False
fb6abb70-e4c7-4d26-87ad-8ec322648d44,6,Block,3773526,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
ff1c18df-89e0-4066-8b94-4ab9ea767df9,6,Block,3749346,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,False,False
03e27834-0e2c-4473-86a1-c1f168ae319a,6,Block,16023,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
fe34a700-22e5-40cd-982f-f7cdddd55943,6,Block,3749603,2003/2004,Premier League,Fulham,Carlos Manuel Bocanegra,False,False,False
39ef4794-0794-4ce5-a603-0af684e2abf9,6,Block,3749403,2003/2004,Premier League,Bolton Wanderers,"Bruno N""Gotty",False,False,False
797f03bc-b242-4b62-824f-26c723969b29,6,Block,3749465,2003/2004,Premier League,Blackburn Rovers,Craig Short,False,False,False
de813863-13e6-4d17-b41e-cac876035b78,6,Block,3749528,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
e35f5d47-81ee-4cd6-acfb-689c6b4dca3c,6,Block,3749631,2003/2004,Premier League,Arsenal,Patrick Vieira,False,True,False
491f2b81-3583-4d7d-ac03-9966cc8eeb2a,6,Block,3773466,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
69d4c115-8ed7-4b4c-a4ce-a5e77c3b4e59,6,Block,16086,2018/2019,La Liga,Espanyol,Dídac Vilá Rosselló,False,False,False
79131229-de0e-43ef-8fd7-32818bce3703,6,Block,3773565,2020/2021,La Liga,Granada,Germán Sánchez Barahona,False,False,False
60468c5c-451d-4769-8fc1-e7a234908972,6,Block,3773597,2020/2021,La Liga,Real Sociedad,Martín Zubimendi Ibáñez,False,False,False
cd8e6932-04ce-4461-bce9-631f3f939a3c,6,Block,16196,2018/2019,La Liga,Real Madrid,Federico Santiago Valverde Dipetta,True,False,False
dcba2873-c33a-4b24-8677-10ac555b42df,6,Block,3749233,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,False
430335a9-27a1-4698-ab27-1eb45e893836,6,Block,3773457,2020/2021,La Liga,Celta Vigo,Manuel Agudo Durán,False,False,False
6f754c35-597b-4c9f-b7a4-ee6c36c47f4b,6,Block,16275,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
749f24b2-4e26-443a-ade1-9391d42055b6,6,Block,16275,2018/2019,La Liga,Deportivo Alavés,Rubén Duarte Sánchez,False,False,False
19475097-e517-45c9-b6a5-ccd4322d3538,6,Block,3773526,2020/2021,La Liga,Barcelona,Ricard Puig Martí,False,False,False
4c805d47-26d7-4b3d-a2cb-cd3ab2055118,6,Block,3773457,2020/2021,La Liga,Celta Vigo,Brais Méndez Portela,False,False,False
7b100655-5bef-426f-a363-b49184a229e8,6,Block,3749434,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,False,False
2e4bfe39-92fb-4220-8d72-c27c9bd4ba67,6,Block,3749552,2003/2004,Premier League,Arsenal,Ray Parlour,False,False,False
d40abcda-ead6-4b2c-8b36-5da09a57aa7f,6,Block,3773597,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
371e33b5-000b-40e2-a5c8-3414b0d6a620,6,Block,3749590,2003/2004,Premier League,Leicester City,Jordan Stewart,False,False,False
27268a0a-4574-491c-82f3-b1a829bef932,6,Block,303615,2019/2020,La Liga,Espanyol,Adrián Embarba Blázquez,False,False,False
119dcf0a-7144-4695-82ad-27a136af1d00,6,Block,16196,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,False
cf568c73-5eac-42d7-ad04-2a559f7d3089,6,Block,3749434,2003/2004,Premier League,Birmingham City,Stan Lazaridis,False,False,False
610b0a6f-3cfa-4ce8-9353-11a34a10f18b,6,Block,3749552,2003/2004,Premier League,Arsenal,Ray Parlour,False,False,False
36231f1c-5e3c-4cb4-8fc8-59ef7e6980c3,6,Block,16231,2018/2019,La Liga,Espanyol,Marc Roca Junqué,False,False,False
e66a269d-2c94-4b32-ac17-1cd857016212,6,Block,3749603,2003/2004,Premier League,Fulham,Moritz Volz,False,False,False
93ddf89f-bdf6-4a20-b7d3-1d7305112370,6,Block,3773593,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,False
c32290a9-9fe4-4855-90a1-cabd1b735dd8,6,Block,3773552,2020/2021,La Liga,Huesca,Jaime Seoane Valenciano,False,False,False
81b5479b-8a5f-48d8-b7db-a7cd71b4a167,6,Block,3749590,2003/2004,Premier League,Arsenal,Pascal Cygan,False,False,False
3ed75120-498b-4210-af84-cf20d9400131,6,Block,303377,2019/2020,La Liga,Getafe,Marc Cucurella Saseta,False,False,False
9d8ad2b2-1fc5-465a-81ea-c420cfde3706,6,Block,16173,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
edfc6b25-7b4e-428e-b515-8054257846a5,6,Block,3773415,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
d142b9b3-d32d-44a3-b356-7d85f25c8295,6,Block,16190,2018/2019,La Liga,Sevilla,Jesús Navas González,False,False,False
5df2ee0d-8b79-4785-a588-5f2efcc7d89d,6,Block,303377,2019/2020,La Liga,Getafe,Mauro Wilney Arambarri Rosa,True,False,False
02988a18-1976-4b06-8060-6ede3a12887d,6,Block,16205,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
986eb0da-2dc9-410a-a7e2-220fb19d2f17,6,Block,303664,2019/2020,La Liga,Real Sociedad,Diego Javier Llorente Ríos,False,False,False
4fbf27c2-b317-4f6c-90e0-05a22cbdb9e7,6,Block,3749257,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
c499a4c1-f2ae-4f1e-a34a-86006506f755,6,Block,16275,2018/2019,La Liga,Deportivo Alavés,Carlos Martín Vigaray,False,False,False
cb4e7504-a777-4ad6-855e-dfe7fae983b5,6,Block,303596,2019/2020,La Liga,Real Madrid,Francisco Román Alarcón Suárez,False,False,False
dd394586-8356-42af-9cba-8f79fef32eb3,6,Block,303725,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
dc6ea7ce-9439-46ac-86ea-4455d443028a,6,Block,303470,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
b52e1e56-3396-4b0d-87b0-23ba2f11ca70,6,Block,16073,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
6d33cd5c-e010-4aa1-a69b-3d0bde7b62d6,6,Block,3749276,2003/2004,Premier League,Chelsea,Mario Melchiot,False,False,False
f3bc6179-06d4-40aa-85ae-60a251ba6df9,6,Block,303725,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,False
88fa899f-94ae-4964-936e-d1dea380abaa,6,Block,3749310,2003/2004,Premier League,Southampton,Paul Telfer,False,False,False
