event_id,id,name,match_id,season,competition,team,player,statsbomb_xg,loc_x,loc_y,loc_z,follows_dribble,first_time,open_net,deflected,technique_id,technique_name,body_id,body_name,outcome_id,outcome_name
9523a6ba-9018-446a-81d5-7cffaa6f8328,16,Shot,3773552,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.025608072,102.8,51.7,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
834da169-a653-49d6-a14a-b61a3fe49d28,16,Shot,16275,2018/2019,La Liga,Deportivo Alavés,Darko Brašanac,0.20863318,120.0,39.8,5.2,False,True,False,False,91,Half Volley,40,Right Foot,98,Off T
43c94d3d-ed49-47c7-8ad0-60f7d32e021a,16,Shot,16275,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,0.10983207,120.0,34.9,1.5,False,True,False,False,93,Normal,38,Left Foot,98,Off T
09d348aa-ed45-45f1-a826-7755e1e65d11,16,Shot,16190,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.0855435,120.0,43.3,2.3,False,False,False,False,93,Normal,40,Right Foot,97,Goal
4b7e8416-2cd7-4e15-b2f6-a0d59205e139,16,Shot,16317,2018/2019,La Liga,Eibar,Charles Días Barbosa de Oliveira,0.047247566,119.7,36.2,0.2,False,False,False,False,93,Normal,40,Right Foot,100,Saved
9a4f8beb-9a31-44f9-8165-d8c92c9b1d62,16,Shot,16182,2018/2019,La Liga,Real Valladolid,Joaquín Fernández Moreno,0.031204997,120.0,57.2,5.6,False,True,False,False,93,Normal,40,Right Foot,98,Off T
43650d86-f8d4-4b1b-9fe6-91ca765a6387,16,Shot,3749642,2003/2004,Premier League,Arsenal,Robert Pirès,0.037060577,120.0,39.8,5.0,False,False,False,False,93,Normal,40,Right Foot,98,Off T
730a17a9-68f3-40e4-adef-571e46a57233,16,Shot,303674,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.04124182,119.5,37.2,2.3,False,False,False,False,93,Normal,38,Left Foot,100,Saved
b5218c07-b83e-47b8-9de3-8835c0b709f5,16,Shot,303700,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.07689556,120.0,36.4,4.0,False,False,False,False,93,Normal,38,Left Foot,98,Off T
c5cd1d18-0c4a-4444-904c-4097330c22fb,16,Shot,15956,2018/2019,La Liga,Real Valladolid,Enes Ünal,0.01126114,119.2,37.7,2.1,False,True,False,False,93,Normal,38,Left Foot,100,Saved
b8a5f36e-edc4-4188-9e8c-23c0754b7e19,16,Shot,16056,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.106359765,120.0,45.1,0.2,False,True,False,False,93,Normal,40,Right Foot,98,Off T
b30c4cff-f9d3-4af0-93d8-f1f1b76fd1b1,16,Shot,303664,2019/2020,La Liga,Real Sociedad,Mikel Merino Zazón,0.054130282,118.8,40.6,0.2,False,False,False,False,93,Normal,37,Head,100,Saved
084af386-2b5a-4e55-a228-59c301703a60,16,Shot,3773369,2020/2021,La Liga,Huesca,Rafael Mir Vicente,0.7835,120.0,42.3,0.5,False,False,False,False,93,Normal,40,Right Foot,97,Goal
3434c8fb-d3e6-49e6-b6fc-a3c1c37857a0,16,Shot,303682,2019/2020,La Liga,Levante UD,Hernâni Jorge Santos Fortes,0.011304951,120.0,32.2,1.2,False,False,False,False,93,Normal,38,Left Foot,98,Off T
feb4a8a1-2b7b-4bc7-9050-6f55cffcc601,16,Shot,303548,2019/2020,La Liga,Barcelona,Martin Braithwaite Christensen,0.19281302,120.0,33.8,1.0,False,True,False,False,95,Volley,40,Right Foot,98,Off T
463cd93d-49c4-4629-ae18-bc689459f025,16,Shot,303470,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,0.20549062,111.2,30.2,0.7,False,False,False,False,93,Normal,40,Right Foot,100,Saved
11c39101-fb12-4371-a497-ec1865988284,16,Shot,3773387,2020/2021,La Liga,Barcelona,Pedro González López,0.2808055,115.7,41.2,0.9,False,True,False,False,93,Normal,40,Right Foot,100,Saved
f07babfb-4be5-4ec5-926e-36f013625420,16,Shot,16109,2018/2019,La Liga,Celta Vigo,Brais Méndez Portela,0.09965798,120.0,35.1,1.0,False,False,False,False,93,Normal,38,Left Foot,98,Off T
943af0c2-6b6a-4cec-9d1d-ecbf32f884bf,16,Shot,16095,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.20736858,120.0,41.2,0.4,False,False,False,True,93,Normal,40,Right Foot,97,Goal
0c26f733-43e9-4daa-baa9-4ce3c748e62d,16,Shot,3773571,2020/2021,La Liga,Real Valladolid,Pablo Hervías Ruiz,0.0089436425,120.0,46.8,0.6,False,False,False,False,93,Normal,40,Right Foot,98,Off T
8687a94b-a8ca-4d56-9b7a-a9da07ca66a2,16,Shot,16010,2018/2019,La Liga,Barcelona,Ivan Rakitić,0.09540218,120.0,38.2,4.2,False,False,False,False,91,Half Volley,40,Right Foot,98,Off T
58663f9d-da1f-4d7d-86f9-ee3acba6079c,16,Shot,16215,2018/2019,La Liga,Real Betis,Lorenzo Jesús Morón García,0.0630825,120.0,42.9,2.0,False,True,False,False,93,Normal,40,Right Foot,97,Goal
b52a5a82-41f7-4234-a158-7755139fdacf,16,Shot,303725,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,0.08486115,120.0,26.4,3.9,False,True,False,False,91,Half Volley,40,Right Foot,98,Off T
abd1e42d-b21f-48c8-9c4e-6ae4f82398c0,16,Shot,303493,2019/2020,La Liga,Athletic Club,Unai López Cabrera,0.01944568,90.8,35.3,,False,True,False,False,93,Normal,40,Right Foot,96,Blocked
7f9bfbdf-7fd5-4522-9da5-d5b1ddff7187,16,Shot,3749462,2003/2004,Premier League,Arsenal,Thierry Henry,0.021636408,120.0,45.4,7.5,False,False,False,False,93,Normal,40,Right Foot,98,Off T
4c20ad8d-b12f-46f8-85b2-46c73d407d15,16,Shot,303725,2019/2020,La Liga,Villarreal,Samuel Chimerenka Chukwueze,0.036047813,116.1,41.9,0.2,False,False,False,False,93,Normal,38,Left Foot,100,Saved
52be24fb-e703-460d-89f3-a4414d97de0f,16,Shot,16109,2018/2019,La Liga,Barcelona,Ousmane Dembélé,0.16101693,120.0,38.8,1.1,False,True,False,False,93,Normal,38,Left Foot,97,Goal
38bd25b0-940a-4ebc-9b10-6fb4f3abea25,16,Shot,3773377,2020/2021,La Liga,Barcelona,Óscar Mingueza García,0.048609655,120.0,32.7,2.6,False,True,False,False,95,Volley,40,Right Foot,98,Off T
e38dbc3d-4c78-4956-a4b9-776c74f586f0,16,Shot,16265,2018/2019,La Liga,Real Sociedad,Rubén Pardo Gutiérrez,0.01599134,117.9,42.4,1.3,False,False,False,False,93,Normal,40,Right Foot,100,Saved
d860245d-ec01-44f7-bb4a-efa503ab0200,16,Shot,3749278,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,0.094992,120.0,28.7,0.8,False,False,False,False,93,Normal,37,Head,98,Off T
0e6f0c78-c8f4-4a58-a846-49d33f4bd43d,16,Shot,3773428,2020/2021,La Liga,Cádiz,Jairo Izquierdo González,0.058033038,112.3,57.5,,False,True,False,False,91,Half Volley,40,Right Foot,101,Wayward
1f87fcc8-d876-4fa7-af08-bf1f7745b0d5,16,Shot,16056,2018/2019,La Liga,Real Betis,Joaquín Sánchez Rodríguez,0.24137515,120.0,36.7,4.8,False,True,False,False,95,Volley,40,Right Foot,98,Off T
39a9b5c7-81aa-4c5f-a836-4243bf2ccc3e,16,Shot,3749642,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,0.039629493,120.0,39.8,6.0,False,False,False,False,93,Normal,38,Left Foot,98,Off T
d3179160-afe0-4447-bc29-1872df1b319a,16,Shot,303548,2019/2020,La Liga,Mallorca,Takefusa Kubo,0.034516953,116.5,40.2,1.3,False,False,False,False,93,Normal,38,Left Foot,100,Saved
e1df6030-7750-4c2a-a9ee-026a503be450,16,Shot,16190,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.033764433,109.1,35.1,,False,True,False,False,94,Overhead Kick,38,Left Foot,96,Blocked
81cd2cf1-7222-40de-97b4-477eadb9e7b3,16,Shot,3749603,2003/2004,Premier League,Fulham,Steed Malbranque,0.1194317,120.0,40.4,3.8,False,False,False,False,95,Volley,40,Right Foot,98,Off T
ef95c946-1f73-4459-9c81-4c252e8065ff,16,Shot,303517,2019/2020,La Liga,Deportivo Alavés,Aleix Vidal Parreu,0.027292637,94.9,25.7,0.0,False,True,False,False,93,Normal,38,Left Foot,100,Saved
42eb4e89-95f7-42b0-9cd0-5e1fc07c4126,16,Shot,16231,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.09426805,114.0,35.2,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
40739665-cb79-4e83-b008-a8ff36ebf1a5,16,Shot,303400,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.086148135,120.0,44.9,2.7,False,False,False,False,93,Normal,37,Head,98,Off T
73bd0f09-f9b1-42b6-9756-fd1105e05b8c,16,Shot,3749253,2003/2004,Premier League,Liverpool,Michael Owen,0.068156846,120.0,40.5,3.8,False,False,False,False,93,Normal,37,Head,98,Off T
7fe61a6d-221a-4536-a0e5-a32c169e76bc,16,Shot,3773415,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.054893922,103.5,50.4,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
bd58c509-b082-4ffb-a99e-aca66b695778,16,Shot,3749274,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,0.021984022,120.0,42.5,2.8,False,False,False,False,91,Half Volley,38,Left Foot,99,Post
117c96e8-beb2-4550-a529-3576f309d7f5,16,Shot,3749465,2003/2004,Premier League,Blackburn Rovers,Tugay Kerimoğlu,0.032326996,111.6,30.1,,False,True,False,False,95,Volley,40,Right Foot,101,Wayward
af59dddb-6ae2-412d-8023-c562dabea007,16,Shot,3773695,2020/2021,La Liga,Valencia,Carlos Soler Barragán,0.026329285,120.0,37.3,2.0,False,False,False,False,93,Normal,40,Right Foot,97,Goal
73a49ed3-7846-457f-be51-8d46aa87a3bf,16,Shot,3749642,2003/2004,Premier League,Charlton Athletic,Claus Jensen,0.047396734,120.0,43.8,6.1,False,True,False,False,91,Half Volley,40,Right Foot,98,Off T
91535739-f6d7-4c69-ad7d-0a1687f4da3e,16,Shot,3749462,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,0.04032859,120.0,45.8,1.2,False,False,False,False,93,Normal,38,Left Foot,98,Off T
4cbe7c5b-98af-4523-b9f6-0e2522474b38,16,Shot,3773387,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.09009651,108.5,42.9,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
99c56191-f331-436a-8071-e061f45c4363,16,Shot,3749360,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,0.065933876,102.6,45.8,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
2cff788f-e262-43b5-a85b-65f6ea761fc5,16,Shot,3749274,2003/2004,Premier League,Arsenal,Ray Parlour,0.023466613,120.0,34.2,5.9,False,False,False,False,93,Normal,40,Right Foot,98,Off T
7eae6063-cfc9-420b-9e51-f863ec5218f9,16,Shot,3749434,2003/2004,Premier League,Birmingham City,Mikael Forssell,0.15911911,120.0,35.6,1.3,False,False,False,False,93,Normal,37,Head,98,Off T
c3cbf907-1201-4d51-8668-f441d026d168,16,Shot,303680,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,0.1306078,120.0,36.4,0.5,False,False,False,False,93,Normal,40,Right Foot,97,Goal
f0d5ea6a-c670-4550-94e4-f80123b9488f,16,Shot,3749196,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,0.014550662,120.0,65.6,0.2,False,True,False,False,95,Volley,40,Right Foot,98,Off T
1f61bccb-1c44-4ffe-90bd-ae2951a377fc,16,Shot,303532,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.01854127,118.8,43.1,1.0,False,False,False,False,93,Normal,38,Left Foot,100,Saved
20f14b79-cb66-4712-b7c2-9016ba89215c,16,Shot,16086,2018/2019,La Liga,Espanyol,Sergi Darder Moll,0.02279801,120.0,43.0,5.3,False,False,False,False,93,Normal,40,Right Foot,98,Off T
6219aaf1-0b5f-40cc-9249-e6be17d3506b,16,Shot,16248,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,0.13298349,118.9,40.3,2.1,False,False,False,False,93,Normal,37,Head,100,Saved
972e9dca-4421-4124-bfe5-270e030620c8,16,Shot,16190,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,0.054612003,102.1,44.1,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
55f9802d-7de1-4b4b-9f0d-08e8db706c23,16,Shot,3749278,2003/2004,Premier League,Bolton Wanderers,"Augustine Azuka ""Jay-Jay"" Okocha",0.024845582,120.0,28.4,0.7,False,True,False,False,91,Half Volley,40,Right Foot,98,Off T
36ae09f5-9356-4cdc-aa52-4b546b2a4755,16,Shot,3749274,2003/2004,Premier League,Arsenal,David Bentley,0.0092395535,120.0,47.3,0.3,False,False,False,False,93,Normal,40,Right Foot,98,Off T
52c7499b-6f86-4acc-a8fa-d1d458becece,16,Shot,3749133,2003/2004,Premier League,Arsenal,Thierry Henry,0.021907859,118.0,37.8,0.9,False,False,False,False,91,Half Volley,38,Left Foot,100,Saved
1bdf0330-5e4b-4ba1-8987-7497f60d2a07,16,Shot,3764661,2020/2021,La Liga,Barcelona,Antoine Griezmann,0.07645778,115.4,39.0,1.5,False,False,False,False,91,Half Volley,38,Left Foot,100,Saved
b9ba3801-7189-418a-9664-e7f29e6ef3bf,16,Shot,303516,2019/2020,La Liga,Barcelona,Ricard Puig Martí,0.030637441,104.5,43.5,,False,True,False,False,91,Half Volley,40,Right Foot,96,Blocked
906dafdf-5cd0-4828-959c-66da20f497cc,16,Shot,3773377,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,0.037506588,120.0,47.2,1.8,False,False,False,False,91,Half Volley,38,Left Foot,98,Off T
a814703d-4b03-42dd-a3b6-b40d39fec247,16,Shot,16056,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,0.043933608,117.3,40.3,0.4,False,False,False,False,93,Normal,38,Left Foot,100,Saved
4f903c4b-b363-418d-a1fd-ef5e32927024,16,Shot,3749079,2003/2004,Premier League,Chelsea,"Gérémi Sorele N""Djitap Fotso",0.005891672,120.0,47.9,2.4,False,False,False,False,93,Normal,40,Right Foot,98,Off T
6f30b73e-0b63-4502-b599-17c7e224110c,16,Shot,16010,2018/2019,La Liga,Athletic Club,Raúl García Escudero,0.008151521,120.0,44.4,5.2,False,False,False,False,92,Lob,40,Right Foot,98,Off T
965ec609-eb70-4ef4-8e20-3071f7b73be7,16,Shot,303487,2019/2020,La Liga,Celta Vigo,Pione Sisto Ifolo Emirmija,0.04757174,118.2,43.4,0.2,False,False,False,False,93,Normal,40,Right Foot,100,Saved
1f0ca333-0acb-4772-bcfc-de89fd979056,16,Shot,303715,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,0.10372056,120.0,36.3,2.0,False,False,False,False,93,Normal,37,Head,99,Post
22e9cf97-22e1-4735-a689-b7286df957e8,16,Shot,3749360,2003/2004,Premier League,Arsenal,Robert Pirès,0.12228979,120.0,34.7,4.9,False,False,False,False,93,Normal,37,Head,98,Off T
6fe8eb99-cafb-4441-8eda-5f5064a2df80,16,Shot,303479,2019/2020,La Liga,Real Sociedad,Ander Barrenetxea Muguruza,0.06861712,117.7,36.7,1.3,False,False,False,False,93,Normal,37,Head,100,Saved
af29f86f-3a68-45a3-a491-4becf1840c5c,16,Shot,3749431,2003/2004,Premier League,Newcastle United,Laurent Robert,0.0052038087,103.8,40.0,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
c8cfc078-6385-4290-aaa5-e222d8461cc1,16,Shot,3749276,2003/2004,Premier League,Arsenal,Patrick Vieira,0.28418142,120.0,39.8,0.2,False,True,False,False,93,Normal,38,Left Foot,97,Goal
d72232a8-2154-4386-ab28-45c047d66036,16,Shot,3773372,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,0.029000422,97.7,32.9,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
da5faf66-2725-475d-a07f-e3d8afa3f9a6,16,Shot,16095,2018/2019,La Liga,Barcelona,Thomas Vermaelen,0.036841307,120.0,35.5,3.8,False,False,False,False,93,Normal,37,Head,98,Off T
4ac40269-21c0-4716-a561-562a0adea698,16,Shot,3773547,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.095153406,109.7,30.1,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
0a648ddd-3ea8-496d-abc3-c27726ff0e66,16,Shot,303451,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.10947975,120.0,44.1,1.0,False,False,False,False,93,Normal,40,Right Foot,99,Post
c5a15e94-6925-4ca7-991b-540b3408bcbf,16,Shot,303421,2019/2020,La Liga,Barcelona,Martin Braithwaite Christensen,0.11062013,119.1,43.8,,False,True,False,False,91,Half Volley,38,Left Foot,101,Wayward
c3758752-7245-4ef8-afa8-8d04492c38d4,16,Shot,303493,2019/2020,La Liga,Athletic Club,Iñaki Williams Arthuer,0.33578432,108.8,45.0,,False,True,False,False,93,Normal,40,Right Foot,101,Wayward
920baa1b-2d87-4364-9066-500737095b6c,16,Shot,15956,2018/2019,La Liga,Real Valladolid,Enes Ünal,0.01063624,120.0,47.9,0.5,False,False,False,False,93,Normal,40,Right Foot,98,Off T
82be98da-2f8c-4c8a-bfae-b4e134f0234c,16,Shot,303400,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.08753725,120.0,44.6,0.2,False,False,False,False,93,Normal,38,Left Foot,98,Off T
25a5714e-dc0d-48e0-802c-1ed3f0cf09ec,16,Shot,3773593,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.38601032,120.0,48.7,1.9,False,False,False,False,93,Normal,37,Head,98,Off T
09a818e4-66af-4a55-8ceb-7f0ef5423da5,16,Shot,3773661,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,0.2115384,120.0,41.6,2.0,False,False,False,False,93,Normal,37,Head,97,Goal
7e7c5c49-1648-4458-a9d0-eb9d10cd3088,16,Shot,3773428,2020/2021,La Liga,Cádiz,Álvaro Negredo Sánchez,0.8948486,120.0,38.4,0.2,False,False,True,False,93,Normal,38,Left Foot,97,Goal
4925982e-a5f2-4f31-ad8e-104b45fec03c,16,Shot,303548,2019/2020,La Liga,Mallorca,Daniel José Rodríguez Vázquez,0.12027378,108.8,45.8,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
15244c79-4c38-48bd-acde-554422333fd1,16,Shot,303674,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.037953604,102.6,42.8,,False,True,False,False,93,Normal,38,Left Foot,96,Blocked
d60c789c-e5c7-4d8c-8a23-22f4911ab957,16,Shot,3773403,2020/2021,La Liga,Barcelona,Antoine Griezmann,0.056701466,117.3,36.6,2.2,False,False,False,False,93,Normal,38,Left Foot,100,Saved
121f7992-c74d-4fb3-b5e8-b1489571847c,16,Shot,16190,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.37015414,120.0,38.9,0.3,False,True,False,False,92,Lob,38,Left Foot,97,Goal
3a3fabad-7776-4a60-abcb-61b8b6874824,16,Shot,303680,2019/2020,La Liga,Real Valladolid,Sandro Ramírez Castillo,0.11706278,119.2,35.8,0.5,False,True,False,False,93,Normal,38,Left Foot,100,Saved
417c309d-d6c7-4523-8b17-46c60809cf96,16,Shot,3749246,2003/2004,Premier League,Arsenal,Thierry Henry,0.08431639,118.3,36.1,0.6,False,False,False,False,93,Normal,38,Left Foot,100,Saved
84a51162-672f-4d84-9861-35be9b78ec92,16,Shot,16240,2018/2019,La Liga,Villarreal,Álvaro González Soberón,0.12939776,120.0,43.6,5.0,False,False,False,False,93,Normal,37,Head,98,Off T
89ed16ac-abd4-4b1c-af4c-392c3061fba7,16,Shot,303473,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.031016037,111.0,27.9,,False,True,False,False,93,Normal,38,Left Foot,96,Blocked
bc4e8975-c30d-4e4b-ba26-ea5186618509,16,Shot,16248,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.086096756,117.2,41.4,1.6,False,False,False,False,93,Normal,38,Left Foot,100,Saved
50eee137-f083-4f14-8bbd-c830ca7e6a4d,16,Shot,16205,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,0.19224261,117.5,39.3,0.3,False,True,False,False,93,Normal,38,Left Foot,100,Saved
63e9dea3-872f-42c1-91d7-0cd69a44c0e8,16,Shot,3764661,2020/2021,La Liga,Barcelona,Antoine Griezmann,0.0070316833,120.0,34.4,5.2,False,True,False,False,93,Normal,38,Left Foot,98,Off T
8e100a9a-fcd2-4aef-9ef5-6cc93f822622,16,Shot,3749310,2003/2004,Premier League,Southampton,David Prutton,0.017170794,90.1,42.4,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
a50357f9-0e37-48cf-b9d5-68f787d5073c,16,Shot,16056,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,0.06981701,120.0,35.7,3.6,False,True,False,False,91,Half Volley,38,Left Foot,98,Off T
2a00fb28-6fb5-4cb1-a4d4-5ff434fffd22,16,Shot,3749403,2003/2004,Premier League,Arsenal,Thierry Henry,0.043298867,118.5,41.9,0.9,False,True,False,False,91,Half Volley,40,Right Foot,100,Saved
fc4d85d0-529b-4be0-9735-c625f817619e,16,Shot,3773377,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia,0.07771912,120.0,45.1,0.3,False,False,False,False,93,Normal,40,Right Foot,98,Off T
729d5dce-203f-4eff-b447-bdb03338fb76,16,Shot,303421,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.27239007,120.0,44.7,0.2,False,False,False,False,93,Normal,40,Right Foot,98,Off T
cc1a9f88-b3c1-41e4-8905-ed77c0401cab,16,Shot,303725,2019/2020,La Liga,Villarreal,Samuel Chimerenka Chukwueze,0.016424503,120.0,35.4,5.4,False,True,False,False,91,Half Volley,38,Left Foot,98,Off T
939ece75-b71a-4963-920f-1011916c3985,16,Shot,303682,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.064027414,118.0,40.9,1.9,False,False,False,False,93,Normal,38,Left Foot,100,Saved
5aaf2054-a1c2-44a4-bce1-44f0aad0537d,16,Shot,303493,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,0.046645813,115.1,36.4,,False,True,False,False,91,Half Volley,38,Left Foot,96,Blocked
0cb26786-927c-49da-93bf-4c85f4d2bf1a,16,Shot,3773571,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,0.18661515,117.9,42.2,1.3,False,True,False,False,89,Backheel,40,Right Foot,100,Saved
b8342b6f-f538-4a76-996a-9fccfa3d53b7,16,Shot,3773415,2020/2021,La Liga,Barcelona,Ousmane Dembélé,0.054084532,120.0,34.5,6.3,False,False,False,False,93,Normal,40,Right Foot,98,Off T
d7224a76-346e-4252-9e80-05b848c76e48,16,Shot,16023,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.015836753,102.8,23.4,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
3cd35952-9d03-4aa4-8676-54aff47621a1,16,Shot,15946,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.049073674,120.0,43.2,2.8,False,False,False,False,93,Normal,38,Left Foot,99,Post
496689ea-317b-4ef9-8771-dc3495fb6d43,16,Shot,16306,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,0.14240101,117.9,41.2,0.4,False,False,False,False,93,Normal,37,Head,100,Saved
77bcf23d-9fd1-4aac-87b9-a7ebc33b0a22,16,Shot,3749603,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,0.030491035,120.0,29.3,4.1,False,False,False,False,93,Normal,38,Left Foot,98,Off T
ac167ddf-9f4a-431c-b9b4-b49754216424,16,Shot,3749274,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,0.068168595,120.0,35.5,4.7,False,True,False,False,95,Volley,38,Left Foot,98,Off T
a8306ca6-57fb-4488-9503-ec134bc31466,16,Shot,3749246,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,0.07927194,120.0,60.5,,False,False,False,False,93,Normal,37,Head,101,Wayward
053fabf9-40c2-45f2-a4d2-bbae5a892036,16,Shot,303715,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.04963002,120.0,35.0,0.2,False,False,False,False,93,Normal,40,Right Foot,98,Off T
2274c171-fb32-4c6e-abf1-2384ac75e8b2,16,Shot,16289,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.035622887,110.5,52.4,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
9528410e-e390-4439-89ba-6195dfae1b8d,16,Shot,303682,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.04678642,102.5,37.5,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
5a3b9f3c-f3a1-4497-8a51-1c4bc49e2218,16,Shot,3749233,2003/2004,Premier League,Manchester City,Joey Barton,0.021563968,96.4,37.2,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
577d0087-de09-4207-992a-44e46b9d09d8,16,Shot,3773597,2020/2021,La Liga,Real Sociedad,Alexander Isak,0.14847913,117.7,36.9,0.3,False,False,False,False,93,Normal,40,Right Foot,100,Saved
16f2220a-16d8-4fc5-a77c-ab2b0dd4afc2,16,Shot,16317,2018/2019,La Liga,Eibar,Sergio Enrich Ametller,0.111209795,117.5,43.2,0.2,False,True,False,False,95,Volley,40,Right Foot,100,Saved
14df2731-54bc-444a-ad1a-9affd50106bf,16,Shot,16306,2018/2019,La Liga,Getafe,Ángel Luis Rodríguez Díaz,0.13341548,120.0,52.1,1.7,False,False,False,False,93,Normal,37,Head,98,Off T
a2d6edae-12cf-478c-ab9d-de52df4b49ba,16,Shot,3773665,2020/2021,La Liga,Barcelona,Frenkie de Jong,0.15424673,111.1,50.2,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
f2bffff7-5e74-4f4c-95a5-85e329ef5e3e,16,Shot,16265,2018/2019,La Liga,Barcelona,Ousmane Dembélé,0.07164713,120.0,44.8,0.5,False,True,False,False,93,Normal,40,Right Foot,98,Off T
c21675d4-fce1-4aa9-b0f7-ecc956a0d057,16,Shot,303731,2019/2020,La Liga,Eibar,Pablo Ezequiel De Blasis,0.12211129,117.5,35.9,0.4,False,False,False,False,93,Normal,38,Left Foot,100,Saved
d847fe9e-54a8-4b40-a003-2c34a6d1f062,16,Shot,303548,2019/2020,La Liga,Mallorca,Takefusa Kubo,0.03671451,117.8,40.3,0.2,False,False,False,False,93,Normal,38,Left Foot,100,Saved
f98a6a24-2b48-4c9e-ab1a-f76907bf8102,16,Shot,16215,2018/2019,La Liga,Real Betis,Lorenzo Jesús Morón García,0.08171433,113.2,45.5,,False,False,False,False,93,Normal,37,Head,96,Blocked
6f66567f-ddbb-453a-9b08-122f45d10732,16,Shot,16317,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.20478109,119.9,37.4,0.5,False,False,False,False,92,Lob,38,Left Foot,97,Goal
ceb9ddcb-6eff-4f30-91f5-db7dd006e4ab,16,Shot,3749133,2003/2004,Premier League,Aston Villa,Olof Mellberg,0.024192527,120.0,52.7,0.7,False,False,False,False,93,Normal,37,Head,98,Off T
