event_id,id,name,match_id,season,competition,team,player,defensive,advantage,penalty
e32ef77d-749e-4835-a337-993f6f2a1b0b,21,Foul Won,303652,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,False
3793f118-316f-4412-91ea-846a2f36e57b,21,Foul Won,303400,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
d501179c-8c7a-4ff9-be96-403a94695e13,21,Foul Won,303680,2019/2020,La Liga,Real Valladolid,Sandro Ramírez Castillo,False,True,False
d42c0053-3a6d-4147-87f6-d55ad944e225,21,Foul Won,303493,2019/2020,La Liga,Athletic Club,Iñaki Williams Arthuer,False,False,False
79e5e16b-b1d0-4222-890b-02b88c11c7e6,21,Foul Won,3749603,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,False,True,False
e0a857fa-d8e2-412d-a506-9a9c79169bf3,21,Foul Won,3749590,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,False
37c5e724-aebd-4990-8667-b922fc3f4692,21,Foul Won,303504,2019/2020,La Liga,Levante UD,José Ángel Gómez Campaña,False,False,False
1498a6b0-e573-43a2-afce-85137b150539,21,Foul Won,3764661,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,False
10fde9b2-cb27-439c-bd5c-8694acea6229,21,Foul Won,3749257,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,False
51a495a6-dea9-4533-991d-2e3222f87af6,21,Foul Won,3773526,2020/2021,La Liga,Deportivo Alavés,Alberto Rodríguez Baró,False,False,False
c45404b1-40a0-439a-abb7-6b1c0f2e1a2f,21,Foul Won,16205,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
5befe3c1-dbaf-4cc4-8e62-85eeb79b4231,21,Foul Won,303700,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,False
ad8efe51-45bd-4115-821d-6391f9fb00ae,21,Foul Won,303610,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
5d625ec7-3c1a-46f7-8bd3-e448e42b48ee,21,Foul Won,3773523,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,False,False,False
a5216724-b8b4-43e0-8949-0e183c1311f7,21,Foul Won,303377,2019/2020,La Liga,Getafe,Nemanja Maksimović,True,False,False
a866bdad-cfec-46ce-a2ea-51651982e76c,21,Foul Won,303615,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,True,False,False
322160f9-6baa-4902-bf5a-c4227599b6ff,21,Foul Won,3749360,2003/2004,Premier League,Blackburn Rovers,Dwight Yorke,False,False,False
c0858e57-fa20-4cb3-b8a8-cc7c38ec91b8,21,Foul Won,3773571,2020/2021,La Liga,Real Valladolid,José Ignacio Martínez García,False,False,False
4de3b3ce-5336-4cb6-938a-d8d21f35b584,21,Foul Won,303700,2019/2020,La Liga,Barcelona,Ivan Rakitić,False,False,False
43a528c4-36ab-44e9-a738-19ca28af8809,21,Foul Won,15978,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
a7d85145-924f-4c51-a1f6-38a337d68a38,21,Foul Won,3773625,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
c8a51aac-0ac6-4584-bb1f-9251d04b0209,21,Foul Won,3749233,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,True,False,False
76c91b39-813d-44d5-8e50-4b2ccde61f3b,21,Foul Won,303725,2019/2020,La Liga,Villarreal,Santiago Cazorla González,False,False,False
93248310-8397-41db-b08e-c152f8b3eb8d,21,Foul Won,303451,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
77788897-aa0b-44bd-bd6e-a147ea336545,21,Foul Won,3773526,2020/2021,La Liga,Deportivo Alavés,Luis Jesús Rioja González,False,True,False
5c80a538-f615-4b2f-8e6d-e5e7a350d9fa,21,Foul Won,3749448,2003/2004,Premier League,Liverpool,Harry Kewell,True,False,False
5f9c7499-eeb3-4a58-8b57-a843dd6f2299,21,Foul Won,3749233,2003/2004,Premier League,Manchester City,Trevor Sinclair,True,False,False
66b37fdc-5e0f-44d3-94e8-b05087f15e40,21,Foul Won,3749196,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
9d74d0c0-495d-4269-bcda-96cc4bad37b0,21,Foul Won,303421,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,False
eeb5e925-ba5d-48c9-b3cb-9963eaab25a6,21,Foul Won,3749454,2003/2004,Premier League,Manchester City,Nicolas Anelka,True,False,False
a8a1692b-1089-4353-a32a-92dee368bc35,21,Foul Won,303696,2019/2020,La Liga,Atlético Madrid,Yannick Ferreira Carrasco,True,False,True
d98f8a1c-c267-4ab6-a992-fb305a36810d,21,Foul Won,3749465,2003/2004,Premier League,Blackburn Rovers,Craig Short,True,False,False
13691e40-50ed-4480-aa34-51e87e091f39,21,Foul Won,3749462,2003/2004,Premier League,Birmingham City,Jamie Clapham,False,False,False
f07c39e9-eb86-4530-a501-eb8874d23019,21,Foul Won,3773585,2020/2021,La Liga,Real Madrid,Marco Asensio Willemsen,False,False,False
f51d7869-1823-4b67-b24e-048560a36979,21,Foul Won,16131,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
ee6b3877-f6c4-4f40-8c8a-79aa5eb1df7d,21,Foul Won,16231,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,True,False,False
d1670f09-ee61-4992-98e9-9864d5f46a05,21,Foul Won,16265,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,False
67409eac-2776-488b-96a6-abf107d5c945,21,Foul Won,16289,2018/2019,La Liga,Levante UD,Nikola Vukčević,True,False,False
0b0b4957-415f-4f13-ae99-009b7a6fd8d9,21,Foul Won,3749462,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,False
2aa68733-bf14-4a2f-b73a-3119d84ea2cd,21,Foul Won,303504,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
b62b965b-9852-4bd2-989e-693143e02f76,21,Foul Won,16275,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,True,False,False
33168738-088d-4945-999b-9bbd5bf4e432,21,Foul Won,15986,2018/2019,La Liga,Barcelona,Ivan Rakitić,True,False,False
ea7f645d-6e7b-4058-80dc-d3d469297771,21,Foul Won,303596,2019/2020,La Liga,Barcelona,Clément Lenglet,True,False,False
c4947154-8aff-44cd-b328-72db2b9f61f6,21,Foul Won,3749465,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,False
11458a07-d592-4e8d-87df-49ac4ba7272f,21,Foul Won,303479,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
2bdfcda9-941e-419d-be1a-714ac3eaeef4,21,Foul Won,3773660,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,True,False,False
803dd7de-12d6-4ef2-babc-bc3ad96a905a,21,Foul Won,303731,2019/2020,La Liga,Eibar,Papa Kouly Diop,True,False,False
c8af1855-d842-41f0-9033-c6d8282d92d6,21,Foul Won,16086,2018/2019,La Liga,Espanyol,Sergio García De La Fuente,False,False,False
f6d666b9-f0b4-40bd-ae4c-5ee634f99641,21,Foul Won,16120,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
cbb2f392-97a0-40f1-8d21-baab7ccbf906,21,Foul Won,303517,2019/2020,La Liga,Deportivo Alavés,Pere Pons Riera,False,True,False
e3f01326-839f-4901-9b72-1055af4471db,21,Foul Won,303532,2019/2020,La Liga,Leganés,Javier Eraso Goñi,False,False,False
24c78634-a3dd-4d21-8cf1-d2090c0d3b52,21,Foul Won,303731,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,True,False,False
606f3f3d-2c51-4f5d-85e3-9027fb842e54,21,Foul Won,303610,2019/2020,La Liga,Granada,Darwin Daniel Machís Marcano,False,False,False
d7a8f199-d182-4010-83ff-dcedde1267b5,21,Foul Won,16056,2018/2019,La Liga,Real Betis,Joaquín Sánchez Rodríguez,False,False,False
e7565049-4582-4f50-9115-d9b3f458baaa,21,Foul Won,3749108,2003/2004,Premier League,Arsenal,Sylvain Wiltord,False,False,False
48d5fd88-b065-481f-bab3-a0e666a4b2a8,21,Foul Won,3749133,2003/2004,Premier League,Aston Villa,Thomas Hitzlsperger,True,False,False
e7a6535b-e47e-4082-b1e9-b32e5bee4419,21,Foul Won,3773523,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
642c79f8-835a-4c52-a62d-f49a9fec16b2,21,Foul Won,3773565,2020/2021,La Liga,Granada,Roberto Soldado Rillo,True,True,False
f2393095-f66a-437c-aa0b-31893aea86cb,21,Foul Won,3749052,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,False
a663ae4c-d72a-4038-9e0e-f4c95886dc4f,21,Foul Won,303610,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
b7330da5-0f7a-4384-be83-dabecc0ee14d,21,Foul Won,3773585,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,False
b734a5f1-6416-4107-90b4-3227cfbcbaf5,21,Foul Won,15946,2018/2019,La Liga,Deportivo Alavés,Manuel Alejandro García Sánchez,False,False,False
3821d0d6-95fb-42b7-950f-14da3c84f25d,21,Foul Won,3749431,2003/2004,Premier League,Newcastle United,Laurent Robert,False,False,False
344f6690-882a-495c-a175-7dde5d738f31,21,Foul Won,16079,2018/2019,La Liga,Villarreal,Pablo Fornals Malla,False,False,False
f76ae896-3746-4dca-9d58-2bb07fb52d21,21,Foul Won,303473,2019/2020,La Liga,Sevilla,Éver Maximiliano David Banega,False,False,False
218a1645-0bd0-466e-92aa-9e79ee3c0fb5,21,Foul Won,16231,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,False
6706ce75-0ff8-4af9-8c16-b892733268bf,21,Foul Won,303696,2019/2020,La Liga,Barcelona,Ricard Puig Martí,False,True,False
d7350ccd-0816-40ae-8887-4a09c882a021,21,Foul Won,3773466,2020/2021,La Liga,Celta Vigo,Jeison Fabián Murillo Cerón,False,False,False
2ba946b2-4b97-4bed-9be6-b0be62ca3052,21,Foul Won,16131,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,True,True,False
e6479c08-dcf3-4989-bb41-845346272f1d,21,Foul Won,3749590,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,True,False
66ce17cc-a4ab-4a4f-956a-0c7f752a1584,21,Foul Won,3749528,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,False,False
b1b926a4-6d71-4b14-80e4-4b3edfb76f25,21,Foul Won,303493,2019/2020,La Liga,Barcelona,Antoine Griezmann,False,False,False
5920be43-c6fd-4bc1-9061-fcba5890af84,21,Foul Won,15946,2018/2019,La Liga,Deportivo Alavés,Borja González Tomás,False,True,False
d0c34893-7be9-4413-a129-009f2a22893c,21,Foul Won,16029,2018/2019,La Liga,Sevilla,Franco Damián Vázquez,False,True,False
b479189f-2090-4af2-a864-7e1d86424207,21,Foul Won,3749360,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,False,False
11b1f94b-e518-4fe6-a87a-e518495f07a9,21,Foul Won,3749590,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,False,False
26e7438e-0f71-4bdf-91af-dc173212f9f0,21,Foul Won,15956,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
277e0827-b854-41c0-a540-10a51916c71f,21,Foul Won,3749358,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,True,False,False
9a9fda8b-bae3-4a52-bbd9-64f11d11740c,21,Foul Won,16056,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,True,False,False
81b0a669-6dfd-4605-a54c-3ef55deb333e,21,Foul Won,16306,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
a34e5170-cad1-47eb-8ba8-97f62070e9df,21,Foul Won,16182,2018/2019,La Liga,Real Valladolid,Miguel Alfonso Herrero Javaloyas,False,False,False
0c9fc139-5e9c-43dd-a220-f16e3f5a022b,21,Foul Won,16086,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,False
ab6c22d0-88e6-420b-bcd1-b20ff55df7e7,21,Foul Won,3773466,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,True,False,False
fdbdc0f7-aec5-48ae-b2e4-affacba50f1e,21,Foul Won,3773587,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
892e05e5-b1ad-4615-a880-9025fbc9b30f,21,Foul Won,303451,2019/2020,La Liga,Mallorca,Takefusa Kubo,False,True,False
942c3448-19eb-4796-9540-6220ec99f0f5,21,Foul Won,303430,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
1864185b-d072-40c2-a5b8-32b1888905d3,21,Foul Won,3749233,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False,False
acafaacc-3a2f-418f-b7c5-7114c692a7d5,21,Foul Won,3773661,2020/2021,La Liga,Getafe,Takefusa Kubo,True,False,False
5f2961cb-a237-487a-9b7e-984754cd615e,21,Foul Won,16073,2018/2019,La Liga,Atlético Madrid,Lucas Hernández Pi,True,False,False
b866cbf0-8eb9-45c2-a3db-f43743f85873,21,Foul Won,15956,2018/2019,La Liga,Real Valladolid,Rubén Alcaraz Jiménez,False,True,False
1ad0d798-56c9-429b-988b-eaeb36b0f01e,21,Foul Won,3749462,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,False,False
3c7a3df1-a766-4a01-a8e1-57e252f58449,21,Foul Won,303493,2019/2020,La Liga,Athletic Club,Oihan Sancet Tirapu,False,False,False
d7abde30-b286-48d7-832e-cb65201d453d,21,Foul Won,16196,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,True,False,False
1a8a4b0d-3a77-49f6-a07e-cc8103bc563a,21,Foul Won,303700,2019/2020,La Liga,Barcelona,Antoine Griezmann,False,False,False
fbdb2a31-d532-4ece-9b5a-d76e9303c90c,21,Foul Won,3749068,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,False
a61ad21d-9c4a-4a93-b1bb-fdcc15c9be4d,21,Foul Won,3749079,2003/2004,Premier League,Chelsea,Mario Melchiot,False,False,False
721329cc-5143-47ad-a216-fd1b9bdc2445,21,Foul Won,303707,2019/2020,La Liga,Real Betis,Nabil Fekir,False,False,False
51f31b91-b188-4809-9fbc-5f0744c883b5,21,Foul Won,16240,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,True,False
a9c46411-3deb-4a95-8dcb-3ee6441aad07,21,Foul Won,303674,2019/2020,La Liga,Sevilla,Jules Koundé,True,False,False
58032bae-f413-475c-a7f3-1986d28b4960,21,Foul Won,3773386,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
fd0ca194-7bf2-4f6b-8c7b-a6c64476ed4d,21,Foul Won,3749346,2003/2004,Premier League,Leeds United,Michael Bridges,False,False,False
a79f4740-dfe7-4f81-bb90-869f8f42d778,21,Foul Won,3773386,2020/2021,La Liga,Barcelona,Anssumane Fati,False,False,False
b840bd91-f2aa-44d2-ad22-6ee5be0936a0,21,Foul Won,3749403,2003/2004,Premier League,Arsenal,Patrick Vieira,False,True,False
c9144d4d-b75c-4666-8743-95284115121f,21,Foul Won,303487,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,False,False
e764a9f7-6576-451f-962f-f291d497f1e7,21,Foul Won,3773587,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,False
33e713ce-4d51-4997-9cfe-8c0eb3d88876,21,Foul Won,3773661,2020/2021,La Liga,Barcelona,Antoine Griezmann,False,False,False
ad966e9a-9984-4788-b6fe-202c7f0723a4,21,Foul Won,15946,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
6307f449-60ce-4f49-8b7e-adac92f401ef,21,Foul Won,3773689,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
b717c610-bac0-4e77-9404-c19e052c3cd6,21,Foul Won,303473,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
bf3f38f1-bc1b-49fa-b0ec-53f5e301f222,21,Foul Won,3749526,2003/2004,Premier League,Charlton Athletic,Matt Holland,False,False,True
b361eb23-1304-4464-963c-32bba449fec6,21,Foul Won,3749233,2003/2004,Premier League,Manchester City,Shaun Wright-Phillips,False,False,False
72b9d8c5-5c50-4ff1-b6de-0334d45d3e24,21,Foul Won,303479,2019/2020,La Liga,Barcelona,Clément Lenglet,False,False,False
078e79bc-dc46-4aac-89d9-8e31f084e051,21,Foul Won,303707,2019/2020,La Liga,Real Betis,Nabil Fekir,False,False,False
5c5457a1-50b1-4966-bef0-3945f8d36038,21,Foul Won,3749253,2003/2004,Premier League,Liverpool,Harry Kewell,False,False,False
97673244-02b1-4fc9-b760-f0f0a2dad44d,21,Foul Won,3749528,2003/2004,Premier League,Newcastle United,Jermaine Jenas,False,False,False
b528855b-0af6-4daf-9a78-16587ba39ec9,21,Foul Won,303700,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
50d67725-a87d-4e2e-99b1-afacf9a63cc9,21,Foul Won,16023,2018/2019,La Liga,Valencia,Michy Batshuayi Tunga,False,True,False
9f06e89f-73a9-4d22-9fcb-47da3e2bca9e,21,Foul Won,303596,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
352fb0ab-1739-457f-b977-302c7b52dc51,21,Foul Won,3749552,2003/2004,Premier League,Arsenal,Ray Parlour,True,False,False
ccf5f896-cd20-4d25-882d-444defbdca7d,21,Foul Won,3773466,2020/2021,La Liga,Barcelona,Frenkie de Jong,True,False,False
898406ed-9407-40e3-9172-b7023e0da681,21,Foul Won,3773552,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,False
edd97d90-f010-4689-9bf4-d07ea2704a07,21,Foul Won,16073,2018/2019,La Liga,Atlético Madrid,Víctor Machín Pérez,False,False,False
919bf3dd-27c2-484c-b0ba-6d4c59ee113e,21,Foul Won,3749246,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,False
b5cc890a-f9b1-4416-8d01-77542e28015e,21,Foul Won,3749453,2003/2004,Premier League,Leeds United,James Philip Milner,False,False,False
6cbd2bdd-301d-423e-9be8-6e5210c2a450,21,Foul Won,303532,2019/2020,La Liga,Leganés,Miguel Ángel Guerrero Martín,True,False,False
072f6491-9a15-41da-8ed3-7aee36af9dbb,21,Foul Won,16109,2018/2019,La Liga,Celta Vigo,Brais Méndez Portela,False,False,False
4b7d4635-1a49-4428-8ea9-9376a319e002,21,Foul Won,16173,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,False
def4cd83-443d-4840-9910-e7ad9c1e8570,21,Foul Won,3749454,2003/2004,Premier League,Manchester City,Antoine Sibierski,True,False,False
c301f529-207f-4e10-bdca-88ae9bdf1591,21,Foul Won,16265,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
b9646042-8ead-4099-b9d8-10d6365611df,21,Foul Won,3749465,2003/2004,Premier League,Blackburn Rovers,Dwight Yorke,False,False,False
93baf309-9fca-4417-9857-18e964e58295,21,Foul Won,303600,2019/2020,La Liga,Real Valladolid,Miguel Alfonso Herrero Javaloyas,False,False,False
4defc0a8-790a-4bfe-b933-a0cbbd42b924,21,Foul Won,303707,2019/2020,La Liga,Real Betis,Carles Aleña Castillo,False,False,False
c59a890c-224b-4ba9-935a-1b47463d2810,21,Foul Won,303674,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,False,False
7d9296ff-b818-4e3f-be3c-e8c8d542eb0f,21,Foul Won,16231,2018/2019,La Liga,Espanyol,Mario Hermoso Canseco,False,False,False
df120bf4-a5d0-436d-9bce-ea5ab7c34525,21,Foul Won,3773585,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
785ee00a-7af5-44af-89ef-d6996f8d7325,21,Foul Won,303479,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,True,False,False
b1023f00-9f79-42aa-b4f5-c622ba45ae2c,21,Foul Won,3764440,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
fa27b7d2-4595-4ee5-bdb2-a0676a56061e,21,Foul Won,3773386,2020/2021,La Liga,Deportivo Alavés,Luis Jesús Rioja González,False,True,False
7e0adc8a-11b0-437d-8130-a8f29d260192,21,Foul Won,3749310,2003/2004,Premier League,Southampton,James Beattie,False,False,False
b71f86df-e8e2-403c-a2cb-41ff7ce224e5,21,Foul Won,3773372,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
5a61ab99-b7b6-4bf3-ab36-c3384b2f6592,21,Foul Won,15986,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
48df972d-667b-4356-8dfa-bfcaf8d9eec4,21,Foul Won,3749153,2003/2004,Premier League,Middlesbrough,Danny Mills,False,False,False
5206e27a-3dde-4e5d-b9ed-3e200ae0d8c7,21,Foul Won,3773571,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,False
40b868b4-962f-4146-af89-715d23fe36a1,21,Foul Won,3764661,2020/2021,La Liga,Barcelona,Pedro González López,True,False,False
19b77dbd-4d56-4d62-b28b-a37e84bb1a1b,21,Foul Won,3773474,2020/2021,La Liga,Real Valladolid,Roque Mesa Quevedo,False,False,False
1e635b94-fc9a-436c-830d-e8396b8a97ec,21,Foul Won,3749108,2003/2004,Premier League,Aston Villa,Jlloyd Tafari Samuel,False,True,False
cc1b196f-469a-479a-af35-a4685eb214f0,21,Foul Won,3773625,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,True,False,False
15820d6d-2c2d-4bef-a261-67a3713998ae,21,Foul Won,303707,2019/2020,La Liga,Real Betis,Guido Rodríguez,False,False,False
55f5ab27-9832-4843-be40-cf7784e85406,21,Foul Won,16215,2018/2019,La Liga,Real Betis,Giovani Lo Celso,False,False,False
0f85f7a6-d162-4364-af85-489e16ef18cd,21,Foul Won,3749465,2003/2004,Premier League,Blackburn Rovers,Matt Jansen,True,False,False
50022931-44cd-4150-92eb-593a33987d34,21,Foul Won,3749526,2003/2004,Premier League,Charlton Athletic,Matt Holland,True,False,False
ab89a7cd-fba6-4da9-9448-5ffee260af8c,21,Foul Won,15973,2018/2019,La Liga,Huesca,Luis Carlos Correia Pinto,False,False,False
b0dda36e-adc4-436b-beb2-7978b76a1000,21,Foul Won,303696,2019/2020,La Liga,Barcelona,Ricard Puig Martí,False,True,False
5a409189-946c-44d9-8326-d5e8cef72b1b,21,Foul Won,303473,2019/2020,La Liga,Sevilla,Lucas Ariel Ocampos,False,False,False
76dd683a-264f-4f8a-8fa7-81610187f381,21,Foul Won,303682,2019/2020,La Liga,Levante UD,Gonzalo Julián Melero Manzanares,True,False,False
01d12c2d-efa4-46f7-9362-fe2fd6b59c01,21,Foul Won,303377,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,True,False,False
956e0ff2-529f-4a62-8095-b1be72f40728,21,Foul Won,3749108,2003/2004,Premier League,Aston Villa,Jlloyd Tafari Samuel,False,False,False
0f981585-6f01-4111-92e3-a1c9f8998288,21,Foul Won,16010,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,True,False
684a5341-a0ea-49a0-b2cc-7f6e8e881832,21,Foul Won,3773565,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
5dcb4395-4818-4867-9ec2-50e5fa2706dd,21,Foul Won,16173,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
baf7ded4-7efb-41ef-839a-5b1c95dad4a1,21,Foul Won,3773377,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
9315b222-e9f2-4bd2-96a4-03cd95f46d02,21,Foul Won,16182,2018/2019,La Liga,Real Valladolid,Francisco José Olivas Alba,True,False,False
71ef3e42-dfa4-4d48-bef9-1b844a9b5450,21,Foul Won,16095,2018/2019,La Liga,Barcelona,Ivan Rakitić,True,True,False
838a2aaf-40bb-4281-b5e6-de3faef1a0be,21,Foul Won,16095,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
d425ca34-a9ef-405f-993b-a1f2eb184266,21,Foul Won,3749552,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
097ecb39-46c2-44ba-a2dd-58ebc8afadcd,21,Foul Won,3773565,2020/2021,La Liga,Granada,Luis Javier Suárez Charris,True,False,False
6411cb55-3208-4516-8f54-6b46c37ede80,21,Foul Won,3749276,2003/2004,Premier League,Chelsea,Wayne Bridge,False,False,False
9299a4f1-b24f-4d3c-a7eb-38b682804f6a,21,Foul Won,16240,2018/2019,La Liga,Villarreal,Alfonso Pedraza Sag,False,False,False
5e024f42-0094-4623-afea-84297097c7fe,21,Foul Won,16196,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,True,False
200a0cb0-4d8b-47e7-86f4-cccd5b0291e8,21,Foul Won,15973,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,False,False
b3cb1838-20f3-4905-ab19-15ade0f99689,21,Foul Won,3773586,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
4f6d2a19-fba8-4a25-8636-befce68f63e2,21,Foul Won,16182,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,False,False,False
e240b521-ed41-4ebc-af97-170d74c53778,21,Foul Won,303487,2019/2020,La Liga,Celta Vigo,David Juncà Reñé,True,False,False
e5f202c7-ac0d-441b-bc36-275cc09e2b3b,21,Foul Won,3749276,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,False
0865c070-facc-4b91-a993-37d88848641a,21,Foul Won,16010,2018/2019,La Liga,Athletic Club,Daniel García Carrillo,False,False,False
15d0f12a-d27f-4c1a-9884-50777f5b245a,21,Foul Won,303377,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,False,False,False
76b83caa-97fe-4377-8f3c-9aea37597c2a,21,Foul Won,303400,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
2e66a6f9-b0c0-4b4f-8641-c4df3a1c4c82,21,Foul Won,303652,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
fbfd5d10-5127-413c-a025-06e317cc5bd0,21,Foul Won,16109,2018/2019,La Liga,Celta Vigo,Francisco José Beltrán Peinado,False,False,False
8ca10e82-feae-4a4f-9605-89158960a3c0,21,Foul Won,3764661,2020/2021,La Liga,Barcelona,Clément Lenglet,True,False,False
8419dfc6-a4b5-420d-9a4f-b4c35a49eb9e,21,Foul Won,303666,2019/2020,La Liga,Barcelona,Ivan Rakitić,False,False,False
4439d392-d6e2-459d-9923-979b31b77ea3,21,Foul Won,3773656,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
759a4d95-0858-4d58-a810-bba955637605,21,Foul Won,3773631,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,False,False,False
91529d55-be55-4ada-b77d-32f0b402184a,21,Foul Won,303596,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
d002399d-a306-4a1b-b778-81a95eaf08f0,21,Foul Won,303615,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
256516d6-0d9a-4544-9560-2d479c2b198b,21,Foul Won,303600,2019/2020,La Liga,Real Valladolid,José Ignacio Martínez García,True,False,False
9fb9fa01-047c-4f8f-90e1-e6e1fdcc3795,21,Foul Won,16306,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,True,False,False
668f12ba-2d99-4fa1-a81f-18add1a9c699,21,Foul Won,16010,2018/2019,La Liga,Athletic Club,Iñaki Williams Arthuer,True,False,False
