event_id,id,name,match_id,season,competition,team,player,pos_id,pos_name,technique_id,technique_name,body_id,body_name,outcome_id,outcome_name
419c9601-9954-4df6-af03-9db95dadd7f3,23,Goal Keeper,303725,2019/2020,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,45,Diving,,,55,No Touch
afc4f0f2-a395-4d69-b262-8ef496e54e25,23,Goal Keeper,303707,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,,,,,37,Head,48,Clear
76476276-1155-4d9c-b127-c5c5a3edf101,23,Goal Keeper,3773547,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
4ee698f4-5319-494a-aff9-2ae7f47becf5,23,Goal Keeper,3773477,2020/2021,La Liga,Real Betis,Claudio Andrés Bravo Muñoz,44,Set,45,Diving,41,Right Hand,58,Touched In
ee06ccd2-2533-4d17-b07f-44f036dba856,23,Goal Keeper,15986,2018/2019,La Liga,Girona,Yassine Bounou,44,Set,,,,,,
b4619bff-8865-418f-833d-3dc2d9589c8a,23,Goal Keeper,16029,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,,,,,,
93ecfbc2-7f52-416b-bfd3-621aaece4de7,23,Goal Keeper,16317,2018/2019,La Liga,Barcelona,Jasper Cillessen,44,Set,,,,,,
790320b8-3631-4132-a036-bb45f2d79f64,23,Goal Keeper,3749590,2003/2004,Premier League,Leicester City,Ian Walker,,,,,,,47,Claim
5fa7c9df-58ee-493a-bfa8-286198cb58cd,23,Goal Keeper,303680,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
fcb704a0-257d-4fbf-a1ea-1337d393de36,23,Goal Keeper,3749233,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,15,Success
7619aa1e-ce38-4ee1-80f6-602ad563e549,23,Goal Keeper,303664,2019/2020,La Liga,Real Sociedad,Alejandro Remiro Gargallo,44,Set,45,Diving,35,Both Hands,59,Touched Out
8908cf31-8db7-4265-b929-62573672b19c,23,Goal Keeper,303400,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
d7f4c2a7-3e2c-4ea8-bf51-966bb13bec80,23,Goal Keeper,3749253,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,45,Diving,35,Both Hands,15,Success
108bf78a-531c-4d0d-a1bd-30e73785610c,23,Goal Keeper,3749360,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
8953dd57-a787-45b9-845d-23340a938cbf,23,Goal Keeper,3749431,2003/2004,Premier League,Newcastle United,Shay Given,44,Set,,,,,,
6c6c54b6-a1ab-48bb-8ab9-ab1fafabeeb0,23,Goal Keeper,303664,2019/2020,La Liga,Real Sociedad,Alejandro Remiro Gargallo,,,,,,,53,In Play Safe
9c2465a7-f498-4b49-9217-081b0e128a5e,23,Goal Keeper,3773474,2020/2021,La Liga,Real Valladolid,Jordi Masip López,44,Set,,,,,,
f2ade2d1-ff55-4f64-80ca-875023e5dc09,23,Goal Keeper,3749274,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,15,Success
bcf19120-6efa-4b6a-bb68-662be6ed0c3b,23,Goal Keeper,3773586,2020/2021,La Liga,Granada,Aarón Escandell Banacloche,44,Set,,,,,,
a3083a65-521d-4a36-b688-83dfc1225469,23,Goal Keeper,3749434,2003/2004,Premier League,Birmingham City,Maik Taylor,44,Set,46,Standing,35,Both Hands,56,Saved Twice
40ad439b-008f-4245-bb0c-1e4927f73853,23,Goal Keeper,3773523,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
aa42fb31-e6d5-4700-9103-f03484793f3d,23,Goal Keeper,16056,2018/2019,La Liga,Real Betis,Pau López Sabata,,,,,,,47,Claim
7c10ad11-24a3-4a86-9c11-d84227c1f25f,23,Goal Keeper,3749642,2003/2004,Premier League,Charlton Athletic,Dean Kiely,44,Set,45,Diving,,,55,No Touch
8f14860b-851f-4ab8-9237-996438823899,23,Goal Keeper,3749310,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
5686bf17-1f0c-43cf-9718-fb983c74b906,23,Goal Keeper,16157,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
5b6c160b-a146-4ff1-a070-0f0de071802d,23,Goal Keeper,16131,2018/2019,La Liga,Eibar,Asier Riesgo Unamuno,44,Set,46,Standing,,,55,No Touch
0526077b-6466-470b-9fe3-50ee287c4af2,23,Goal Keeper,3773372,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,39,Left Hand,52,In Play Danger
80068ff9-63cd-41bd-9417-3b2d6d6b5896,23,Goal Keeper,3773377,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
c92589ea-7dfb-4c1b-b1fd-072c4f67b060,23,Goal Keeper,3749117,2003/2004,Premier League,Everton,Nigel Martyn,,,,,,,52,In Play Danger
243cb541-ce7d-4a79-8f31-73facbc7e491,23,Goal Keeper,3773372,2020/2021,La Liga,Atlético Madrid,Jan Oblak,44,Set,46,Standing,35,Both Hands,15,Success
3f62194f-1154-4f1f-9b9e-e61a9771916d,23,Goal Keeper,3773593,2020/2021,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,,,,,,
c772b828-6db7-4ab4-812a-3d35b6c96907,23,Goal Keeper,303674,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,56,Saved Twice
71d16ec2-f137-4a80-acbf-4e6cf2c9885f,23,Goal Keeper,3773415,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
c1218d8f-27bc-42ad-827e-18d5b03197ed,23,Goal Keeper,3749068,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
33820a28-5aa6-4333-b967-6b4016cfdf58,23,Goal Keeper,303548,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
7390bc02-eedd-4081-a713-55765af11cd1,23,Goal Keeper,3749278,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,15,Success
009d1484-5da1-4e57-b79e-385a45febbc7,23,Goal Keeper,3773565,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
766f85ab-99b4-4866-9f9b-a47864f12eac,23,Goal Keeper,3749454,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
f7feae97-d2c7-499e-a53f-d46bd4d19591,23,Goal Keeper,3749246,2003/2004,Premier League,Arsenal,Jens Lehmann,43,Prone,46,Standing,,,55,No Touch
9ce1e1bb-a333-4610-bdf9-c4d1bc427d20,23,Goal Keeper,3749552,2003/2004,Premier League,Manchester United,Tim Howard,44,Set,,,,,,
127bdd92-29b9-47c3-b7d2-1eaf9d9b9cc4,23,Goal Keeper,16149,2018/2019,La Liga,Girona,Yassine Bounou,44,Set,,,,,,
3e633c57-d18a-41a0-8c65-9cabbd8f22dd,23,Goal Keeper,16275,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
6aee236e-43f1-494f-8e39-84330448189b,23,Goal Keeper,3749403,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,53,In Play Safe
fe6c47cb-7e93-4f48-a4c3-df039914ccd3,23,Goal Keeper,303731,2019/2020,La Liga,Eibar,Marko Dmitrović,44,Set,46,Standing,39,Left Hand,59,Touched Out
19f5979c-cf36-4e14-a8cf-720f9a9fa855,23,Goal Keeper,3773571,2020/2021,La Liga,Real Valladolid,Jordi Masip López,44,Set,45,Diving,35,Both Hands,15,Success
a1ca8d96-d27d-4697-ae08-436393045b77,23,Goal Keeper,303682,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,42,Moving,,,,,,
9dffcd07-6324-42cc-a567-efbaba3f5922,23,Goal Keeper,303548,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,44,Set,45,Diving,,,55,No Touch
4733fbe3-0305-4e25-8c72-577e4e4d772b,23,Goal Keeper,3749079,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
2d971712-f611-4a11-9e72-c9484f4b90f7,23,Goal Keeper,3773386,2020/2021,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
49a8f0d4-59f4-4f24-a606-39444920ef11,23,Goal Keeper,16182,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
ae67de8d-6350-4e26-ace6-a638987eb7cd,23,Goal Keeper,3773585,2020/2021,La Liga,Real Madrid,Thibaut Courtois,44,Set,,,,,,
07b1c4d0-3c7d-46f7-8803-ee5b110dcbfa,23,Goal Keeper,16248,2018/2019,La Liga,Atlético Madrid,Jan Oblak,44,Set,,,,,,
951cd876-7fc7-449c-890b-eab5e33675cf,23,Goal Keeper,303430,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,49,Collected Twice
9f607843-2809-4bb0-8126-f2e8d5a35a83,23,Goal Keeper,3749257,2003/2004,Premier League,Leicester City,Ian Walker,44,Set,46,Standing,35,Both Hands,56,Saved Twice
a303955c-0339-444a-8a1e-20119a400fbc,23,Goal Keeper,3773625,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,47,Claim
79891602-27b5-42c2-9e82-8b92b2470fe0,23,Goal Keeper,303479,2019/2020,La Liga,Real Sociedad,Alejandro Remiro Gargallo,44,Set,,,,,,
7a981435-ab8c-40d0-b266-5e17e3b60150,23,Goal Keeper,3749603,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
179216ef-b7c5-4213-9de5-384567346d69,23,Goal Keeper,16029,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,41,Right Hand,52,In Play Danger
63a983ef-ced4-4210-8292-8fe3fb9a73f2,23,Goal Keeper,3749403,2003/2004,Premier League,Bolton Wanderers,Jussi Jääskeläinen,44,Set,,,,,,
08db0199-053c-4a95-8e4a-794ccc841e23,23,Goal Keeper,16173,2018/2019,La Liga,Athletic Club,Iago Herrerín Buisán,44,Set,,,,,,
56bda361-4d5e-43a8-8133-2259500ed7b5,23,Goal Keeper,3749133,2003/2004,Premier League,Aston Villa,Thomas Løvendahl Sørensen,44,Set,,,,,,
24e69057-e8b7-4660-b627-3d9227cc7f29,23,Goal Keeper,3749117,2003/2004,Premier League,Everton,Nigel Martyn,43,Prone,,,,,,
762281b3-38d0-41f5-ba66-21165e96a28a,23,Goal Keeper,15956,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,56,Saved Twice
41305bb5-57f4-42a7-8167-3114441231e3,23,Goal Keeper,3764661,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
f561d1ed-612d-46cd-9026-2bef60772c0b,23,Goal Keeper,15946,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,46,Standing,38,Left Foot,53,In Play Safe
ede037ab-748c-4a8f-a398-74d17d557ee7,23,Goal Keeper,3773523,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
767c9964-9fb9-45bc-b039-f789a65162bd,23,Goal Keeper,16190,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
2709ef3f-9e65-4d6d-86f2-cf2347480e02,23,Goal Keeper,3773457,2020/2021,La Liga,Celta Vigo,Iván Villar Martínez,44,Set,46,Standing,35,Both Hands,56,Saved Twice
69f697fe-e9e8-49fd-b301-4ac9ea0f9c81,23,Goal Keeper,16306,2018/2019,La Liga,Barcelona,Jasper Cillessen,44,Set,,,,,,
be64494e-d443-4580-8338-6ad7f234cc0d,23,Goal Keeper,3749117,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,41,Right Hand,52,In Play Danger
f7f00ae0-c8d5-4d5c-8d25-7c88449dc363,23,Goal Keeper,3773656,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
d8db132a-c617-469f-a126-fa4e73e45d7d,23,Goal Keeper,3749454,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
7b26761b-d3e8-4001-b3e3-5e0742234bd7,23,Goal Keeper,16131,2018/2019,La Liga,Eibar,Asier Riesgo Unamuno,,,,,,,47,Claim
db360f9e-b098-4c9f-8b56-605b877be7b4,23,Goal Keeper,3749108,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,53,In Play Safe
943e759d-159e-425e-8eff-b44106d35517,23,Goal Keeper,3749453,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
a1daba54-9a05-4a4f-8a8b-ac063421877f,23,Goal Keeper,3749526,2003/2004,Premier League,Charlton Athletic,Dean Kiely,,,,,,,15,Success
fa878ab5-decd-4686-bc56-f7d737771a93,23,Goal Keeper,3773428,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
353cb5ad-79f2-4bb8-bced-31818da78603,23,Goal Keeper,3773497,2020/2021,La Liga,Real Madrid,Thibaut Courtois,,,,,,,53,In Play Safe
c3813644-feac-4d2d-8ed6-5a94c60f4677,23,Goal Keeper,16248,2018/2019,La Liga,Atlético Madrid,Jan Oblak,44,Set,46,Standing,35,Both Hands,56,Saved Twice
fce3efcd-0bf6-4f78-b74a-8f92c1b6ef84,23,Goal Keeper,15986,2018/2019,La Liga,Girona,Yassine Bounou,44,Set,46,Standing,35,Both Hands,56,Saved Twice
8f395ec2-3e3d-4ea1-9f22-c5ad7b432aa0,23,Goal Keeper,3749246,2003/2004,Premier League,Manchester United,Roy Carroll,44,Set,,,,,,
6d00584c-98eb-42b1-b886-8cb0299f7833,23,Goal Keeper,3749454,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,15,Success
a3b5a564-3b5c-4404-beaa-c40de5bf8ee1,23,Goal Keeper,15973,2018/2019,La Liga,Huesca,Axel Werner,44,Set,,,,,,
6533ff3b-d47e-4d88-a73a-6d76e3dc4c18,23,Goal Keeper,3773547,2020/2021,La Liga,Osasuna,Sergio Herrera Pirón,44,Set,,,,,,
8026ee74-9680-4082-b90e-f32dd821f17d,23,Goal Keeper,16215,2018/2019,La Liga,Real Betis,Pau López Sabata,44,Set,,,,,,
19ddeda2-6fde-46d5-ae3e-f6705aea9427,23,Goal Keeper,16056,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,47,Claim
b88bbe66-6931-488a-ad4d-7aa7e2c95f8f,23,Goal Keeper,303421,2019/2020,La Liga,Deportivo Alavés,Roberto Jiménez Gago,44,Set,,,,,,
dcfbf104-f4d6-44da-94a3-219bbe17b1c6,23,Goal Keeper,303548,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
c5bf890e-050a-4944-bcbf-b1a9ea53f375,23,Goal Keeper,3749117,2003/2004,Premier League,Arsenal,Jens Lehmann,42,Moving,46,Standing,,,55,No Touch
53edafcf-c8da-4b96-afca-8c19bdde161d,23,Goal Keeper,16029,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,,,,,,
bf6bfbdb-69a1-4e1e-8e5a-7d8ec67a7cef,23,Goal Keeper,3773672,2020/2021,La Liga,Barcelona,Norberto Murara Neto,44,Set,,,,,,
bc468c83-6ad9-4a2f-9f26-080e75724145,23,Goal Keeper,3749448,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
61300398-b24f-4c41-b007-80f206fc66e8,23,Goal Keeper,303451,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
c9c99502-ce82-490e-ae4c-138ad2b083d6,23,Goal Keeper,16029,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,42,Moving,45,Diving,38,Left Foot,53,In Play Safe
ccb32ced-f2e0-4e23-9781-e81f4f49ae7e,23,Goal Keeper,303548,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,44,Set,,,,,,
04b278c2-b324-4dd3-b575-84083008feee,23,Goal Keeper,15986,2018/2019,La Liga,Girona,Yassine Bounou,44,Set,,,,,,
324a3f4b-2c62-48da-84bd-65634d698d9c,23,Goal Keeper,303596,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
862cb664-8447-4822-8ac2-996ea478a348,23,Goal Keeper,303524,2019/2020,La Liga,Atlético Madrid,Jan Oblak,44,Set,46,Standing,35,Both Hands,56,Saved Twice
b7fcd46b-fe44-45e8-aadb-a9e1591ec4fd,23,Goal Keeper,3749493,2003/2004,Premier League,Everton,Richard Wright,44,Set,,,,,,
e15cd72e-4fa5-437e-90ba-fdb64430d117,23,Goal Keeper,303715,2019/2020,La Liga,Leganés,Iván Cuéllar Sacristán,44,Set,,,,,,
f53e4d49-d1c8-4300-9de3-a487c95cceee,23,Goal Keeper,16289,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,56,Saved Twice
3f43764d-64eb-4ee3-8e6a-1704c3b38f9e,23,Goal Keeper,303666,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
915cda2f-0e42-41f3-a2de-b02f59e6c355,23,Goal Keeper,3749552,2003/2004,Premier League,Manchester United,Tim Howard,44,Set,,,,,,
a3333d96-e02d-4bdf-84b4-15d0d35c283b,23,Goal Keeper,3749603,2003/2004,Premier League,Fulham,Edwin van der Sar,44,Set,46,Standing,35,Both Hands,15,Success
68e7eb04-a6b3-4941-890f-81953077479d,23,Goal Keeper,3773428,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
4866cb04-200b-4d0f-9138-dad180201c6e,23,Goal Keeper,3773565,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
095db471-5a3b-40b4-9bfb-6386ffaf7228,23,Goal Keeper,3749196,2003/2004,Premier League,Tottenham Hotspur,Kasey Keller,44,Set,46,Standing,,,55,No Touch
72e3afd9-9c5f-4780-be30-88c9a4ddeba8,23,Goal Keeper,16289,2018/2019,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,,,,,,
369ccd7e-b6e2-4595-8e63-d2b11ba6424e,23,Goal Keeper,16317,2018/2019,La Liga,Eibar,Marko Dmitrović,44,Set,45,Diving,41,Right Hand,53,In Play Safe
8812b175-d018-4b22-99a7-0870e71566f3,23,Goal Keeper,3773372,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
652213d4-547e-4239-aae2-8ec42f68c711,23,Goal Keeper,3749108,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,15,Success
7541f975-bd74-4ef4-85a9-eefea87c76d2,23,Goal Keeper,303451,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,44,Set,45,Diving,39,Left Hand,52,In Play Danger
a2f0eb00-a41f-4752-bec5-fef1d90a8c17,23,Goal Keeper,303610,2019/2020,La Liga,Granada,Rui Tiago Dantas da Silva,44,Set,,,,,,
f44b87c7-f04d-4f96-be85-8b6cc2f69f53,23,Goal Keeper,3773661,2020/2021,La Liga,Getafe,David Soria Solís,44,Set,46,Standing,,,55,No Touch
b2b9c6dc-26d2-4bc5-bbe5-a2cf94f859e8,23,Goal Keeper,3749192,2003/2004,Premier League,Fulham,Edwin van der Sar,44,Set,45,Diving,35,Both Hands,15,Success
55d32f35-7956-48de-9481-322f929b5140,23,Goal Keeper,3749246,2003/2004,Premier League,Manchester United,Roy Carroll,44,Set,,,,,,
309c83b7-5271-473f-a4a7-6c50ada21687,23,Goal Keeper,303634,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
899b1f21-7cb7-4b81-82e2-e20e8fb67c29,23,Goal Keeper,3773369,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
cb8df5e0-2f0d-4d7f-a462-a402c3d9a280,23,Goal Keeper,3773523,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
a199123e-3faf-4ece-9f36-f3c2de539265,23,Goal Keeper,303470,2019/2020,La Liga,Real Madrid,Thibaut Courtois,44,Set,,,,,,
79695944-4511-49b1-8db4-2a16adf55a2c,23,Goal Keeper,16190,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
551eb04a-c7d2-4b93-9a40-534639b9a39b,23,Goal Keeper,3773457,2020/2021,La Liga,Celta Vigo,Iván Villar Martínez,44,Set,,,,,,
be72f5d1-52af-4c4e-af19-3bf747623b74,23,Goal Keeper,3749642,2003/2004,Premier League,Charlton Athletic,Dean Kiely,44,Set,45,Diving,35,Both Hands,15,Success
5465a1d2-2c69-4afa-9793-73bd087bd315,23,Goal Keeper,303682,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
677684d2-04bf-4487-a0b7-935294e1733c,23,Goal Keeper,303548,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,35,Both Hands,15,Success
23e9c5f1-cdd2-403e-a29e-cec5373b9287,23,Goal Keeper,3773526,2020/2021,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,45,Diving,,,55,No Touch
c35a6f85-f998-444e-84e9-6e1cf1a4e7fc,23,Goal Keeper,303666,2019/2020,La Liga,Granada,Rui Tiago Dantas da Silva,,,,,,,15,Success
d99d9dc5-e2fc-4ee4-9650-5c047769fe50,23,Goal Keeper,16029,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
370f24d0-41a3-4b5a-bdff-0028fa1885d4,23,Goal Keeper,303377,2019/2020,La Liga,Getafe,David Soria Solís,44,Set,,,,,,
4b7ff125-42c1-4d62-ab3e-e8a978203ba6,23,Goal Keeper,3749253,2003/2004,Premier League,Liverpool,Jerzy Dudek,44,Set,,,,,,
8f4b83f3-1785-4564-a824-048bdeb2704e,23,Goal Keeper,303479,2019/2020,La Liga,Real Sociedad,Alejandro Remiro Gargallo,44,Set,46,Standing,35,Both Hands,15,Success
25ca95af-42c4-4212-9af3-f3c6223a349c,23,Goal Keeper,3749079,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,15,Success
31025fcd-0750-405d-b7a0-a0265389bbd7,23,Goal Keeper,16173,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
78c1cc3f-9aab-48ed-964e-a32cf2edfd9f,23,Goal Keeper,303634,2019/2020,La Liga,Osasuna,Sergio Herrera Pirón,44,Set,,,,,,
073790e7-d6f3-4fe8-ac3e-c0d9e2631894,23,Goal Keeper,3773369,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,41,Right Hand,56,Saved Twice
97dc11fc-e8cb-4020-9b21-794d90aa81bc,23,Goal Keeper,3749310,2003/2004,Premier League,Southampton,Antti Mikko Niemi,44,Set,,,,,,
98e4fd1f-1106-4ab1-ad26-45151a03a18c,23,Goal Keeper,303400,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,56,Saved Twice
17b2c738-d3a1-4f15-8710-9998d57b8004,23,Goal Keeper,303400,2019/2020,La Liga,Valencia,Jaume Doménech Sánchez,44,Set,,,,,,
da0083da-e678-4c53-ab05-e24da80b6888,23,Goal Keeper,3749253,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
006637b5-1ef6-4a08-9141-767da56dbaf4,23,Goal Keeper,3749068,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,117,Punched out
37dfdc95-1bab-4125-99d5-c1da0c21b775,23,Goal Keeper,3773571,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
76547566-7cd2-458f-9d8f-96d80ddb88f2,23,Goal Keeper,3773386,2020/2021,La Liga,Barcelona,Norberto Murara Neto,44,Set,,,,,,
23867586-0126-4577-aa10-a6212c4f52af,23,Goal Keeper,303548,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,44,Set,,,,,,
0777afaa-da53-4dbf-9ac9-477404e59a4c,23,Goal Keeper,16173,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
32c9d662-f228-4ce1-97a3-40c1fad7bad8,23,Goal Keeper,16265,2018/2019,La Liga,Real Sociedad,Gerónimo Rulli,44,Set,,,,,,
fcd699b0-8110-4597-8dab-133653009845,23,Goal Keeper,16205,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
b95dfc8a-92c9-418c-bad8-77be41b7ad45,23,Goal Keeper,3773695,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
a3235338-301b-4a02-94d3-01e6f6cd222c,23,Goal Keeper,3773660,2020/2021,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,,,,,,
786ea6c1-96dd-4b2c-8d57-c787297aaa38,23,Goal Keeper,3764440,2020/2021,La Liga,Elche,Edgar Badía Guardiola,44,Set,45,Diving,35,Both Hands,52,In Play Danger
7dd9e204-b33a-4263-aefa-51b1d6096811,23,Goal Keeper,303451,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,43,Prone,,,,,,
0eed66a6-8a5f-4d28-9216-20d632b23aba,23,Goal Keeper,3773415,2020/2021,La Liga,Cádiz,Jeremías Ledesma,,,,,,,52,In Play Danger
5081f04f-83b6-466d-9bbe-d9233c004740,23,Goal Keeper,3773587,2020/2021,La Liga,Barcelona,Norberto Murara Neto,44,Set,45,Diving,35,Both Hands,15,Success
fa1749a1-ddcf-4718-96a1-935312611f96,23,Goal Keeper,16029,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,,,,,,
9ac749d2-8b08-4f87-9299-44ac432b8ad0,23,Goal Keeper,16029,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
42d191f2-b484-4e75-ae5d-a501bc8355b2,23,Goal Keeper,3773466,2020/2021,La Liga,Barcelona,Norberto Murara Neto,44,Set,46,Standing,35,Both Hands,53,In Play Safe
62cfe7c1-5d25-472f-937d-38742bd827d8,23,Goal Keeper,16109,2018/2019,La Liga,Celta Vigo,Rubén Blanco Veiga,,,,,,,47,Claim
42d11cfb-51e6-4ecd-9355-32541a28119c,23,Goal Keeper,3749117,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,47,Claim
4da62cb8-5cea-4348-b85f-03839ec228b0,23,Goal Keeper,15956,2018/2019,La Liga,Real Valladolid,Jordi Masip López,44,Set,,,,,,
8f01e5ca-6d3c-43db-aeea-aceb58e5d4f1,23,Goal Keeper,303680,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
8532734b-1a8c-4bba-8ca2-72b48cf48711,23,Goal Keeper,303715,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
3d9453b1-3673-4038-8e6c-2fb8275bc702,23,Goal Keeper,303451,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,44,Set,46,Standing,35,Both Hands,52,In Play Danger
1e2d7666-f50c-425e-9958-03c08c0e08b6,23,Goal Keeper,3773377,2020/2021,La Liga,Valencia,Jaume Doménech Sánchez,44,Set,45,Diving,,,55,No Touch
944a46d5-3e64-47f8-bf0a-ecd0735dbad8,23,Goal Keeper,3773377,2020/2021,La Liga,Valencia,Jaume Doménech Sánchez,44,Set,,,,,,
e243dc43-60f5-45de-bd0b-3b898023f4d2,23,Goal Keeper,3749642,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,16,Success In Play
b7a04842-227c-4e24-ac18-a0e147489b43,23,Goal Keeper,16275,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
