event_id,id,name,match_id,season,competition,team,player,aerial_won,body_id,body_name
437597ae-1ca0-4dea-aa6e-a58460148a43,9,Clearance,3749276,2003/2004,Premier League,Arsenal,Thierry Henry,False,38,Left Foot
e2da9d84-3d5a-42cf-8686-06ccc6bd66a7,9,Clearance,3749552,2003/2004,Premier League,Arsenal,Thierry Henry,False,37,Head
1f7f0439-844a-4a3c-a35c-62280d0b89c5,9,Clearance,16289,2018/2019,La Liga,Levante UD,Antonio Manuel Luna Rodríguez,False,38,Left Foot
32fcca5d-e0be-413b-b29e-d15184aabacc,9,Clearance,3773586,2020/2021,La Liga,Granada,Nehuén Pérez,False,40,Right Foot
7adf3bea-f86b-467a-8b47-442fb8413430,9,Clearance,3749253,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,40,Right Foot
cdd7f6c6-d91c-48ec-a0d5-d29dff6161ce,9,Clearance,3749310,2003/2004,Premier League,Southampton,Chris Baird,False,40,Right Foot
1224cfc2-78c8-46d9-b772-a3af1539cb57,9,Clearance,3749246,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,38,Left Foot
818ac9d2-aed8-49bf-8a09-bfd56c71f378,9,Clearance,303674,2019/2020,La Liga,Sevilla,Jules Koundé,False,37,Head
52580b98-adad-445f-91aa-bd5f5c454f1c,9,Clearance,303674,2019/2020,La Liga,Sevilla,Fernando Francisco Reges,False,40,Right Foot
a1c423f8-bd12-4e05-b2a2-295f7670d2e2,9,Clearance,16190,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,37,Head
5bb57740-87fb-4303-8447-324c4852e4d8,9,Clearance,16215,2018/2019,La Liga,Real Betis,Marc Bartra Aregall,False,37,Head
32b6e868-2260-4d05-a900-09ba492859b6,9,Clearance,3749434,2003/2004,Premier League,Birmingham City,Kenny Cunningham,False,40,Right Foot
c2d632a8-3980-437d-96be-9f7a800f3825,9,Clearance,16190,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,37,Head
a3123e4a-37fd-43f0-a004-7826b026a780,9,Clearance,303674,2019/2020,La Liga,Sevilla,Jules Koundé,False,37,Head
0c5027b5-2dc3-44a5-9570-dc892760ed65,9,Clearance,3749434,2003/2004,Premier League,Birmingham City,Stephen Clemence,False,40,Right Foot
f4d9517f-0241-4b86-a310-32004c421938,9,Clearance,16215,2018/2019,La Liga,Real Betis,Marc Bartra Aregall,False,37,Head
cb463070-4ae7-4431-9eea-0f41e6fedf08,9,Clearance,3773672,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,40,Right Foot
485f1588-082d-4059-81f1-ae5343233ad9,9,Clearance,303674,2019/2020,La Liga,Sevilla,Lucas Ariel Ocampos,False,37,Head
d5a335fe-b8cd-4ea2-8886-ba15c234121e,9,Clearance,3773565,2020/2021,La Liga,Granada,Germán Sánchez Barahona,False,40,Right Foot
1a6e5c6f-a427-4417-956b-36fc288bf95e,9,Clearance,3773660,2020/2021,La Liga,Levante UD,Aitor Fernández Abarisketa,False,40,Right Foot
48899f51-eae9-47fb-8eb3-e61d4fd0c6f7,9,Clearance,15946,2018/2019,La Liga,Deportivo Alavés,Guillermo Alfonso Maripán Loaysa,False,40,Right Foot
16a28c7e-b3c2-4e34-93db-d981b85a0701,9,Clearance,303504,2019/2020,La Liga,Levante UD,Sergio Postigo Redondo,False,40,Right Foot
f5e84992-b2c6-4540-8b45-cae6835a37e7,9,Clearance,15946,2018/2019,La Liga,Deportivo Alavés,Manuel Alejandro García Sánchez,False,37,Head
906955a2-6016-45a1-b836-de24ab2ba4c7,9,Clearance,303634,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
2b0f3118-cb9b-464c-a2a5-7b5c200bb5a3,9,Clearance,16073,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,38,Left Foot
e7853b03-4607-49f2-add7-ce4880a2727a,9,Clearance,303634,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,True,37,Head
e6c6c117-6d9d-4ff3-a1a8-2079a9f51ecf,9,Clearance,303674,2019/2020,La Liga,Sevilla,Jules Koundé,False,40,Right Foot
33e99df9-85e1-4cd6-8daa-89208dc35858,9,Clearance,3749196,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,40,Right Foot
0c4fafb4-ba66-4c68-a335-8eb36987595e,9,Clearance,3749310,2003/2004,Premier League,Southampton,Fitz Hall,False,40,Right Foot
3b23c0c2-9b55-4b6b-b371-b18797c3838b,9,Clearance,3749233,2003/2004,Premier League,Arsenal,Ashley Cole,False,38,Left Foot
6a534bb0-748c-4313-ab1e-7a712200df1e,9,Clearance,16196,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,37,Head
564983b5-d94b-4224-84bd-74dd2ffb9260,9,Clearance,16073,2018/2019,La Liga,Atlético Madrid,Rodrigo Hernández Cascante,False,37,Head
587aada8-3fa0-4d05-98cc-b523fe156a02,9,Clearance,3749246,2003/2004,Premier League,Manchester United,Wes Brown,False,38,Left Foot
005b7688-9d42-4c8b-a482-7c23b47c5c10,9,Clearance,3773597,2020/2021,La Liga,Real Sociedad,Martín Zubimendi Ibáñez,True,37,Head
787d7178-a90e-4525-9fcc-9a76e11326e3,9,Clearance,16196,2018/2019,La Liga,Barcelona,Clément Lenglet,False,37,Head
458e0b97-e637-4b32-ae79-9b8e88eb4a73,9,Clearance,3749246,2003/2004,Premier League,Manchester United,Eric Daniel Djemba-Djemba,False,40,Right Foot
5e21ca1d-9fc2-40a1-96d2-daeac648b2bb,9,Clearance,3773586,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti,False,37,Head
4477ef8c-e9af-4160-8827-30539288a903,9,Clearance,3749642,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,40,Right Foot
ed140dd1-202e-4293-be46-25733c56a85f,9,Clearance,303682,2019/2020,La Liga,Levante UD,Sergio Postigo Redondo,False,37,Head
9de3e9a4-569c-446d-a542-445a95a6a926,9,Clearance,16131,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,37,Head
f1e660ca-5f63-4701-9e49-6fc7ede06960,9,Clearance,303610,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,True,37,Head
002291ff-39bf-4787-9b68-c6d0289b1650,9,Clearance,303400,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,38,Left Foot
f433d08a-a606-4e53-8bfa-8cdd5b69f5db,9,Clearance,303680,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,40,Right Foot
3e534c60-5737-420e-88d9-c4de30968555,9,Clearance,3749253,2003/2004,Premier League,Liverpool,Sami Hyypiä,False,37,Head
48e88cd6-c2b3-4ab0-8051-0cd581d4afb4,9,Clearance,3773387,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
7b8b4c3c-8c9e-495e-b796-6dd354edb48b,9,Clearance,16231,2018/2019,La Liga,Espanyol,Lluís López Mármol,False,40,Right Foot
50860978-d93f-40ef-b9d6-69b0a0d84eab,9,Clearance,3773466,2020/2021,La Liga,Celta Vigo,José Manuel Fontán Mondragón,False,37,Head
4a89f4e9-dc31-4614-8339-56fbedad48ff,9,Clearance,3773387,2020/2021,La Liga,Barcelona,Clément Lenglet,False,38,Left Foot
ab67cdad-8b55-49c7-9ecc-e887073a3ab3,9,Clearance,3749528,2003/2004,Premier League,Newcastle United,"Andy O""Brien",False,38,Left Foot
0c692e7f-b75d-43a0-8ada-056f34a70335,9,Clearance,3773631,2020/2021,La Liga,Barcelona,Clément Lenglet,False,37,Head
ee485048-a269-48db-a93a-1d7e05ddcf57,9,Clearance,303652,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,37,Head
d2f0167e-fc9f-4e51-95c8-5dcbf5d014f6,9,Clearance,303600,2019/2020,La Liga,Barcelona,Clément Lenglet,True,37,Head
65a378ad-fc2d-4f15-889a-b3c86975e590,9,Clearance,3749068,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,40,Right Foot
96cb1b95-8702-482c-8ad7-88cf5a65fd25,9,Clearance,3773497,2020/2021,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,40,Right Foot
bda7c8ca-83ed-4b6b-a6a2-e1b5243b95cb,9,Clearance,16173,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,False,38,Left Foot
4fb39fce-0fcd-46e2-b6d2-61940ad60624,9,Clearance,3749257,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,38,Left Foot
b6e7df04-fcc1-4ffe-b3e5-0a85b824ef13,9,Clearance,3773586,2020/2021,La Liga,Granada,Germán Sánchez Barahona,False,40,Right Foot
00f3eb0a-b4b9-4c78-8c97-936491704c5d,9,Clearance,303652,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,True,37,Head
0959c7cc-fb3f-4d6f-9380-cb74adc009ba,9,Clearance,3749462,2003/2004,Premier League,Arsenal,Ashley Cole,False,37,Head
9fb7027b-69b7-40e2-906d-83dcc3a2fbf5,9,Clearance,3773497,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,40,Right Foot
c4942ff7-3be8-4d2b-8425-608f4fca5dd5,9,Clearance,3773672,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,37,Head
2c4d23d1-6d15-4b99-956d-3732470d88f8,9,Clearance,16056,2018/2019,La Liga,Real Betis,Sergio León Limones,False,37,Head
bd0b2b06-e859-4ad6-b89f-30507fc35e4c,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Víctor Laguardia Cisneros,False,38,Left Foot
ec8b710c-3b36-4a28-8d4d-68dc82d567c2,9,Clearance,303610,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,True,37,Head
65962f4c-24d2-4e0a-aea8-4a777e5fe108,9,Clearance,3773631,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,40,Right Foot
d565efec-e71d-4ecc-b883-8a5f0d0f127f,9,Clearance,3749274,2003/2004,Premier League,Portsmouth,Arjan de Zeeuw,False,37,Head
0d691f64-74b4-4c69-bda5-25a63dde8586,9,Clearance,16056,2018/2019,La Liga,Real Betis,Sidnei Rechel da Silva Júnior,False,38,Left Foot
6561f3ab-c9d3-4aa0-a081-4f8437f66c54,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Manuel Alejandro García Sánchez,False,37,Head
1782ce53-a4dc-4ef8-b991-d8c2a4edabb3,9,Clearance,3749462,2003/2004,Premier League,Arsenal,Ashley Cole,True,37,Head
c1d69e56-00bc-4ba7-8897-4e3792b73bd5,9,Clearance,303680,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,38,Left Foot
2e8398f6-412f-4cd1-97c6-30dfb631318d,9,Clearance,303674,2019/2020,La Liga,Sevilla,Sergio Reguilón Rodríguez,False,37,Head
f2b4ca4b-97e7-4213-b396-1abe0e087501,9,Clearance,3749117,2003/2004,Premier League,Arsenal,Pascal Cygan,False,38,Left Foot
b493b0c6-bcdb-4846-99c9-eae988e492c9,9,Clearance,3773625,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,37,Head
3834dab9-4c04-4f8a-8c78-5809f9a999b2,9,Clearance,3749346,2003/2004,Premier League,Arsenal,Ashley Cole,False,38,Left Foot
3e24c349-ce78-494b-a7ff-5cf22b684fb9,9,Clearance,16010,2018/2019,La Liga,Athletic Club,Peru Nolaskoain Esnal,False,40,Right Foot
8efb6efc-1eda-4c55-a608-c5e904ebe4cd,9,Clearance,3773625,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,37,Head
594e0a60-8a52-4053-b87a-8be7e318b8d8,9,Clearance,303707,2019/2020,La Liga,Real Betis,Aïssa Mandi,False,40,Right Foot
7c04638e-5914-4cfb-9d3e-a09d5f891ac0,9,Clearance,16056,2018/2019,La Liga,Real Betis,Héctor Junior Firpo Adames,False,37,Head
d15b636b-9908-481a-a10c-17dbf8d7d18d,9,Clearance,3749257,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,37,Head
bb49986e-40d8-459c-8b88-97b551f92927,9,Clearance,3749068,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,38,Left Foot
1bdbc1e9-54f1-4746-87f6-200c4db85536,9,Clearance,15946,2018/2019,La Liga,Deportivo Alavés,Rubén Duarte Sánchez,False,38,Left Foot
d187da84-ff54-4964-bdcf-9a9480200885,9,Clearance,3749274,2003/2004,Premier League,Portsmouth,Matthew Taylor,False,37,Head
897a59c1-754e-4f31-b5e7-ff3fea097ef2,9,Clearance,15978,2018/2019,La Liga,Real Sociedad,Aritz Elustondo Irribaria,False,37,Head
524c0bd0-727c-4541-adcd-cc60ab3b39e1,9,Clearance,303707,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,37,Head
a801d7bd-043f-46ed-8373-75ae237707ae,9,Clearance,3773497,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,37,Head
26864a23-c6a3-47d6-86a3-230b04d19a53,9,Clearance,16056,2018/2019,La Liga,Real Betis,Sidnei Rechel da Silva Júnior,False,37,Head
491a1240-c3ff-4b3d-a9c4-21b744b6c7bc,9,Clearance,16173,2018/2019,La Liga,Athletic Club,Yeray Álvarez López,False,70,Other
38af47c0-a14b-47c0-8059-d6ebee90a230,9,Clearance,16010,2018/2019,La Liga,Athletic Club,Peru Nolaskoain Esnal,False,38,Left Foot
644fefc0-70ff-48c9-b66e-ed6469960c02,9,Clearance,3749528,2003/2004,Premier League,Newcastle United,Olivier Bernard,True,37,Head
f3601e6c-ecaf-45d8-90fc-ffc10e998cc0,9,Clearance,3749403,2003/2004,Premier League,Bolton Wanderers,Émerson Augusto Thome,False,38,Left Foot
800c579b-9836-4394-ad13-9d47f713bf38,9,Clearance,3749642,2003/2004,Premier League,Charlton Athletic,Jonathan Fortune,False,40,Right Foot
d0194ebf-e3ff-4dd7-ac58-dcf6c6a3420b,9,Clearance,3773526,2020/2021,La Liga,Deportivo Alavés,José Luis Sanmartín Mato,False,37,Head
10a9bb02-1eed-484d-85f7-f322b5af6438,9,Clearance,3749642,2003/2004,Premier League,Charlton Athletic,Mark Fish,True,37,Head
ec922e46-2a27-4933-b10f-1f8f8b4fd317,9,Clearance,3749603,2003/2004,Premier League,Arsenal,Ashley Cole,False,38,Left Foot
d1da7077-f914-4375-8341-137b3dc1b46d,9,Clearance,16120,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,True,37,Head
6c0d1673-9f4c-4a54-a3b2-ddadc64cfdef,9,Clearance,3749642,2003/2004,Premier League,Charlton Athletic,Carlton Cole Okirie,False,37,Head
1174e79c-20cf-43a5-8e71-763d1fbd1fb1,9,Clearance,3749462,2003/2004,Premier League,Birmingham City,Jamie Clapham,False,38,Left Foot
ae2fe8b8-c1a0-456d-93fb-a0b3d6a267eb,9,Clearance,16275,2018/2019,La Liga,Deportivo Alavés,Joaquín Navarro Jiménez,False,40,Right Foot
e6ed2157-85c8-467d-8b33-16aeea79f714,9,Clearance,3749196,2003/2004,Premier League,Arsenal,Pascal Cygan,True,37,Head
d8a0330f-333c-4cf0-8398-69c471013c5c,9,Clearance,15978,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,True,37,Head
7688d113-7372-4615-b69c-d38e43cef96f,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Tomás Pina Isla,False,38,Left Foot
cc99398a-e405-47b3-8fea-6774257e1bad,9,Clearance,16215,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,True,37,Head
1e58f26c-8948-46af-9e59-c353fa597e1c,9,Clearance,16029,2018/2019,La Liga,Barcelona,Clément Lenglet,False,38,Left Foot
6c1e314c-ed7e-4d0b-8bae-b18d16ff43ce,9,Clearance,3749453,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,37,Head
1b2ebdb5-5e72-4579-9b9b-09d86c95d5ac,9,Clearance,303615,2019/2020,La Liga,Espanyol,Sergi Darder Moll,False,40,Right Foot
09397f0f-80e7-4843-bbb7-dc1c80b204e9,9,Clearance,16079,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,37,Head
9c65c2e9-1132-4651-b575-8848f6d06abb,9,Clearance,16275,2018/2019,La Liga,Deportivo Alavés,Joaquín Navarro Jiménez,False,38,Left Foot
d47de9b8-6497-4d4c-acd4-974fe6eb15cd,9,Clearance,3749453,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,40,Right Foot
f88dd6da-818f-4db9-9379-51304876f5b9,9,Clearance,15998,2018/2019,La Liga,Leganés,Juan Francisco Moreno Fuertes,False,37,Head
7e20d597-928f-4db6-836c-e2ea32860606,9,Clearance,16196,2018/2019,La Liga,Barcelona,Clément Lenglet,False,37,Head
af3b2f65-4dfc-4f24-b9bf-dfeadf3e5f79,9,Clearance,3749448,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,38,Left Foot
bb18eeea-8c89-4afc-a234-5e42402b51ef,9,Clearance,303731,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,True,37,Head
567efff8-d9c9-424c-aef6-b6b6e91c56e4,9,Clearance,303517,2019/2020,La Liga,Deportivo Alavés,Rodrigo Ely,False,40,Right Foot
736d1601-7e34-458a-9786-23ac97317f87,9,Clearance,16131,2018/2019,La Liga,Barcelona,Clément Lenglet,True,37,Head
e2c8493e-318a-456a-b66a-5ec925162a13,9,Clearance,3749068,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,37,Head
5b650573-1142-4cb3-9ccb-06ab4f601456,9,Clearance,16196,2018/2019,La Liga,Real Madrid,Sergio Ramos García,False,37,Head
4d3fc605-8bca-4fc6-a5d8-aadf8546d1c4,9,Clearance,3749358,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,True,37,Head
b8d4f8e5-d175-4120-8fe1-08156d8676c0,9,Clearance,15956,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
39429e6c-4eab-4276-9309-9740e55f79b4,9,Clearance,16205,2018/2019,La Liga,Rayo Vallecano,Jordi Amat Maas,False,40,Right Foot
4239a99f-b840-43e0-b843-c3535b34089e,9,Clearance,16275,2018/2019,La Liga,Deportivo Alavés,Carlos Martín Vigaray,False,40,Right Foot
935b1376-dfc2-4f26-bc30-44cfc53e0b98,9,Clearance,3749133,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,40,Right Foot
ef020f7b-7753-4878-a1b9-f5c92c80c9f3,9,Clearance,3773387,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,True,37,Head
d778f463-2a4e-4384-b792-9a95409eb879,9,Clearance,3773477,2020/2021,La Liga,Real Betis,Aïssa Mandi,False,38,Left Foot
0ce601d8-3790-4871-a55f-a81b83246d5d,9,Clearance,16205,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
cadfc4ba-cb62-47a4-a527-2972ceb7704d,9,Clearance,3749192,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,38,Left Foot
7b5c0c17-e46a-469f-b511-afc026f20821,9,Clearance,15998,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,37,Head
e13811d3-290c-4fce-b117-a88f0eb3dbf6,9,Clearance,303532,2019/2020,La Liga,Leganés,Chidozie Collins Awaziem,False,37,Head
07ea3ee2-ae76-4446-abfc-bfec26f561af,9,Clearance,3773403,2020/2021,La Liga,Athletic Club,Íñigo Martínez Berridi,False,37,Head
d73fb4db-b1ba-45e9-9b4b-c9a481a3c4da,9,Clearance,3749276,2003/2004,Premier League,Chelsea,William Gallas,False,37,Head
a016a705-eedc-4491-b5d9-1f42997b468e,9,Clearance,3749196,2003/2004,Premier League,Tottenham Hotspur,Dean Richards,False,37,Head
44dffe1a-d9b3-4d94-af05-502fb0859070,9,Clearance,3773586,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,37,Head
2725c59c-bd0b-4c63-874c-cb3e112df826,9,Clearance,3749434,2003/2004,Premier League,Arsenal,Pascal Cygan,True,37,Head
d619e8ed-5fac-4d7d-a57c-80655610c53a,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Luis Jesús Rioja González,False,38,Left Foot
29e8d5dc-9cc1-4015-bf0e-d5a6f2ef8d71,9,Clearance,3749454,2003/2004,Premier League,Arsenal,Martin Keown,False,37,Head
48c19578-e8d3-4141-bd05-3e245ebf048b,9,Clearance,3773377,2020/2021,La Liga,Valencia,Daniel Wass,False,37,Head
45ee4040-4f84-41ae-b5a5-8276bb4f213f,9,Clearance,303696,2019/2020,La Liga,Atlético Madrid,Felipe Augusto de Almeida Monteiro,False,40,Right Foot
fc603365-b15d-469b-82e5-9424d7234f8a,9,Clearance,16275,2018/2019,La Liga,Deportivo Alavés,Joaquín Navarro Jiménez,False,40,Right Foot
83340f39-b302-46b8-9a69-03c4a0e667b7,9,Clearance,3749296,2003/2004,Premier League,Portsmouth,Alexei Gennadyevich Smertin,False,38,Left Foot
da2eaf98-e610-47c3-99c8-bec73a1d0074,9,Clearance,303696,2019/2020,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez,False,38,Left Foot
18b7dc56-acd2-4f4f-8db8-49ab5b4723cb,9,Clearance,303524,2019/2020,La Liga,Atlético Madrid,Kieran Trippier,False,37,Head
bad61392-87a4-45ad-a143-913d3ea9e962,9,Clearance,3749434,2003/2004,Premier League,Arsenal,Ashley Cole,False,37,Head
96153eaf-e26a-4994-b633-0e04e1b50ca7,9,Clearance,3773403,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti,False,37,Head
b1606957-727f-426f-90de-c16290f8f34f,9,Clearance,303715,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
7a79e2f6-4cc9-4bbc-8cd2-e002b4cdfb6f,9,Clearance,3749278,2003/2004,Premier League,Bolton Wanderers,Iván Campo Ramos,False,40,Right Foot
84439cbf-e980-42d9-85c0-ad7e92d46afe,9,Clearance,303615,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,40,Right Foot
badb0646-d3f4-4d38-827f-2f93abad1fea,9,Clearance,16095,2018/2019,La Liga,Barcelona,Clément Lenglet,False,37,Head
f4148a4a-a2dc-46f1-a1e2-a0594fd28ea9,9,Clearance,3749296,2003/2004,Premier League,Portsmouth,Alexei Gennadyevich Smertin,False,38,Left Foot
11263142-7216-445b-b6a2-0091d9c2c4aa,9,Clearance,3749310,2003/2004,Premier League,Southampton,Fitz Hall,False,37,Head
289584cd-4ae0-4dee-8090-41dc3898a979,9,Clearance,16073,2018/2019,La Liga,Atlético Madrid,Stefan Savić,False,70,Other
d5e029bd-ae59-40e0-9b09-d4a491a07e49,9,Clearance,16073,2018/2019,La Liga,Atlético Madrid,Víctor Machín Pérez,False,40,Right Foot
cdbcb6b8-2085-41df-9250-cb8e535a4fb0,9,Clearance,3749052,2003/2004,Premier League,Arsenal,Ashley Cole,False,38,Left Foot
f2aeadd3-314f-4be3-b660-bc201219a11c,9,Clearance,3773523,2020/2021,La Liga,Barcelona,Sergino Dest,False,37,Head
934e75ef-3ee4-47cf-be8d-57e78515dc46,9,Clearance,303516,2019/2020,La Liga,Celta Vigo,Joseph Aidoo,False,40,Right Foot
c7ed035d-36b1-4930-aac9-899ff17fa313,9,Clearance,303493,2019/2020,La Liga,Barcelona,Clément Lenglet,False,38,Left Foot
4d405555-cfb9-4b31-a70d-06a21026cc71,9,Clearance,3749196,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,40,Right Foot
22d887ab-5434-465f-9165-ee7ca26b1310,9,Clearance,303615,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
8b240ad9-dbcb-4dc9-b957-d26eebe1f06f,9,Clearance,16056,2018/2019,La Liga,Real Betis,Marc Bartra Aregall,True,37,Head
43a9da6e-e1bf-4cb5-a1ba-2f24b688eb1f,9,Clearance,3749310,2003/2004,Premier League,Arsenal,Pascal Cygan,False,37,Head
9eb19668-3a59-4017-8d7e-6d0b7e17b7f6,9,Clearance,16205,2018/2019,La Liga,Rayo Vallecano,Santiago Comesaña Veiga,False,40,Right Foot
c4f3baaa-82fa-4653-ad54-04cf3bb88381,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Tomás Pina Isla,False,40,Right Foot
3a9a29cd-dbd0-430e-b4e6-16911150cef5,9,Clearance,3773587,2020/2021,La Liga,Barcelona,Sergino Dest,False,37,Head
ebab09ba-e332-4493-b5bf-2860a1414c1a,9,Clearance,15946,2018/2019,La Liga,Deportivo Alavés,Rubén Duarte Sánchez,False,37,Head
ff56b1c9-d5ba-49e6-a9b3-61f62896ec05,9,Clearance,16275,2018/2019,La Liga,Deportivo Alavés,Joaquín Navarro Jiménez,False,40,Right Foot
4d8b6860-a793-4e4d-b942-6d25a8d439ef,9,Clearance,15946,2018/2019,La Liga,Deportivo Alavés,Manuel Alejandro García Sánchez,True,37,Head
76a6392e-87d6-4261-bba8-e694e883a9d5,9,Clearance,16231,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,40,Right Foot
be4361f7-0a5d-4eb3-8d5f-6b8e1e862ca2,9,Clearance,3749552,2003/2004,Premier League,Manchester United,Phil Neville,False,37,Head
38e14580-46bd-439d-aa92-be6bde114bba,9,Clearance,303473,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,38,Left Foot
1ea52c95-1946-4fec-9db3-ba33f1350695,9,Clearance,16275,2018/2019,La Liga,Deportivo Alavés,Carlos Martín Vigaray,False,38,Left Foot
eaf05642-fdcc-4bc6-bcb9-ac79989fe393,9,Clearance,16109,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,True,37,Head
322a1203-4f2f-4e6a-b813-42d31810feea,9,Clearance,3749153,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,38,Left Foot
ef74d97f-a390-4680-bf0f-a758ae25bb9f,9,Clearance,3773497,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,37,Head
e774f204-7611-43ef-8748-27982261b007,9,Clearance,3773565,2020/2021,La Liga,Granada,Domingos Sousa Coutinho Meneses Duarte,False,38,Left Foot
5e377efc-5abd-4c13-8fee-10a4be073fcc,9,Clearance,16231,2018/2019,La Liga,Espanyol,Mario Hermoso Canseco,False,40,Right Foot
573aa718-e282-4500-a4c6-0571a83b3da4,9,Clearance,303470,2019/2020,La Liga,Real Madrid,Carlos Henrique Casimiro,False,37,Head
27ee4586-cbd3-4534-9727-b91c239817c0,9,Clearance,303700,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,38,Left Foot
936762b3-8b49-4f62-83d6-d123c02f6dab,9,Clearance,303473,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,37,Head
fe5563d2-616a-4176-8582-ace8d80f1d00,9,Clearance,3773523,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,37,Head
d25ec5bb-eaa3-48cf-8a61-ebe6a3ed1c04,9,Clearance,3749526,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,38,Left Foot
a38963c5-a23a-41d8-bea9-f63e82b983a4,9,Clearance,3773565,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,True,37,Head
8ad6365c-3006-415c-8773-156102eb1f53,9,Clearance,303473,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
162774a4-9579-43e9-9441-ef33e7ed7e29,9,Clearance,3749257,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,37,Head
514f51f7-3449-4237-ab33-bf828b1edaa4,9,Clearance,303731,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,40,Right Foot
