event_id,id,name,match_id,season,competition,team,player,subbed_name,outcome_id,outcome_name
3804a8c3-283f-4f44-a213-12d3bd0129b7,19,Substitution,303430,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,Ousmane Dembélé,102,Injury
1674e049-0dfb-433a-be98-5f50fdb34910,19,Substitution,3749454,2003/2004,Premier League,Manchester City,Paul Bosvelt,Robbie Fowler,103,Tactical
00ddedb9-b600-46ba-a16f-8e9885d7ca94,19,Substitution,303430,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,Anssumane Fati,103,Tactical
94abc696-d2c9-4beb-ae60-07467e2b506f,19,Substitution,16289,2018/2019,La Liga,Levante UD,Nikola Vukčević,Enis Bardhi,103,Tactical
30af2eb3-80bd-47f3-923b-8fe8f165dc8a,19,Substitution,303516,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,Antoine Griezmann,103,Tactical
b2f8fee8-5f2b-42b7-a30b-43c1e5b7b070,19,Substitution,3749360,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Eduardo César Daude Gaspar,103,Tactical
cb0060fc-6843-41aa-adf3-1a9acc3b2628,19,Substitution,3773547,2020/2021,La Liga,Osasuna,Oier Sanjurjo Mate,Roberto Torres Morales,103,Tactical
1c521582-fe9d-47fa-85d0-47d2c83951db,19,Substitution,16109,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
473a6fe7-4f85-4299-b68c-3d9a89fae404,19,Substitution,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Henri Camara,Dean Sturridge,103,Tactical
57ee2962-1eaf-4389-9871-c566c3bfa48c,19,Substitution,3773665,2020/2021,La Liga,Barcelona,Antoine Griezmann,Martin Braithwaite Christensen,103,Tactical
a75cfefe-b508-45b9-894a-37c68a46d3c0,19,Substitution,3773372,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Moriba Kourouma Kourouma,102,Injury
6732401d-7b63-4d6f-b84f-d2fd3dfe4f4d,19,Substitution,3773547,2020/2021,La Liga,Osasuna,Iñigo Pérez Soto,Darko Brašanac,103,Tactical
b1a4d764-61a5-48aa-b72f-ea44ef0ce040,19,Substitution,16131,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Ousmane Dembélé,103,Tactical
a99c8e68-1fac-4cc8-a94f-6c82ac2b45e3,19,Substitution,3773665,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Moriba Kourouma Kourouma,103,Tactical
97115fa1-7b85-4b3f-a99b-685d120a3351,19,Substitution,3773477,2020/2021,La Liga,Real Betis,Joaquín Sánchez Rodríguez,Aitor Ruibal García,103,Tactical
30278907-d0f8-467b-8304-d091038f808d,19,Substitution,303634,2019/2020,La Liga,Osasuna,Darko Brašanac,Oier Sanjurjo Mate,103,Tactical
95ac0375-1540-46b7-a099-6573abfebad1,19,Substitution,303421,2019/2020,La Liga,Deportivo Alavés,Víctor Camarasa Ferrando,Abdallahi Mohamed Mahmoud,103,Tactical
a60c056c-63dc-41be-b005-a659ef3dfcd3,19,Substitution,16029,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,Ousmane Dembélé,102,Injury
9bda1e81-c25a-41c3-a16e-a496bcec1cca,19,Substitution,16205,2018/2019,La Liga,Rayo Vallecano,Jordi Amat Maas,José Ángel Pozo la Rosa,103,Tactical
6b311450-a797-4bcf-a46f-619e49841b6e,19,Substitution,3749117,2003/2004,Premier League,Everton,Tomasz Radziński,Kevin Campbell,103,Tactical
f9a57d2a-8b04-4e61-a400-b9fcf4abe25c,19,Substitution,3773477,2020/2021,La Liga,Real Betis,Cristian Tello Herrera,Víctor Ruíz Torre,103,Tactical
989393d4-2162-447b-8254-787e2b928122,19,Substitution,3773372,2020/2021,La Liga,Atlético Madrid,Ángel Martín Correa,Geoffrey Kondogbia,103,Tactical
40746d62-1b41-4a40-b2d4-81cc0f5ec993,19,Substitution,16086,2018/2019,La Liga,Barcelona,Ivan Rakitić,Denis Suárez Fernández,103,Tactical
f951ce4f-975e-4648-b8a2-4e518ed467f7,19,Substitution,303377,2019/2020,La Liga,Barcelona,Anssumane Fati,Arturo Erasmo Vidal Pardo,103,Tactical
458a0192-8a33-490c-bb02-bb2c1af86b3f,19,Substitution,16029,2018/2019,La Liga,Sevilla,Franco Damián Vázquez,Roque Mesa Quevedo,103,Tactical
7393a4f7-c9f4-4fec-8f11-efd8584f8b22,19,Substitution,303430,2019/2020,La Liga,Villarreal,Javier Ontiveros Parra,Karl Brillant Toko Ekambi,103,Tactical
1aee30ce-5bd4-4070-932f-bb2328af8261,19,Substitution,303473,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Sergio Busquets i Burgos,103,Tactical
05137acd-9472-45f4-a517-d81c96c41841,19,Substitution,16240,2018/2019,La Liga,Villarreal,Samuel Chimerenka Chukwueze,Daniele Bonera,103,Tactical
eed5485c-3103-40de-b13a-82f433149130,19,Substitution,3749257,2003/2004,Premier League,Arsenal,Robert Pirès,Eduardo César Daude Gaspar,103,Tactical
b5b0400f-b640-40a2-88cb-7ed589f15ace,19,Substitution,3749276,2003/2004,Premier League,Chelsea,Scott Parker,Jesper Grønkjær,103,Tactical
ba998d5a-158f-4ecd-ade8-a9f4f5608010,19,Substitution,303473,2019/2020,La Liga,Sevilla,Luuk de Jong,Javier Hernández Balcázar,103,Tactical
979213dc-a0a7-479a-a4b1-ea217d1bc777,19,Substitution,3773631,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,Frenkie de Jong,102,Injury
efbce876-e728-494f-a7a7-0dfb16220be4,19,Substitution,16275,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,Jordi Alba Ramos,103,Tactical
cd15b3d2-96dd-4b14-9653-4e0a66f1e147,19,Substitution,15978,2018/2019,La Liga,Real Sociedad,David Zurutuza Veillet,Jon Bautista Orgilles,103,Tactical
9e0018a4-f8c9-4db0-82a5-7c053a5dd0ee,19,Substitution,3764661,2020/2021,La Liga,Athletic Club,Raúl García Escudero,Jon Morcillo Conesa,103,Tactical
07e46032-03f2-4e79-8c2c-9ddd7d3bb1e3,19,Substitution,16109,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,Carles Aleña Castillo,103,Tactical
aeaa8ca9-ef6d-417e-b743-00695d171246,19,Substitution,3773695,2020/2021,La Liga,Valencia,Antonio Latorre Grueso,Mouctar Diakhaby,102,Injury
5b044b46-5883-4228-ac5f-daff58160bf3,19,Substitution,3773661,2020/2021,La Liga,Barcelona,Óscar Mingueza García,Samuel Yves Umtiti,103,Tactical
74435944-02bc-430d-a305-f35c2f5f5274,19,Substitution,303680,2019/2020,La Liga,Real Valladolid,Raúl García Carnero,José Ignacio Martínez García,102,Injury
f2d762fc-bc04-4732-bfe9-a7c0625eae38,19,Substitution,3773523,2020/2021,La Liga,Real Sociedad,Cristian Portugués Manzanera,Alexander Isak,103,Tactical
f773f223-13e8-4886-9da7-f18cd39fe3a9,19,Substitution,3773415,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Ricard Puig Martí,103,Tactical
c56607ab-73e0-4a6a-bb5d-fd1a091db7bb,19,Substitution,15973,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti,Clément Lenglet,103,Tactical
5856aa8a-a799-469e-ab2a-598ca1f9a1bc,19,Substitution,3773372,2020/2021,La Liga,Barcelona,Óscar Mingueza García,Ronald Federico Araújo da Silva,103,Tactical
886aa397-e47c-4f99-815d-78a2f19fff2f,19,Substitution,3773415,2020/2021,La Liga,Barcelona,Sergino Dest,Óscar Mingueza García,103,Tactical
14e06dfd-006f-4954-83b1-a352abee70bf,19,Substitution,3749346,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Eduardo César Daude Gaspar,103,Tactical
377b6d4a-9629-4f77-a9c4-40f113b69791,19,Substitution,15973,2018/2019,La Liga,Huesca,Alejandro Gallar Falguera,Rúben Afonso Borges Semedo,103,Tactical
4635cdee-1643-43d8-a131-057578375209,19,Substitution,16205,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,Malcom Filipe Silva de Oliveira,103,Tactical
4bb1ce4a-8649-4fe5-8dcc-6971a446fff9,19,Substitution,303725,2019/2020,La Liga,Villarreal,Santiago Cazorla González,Manuel Trigueros Muñoz,103,Tactical
bc8bdf74-54bf-49f8-8210-26945c5b9f64,19,Substitution,303487,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,Sergio Busquets i Burgos,102,Injury
00e11a06-5ea1-4ee5-a94a-1ab23e7c719e,19,Substitution,3773457,2020/2021,La Liga,Celta Vigo,Manuel Agudo Durán,Augusto Jorge Mateo Solari,103,Tactical
0329e8a4-45ce-4ed6-a852-2f75adcffa12,19,Substitution,16240,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,Ivan Rakitić,103,Tactical
6a083e0b-03a3-47d1-8756-462123040af5,19,Substitution,3764440,2020/2021,La Liga,Barcelona,Miralem Pjanić,Ousmane Dembélé,103,Tactical
992781e5-fddc-4fe0-8fd8-ea42ff16c24a,19,Substitution,3749465,2003/2004,Premier League,Blackburn Rovers,Jonathan Douglas,Vratislav Greško,103,Tactical
c23ac1b3-0074-40b6-af1a-9f726e15ae6d,19,Substitution,16240,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Carles Aleña Castillo,103,Tactical
7b295ce2-42a4-4b1a-88cb-d5c375fc66e6,19,Substitution,303731,2019/2020,La Liga,Barcelona,Antoine Griezmann,Martin Braithwaite Christensen,103,Tactical
bd7b6a55-8202-46ac-8ea5-a01d9df77920,19,Substitution,3773523,2020/2021,La Liga,Barcelona,Pedro González López,Miralem Pjanić,103,Tactical
09e629d7-e82f-4305-9eef-1dc53bd5571b,19,Substitution,16240,2018/2019,La Liga,Villarreal,Karl Brillant Toko Ekambi,Carlos Arturo Bacca Ahumada,103,Tactical
e87f7ae3-66e9-46a1-a22d-a98d8747aa07,19,Substitution,3773523,2020/2021,La Liga,Real Sociedad,Ander Guevara Lajo,Robert Navarro Muñoz,103,Tactical
25b224e9-5b42-4ce1-8369-40941074ff4b,19,Substitution,3773523,2020/2021,La Liga,Real Sociedad,Adnan Januzaj,Ander Barrenetxea Muguruza,103,Tactical
0a4063f1-f5ca-4e5a-839e-8021ae2f19f3,19,Substitution,16215,2018/2019,La Liga,Real Betis,William Silva de Carvalho,Lorenzo Jesús Morón García,103,Tactical
5ec9dace-567e-4ad2-bb49-c6e2ed56bf6d,19,Substitution,303516,2019/2020,La Liga,Celta Vigo,Brais Méndez Portela,Filip Bradarić,103,Tactical
d183ba73-67f1-4df3-a855-1caa3d0b9fc0,19,Substitution,16136,2018/2019,La Liga,Leganés,Martin Braithwaite Christensen,Michael Nicolás Santos Rosadilla,103,Tactical
4462f4dc-5c74-4f07-9ca1-052c6172b85c,19,Substitution,3773386,2020/2021,La Liga,Deportivo Alavés,Deyverson Brum Silva Acosta,José Luis Sanmartín Mato,103,Tactical
877700d6-454e-4cc5-aa9e-23db8a01ab22,19,Substitution,3749465,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,Gaël Clichy,103,Tactical
30a0cfae-ed0a-4500-bb5a-3518c4af69c7,19,Substitution,16275,2018/2019,La Liga,Deportivo Alavés,Rodrigo Ely,Patrick Twumasi,103,Tactical
95c3f1e4-b0fe-4778-8b7a-e8e8fb2d2625,19,Substitution,303516,2019/2020,La Liga,Celta Vigo,Okay Yokuşlu,Rafael Alcântara do Nascimento,103,Tactical
07bfbcf9-f5b0-42d2-8e50-df5d59a252a2,19,Substitution,303548,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,Nélson Cabral Semedo,103,Tactical
f6780aec-0b11-4bbe-a1b9-6adf0eef8570,19,Substitution,3773386,2020/2021,La Liga,Deportivo Alavés,Edgar Antonio Méndez Ortega,Tomas Franco Tavares,103,Tactical
e081f927-3bae-4642-8db5-c88354b137f8,19,Substitution,16010,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Munir El Haddadi Mohamed,103,Tactical
62c952e0-afd8-4038-b263-768dd87d11d0,19,Substitution,303421,2019/2020,La Liga,Barcelona,Anssumane Fati,Martin Braithwaite Christensen,103,Tactical
9b523d4f-31d2-41c5-9aa2-6b1088ee3b88,19,Substitution,303548,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
b7a0c052-f651-4b37-8542-782bebd9d9e2,19,Substitution,3749454,2003/2004,Premier League,Arsenal,Robert Pirès,Eduardo César Daude Gaspar,103,Tactical
84f4f22a-0cad-44c4-b235-1127caf8d3ff,19,Substitution,16029,2018/2019,La Liga,Sevilla,Simon Thorup Kjær,Gabriel Iván Mercado,103,Tactical
d6bbb068-3db2-4c5b-8e1b-088583382371,19,Substitution,303715,2019/2020,La Liga,Barcelona,Frenkie de Jong,Anssumane Fati,103,Tactical
6f96754c-0505-45cd-b284-1b2aff570ee1,19,Substitution,16231,2018/2019,La Liga,Espanyol,Borja Iglesias Quintas,Lei Wu,103,Tactical
0ae553c6-0f93-42ec-9bd3-558c374f7939,19,Substitution,3773377,2020/2021,La Liga,Barcelona,Antoine Griezmann,Francisco António Machado Mota de Castro Trincão,103,Tactical
198f930c-f325-4ddf-a461-0aa79176fda6,19,Substitution,3773565,2020/2021,La Liga,Barcelona,Pedro González López,Francisco António Machado Mota de Castro Trincão,103,Tactical
b3b7afef-4582-4ee7-907a-3a2f9f8c7681,19,Substitution,16149,2018/2019,La Liga,Barcelona,Clément Lenglet,Thomas Vermaelen,103,Tactical
e1854d6f-d154-4b47-aa6d-2ebcd5c1bdbd,19,Substitution,3773565,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Ricard Puig Martí,103,Tactical
7c23e9cb-5742-44ef-9f0d-9608472b8ba9,19,Substitution,303516,2019/2020,La Liga,Celta Vigo,Fyodor Smolov,Manuel Agudo Durán,103,Tactical
88ec4dcb-7089-4095-8c38-8a14a0ee07a3,19,Substitution,3749117,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Gilberto Aparecido da Silva,103,Tactical
edc8e7b4-e512-4197-8fe5-ef60760ee569,19,Substitution,3749257,2003/2004,Premier League,Leicester City,Steffen Freund,Paul Brooker,103,Tactical
c1c9e1c5-25a1-4c48-819b-a2386474b5bc,19,Substitution,16196,2018/2019,La Liga,Real Madrid,Toni Kroos,Federico Santiago Valverde Dipetta,103,Tactical
e3f34476-569d-4c66-a5b3-891146e4bd1e,19,Substitution,16073,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Ousmane Dembélé,103,Tactical
536db47a-4901-439b-aa6e-6a21d3924417,19,Substitution,3773415,2020/2021,La Liga,Barcelona,Pedro González López,Francisco António Machado Mota de Castro Trincão,103,Tactical
8855640e-1a83-42b6-b8fc-21d4cb4512aa,19,Substitution,3749117,2003/2004,Premier League,Everton,Tie Li,Tobias Linderoth,103,Tactical
a57e3586-ad21-45a9-b219-923c4200c99f,19,Substitution,303479,2019/2020,La Liga,Barcelona,Ivan Rakitić,Arturo Erasmo Vidal Pardo,103,Tactical
5effb384-fd91-48e1-947e-3ab346fe2e68,19,Substitution,16190,2018/2019,La Liga,Sevilla,Marko Rog,Roque Mesa Quevedo,103,Tactical
f3bdd39d-d8e2-4297-9377-4b6350ecabc6,19,Substitution,3773656,2020/2021,La Liga,Atlético Madrid,Marcos Llorente Moreno,Diego da Silva Costa,103,Tactical
6528418d-ecf0-43ec-b8a9-1a909ec51c9c,19,Substitution,16073,2018/2019,La Liga,Atlético Madrid,Diego da Silva Costa,Ángel Martín Correa,102,Injury
912394ed-1c50-4012-8d9c-76c9764a4bbf,19,Substitution,303715,2019/2020,La Liga,Leganés,Óscar Rodríguez Arnaiz,Javier Eraso Goñi,103,Tactical
75675446-b09e-42f8-a690-c1a6c3f24812,19,Substitution,15946,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
d9c85594-9b06-4e0f-aa94-43f9364382a1,19,Substitution,3773689,2020/2021,La Liga,Barcelona,Antoine Griezmann,Ousmane Dembélé,103,Tactical
06384df9-86f5-4c24-95d9-fe3ea28599c2,19,Substitution,303517,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,Carles Pérez Sayol,103,Tactical
d47c067e-3315-4b0e-9a66-9913450f7bcd,19,Substitution,3749431,2003/2004,Premier League,Arsenal,Ashley Cole,Gaël Clichy,103,Tactical
a72307ac-c20f-410a-bffc-c1245a06f48f,19,Substitution,303652,2019/2020,La Liga,Espanyol,Óscar Melendo Jiménez,Lei Wu,103,Tactical
581dbda6-3d4b-46ad-9d7c-432e0dbbb23c,19,Substitution,303517,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,Nélson Cabral Semedo,103,Tactical
e12b77ba-b14a-4d13-9104-6d1e0970a5cb,19,Substitution,3773587,2020/2021,La Liga,Getafe,Nemanja Maksimović,Víctor Mollejo Carpintero,103,Tactical
31b30d73-db82-4238-ab90-a876c598cbff,19,Substitution,16231,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,Arturo Erasmo Vidal Pardo,103,Tactical
10b6e5c2-f6e4-4e3e-b32d-4f52dfb3d325,19,Substitution,3773523,2020/2021,La Liga,Real Sociedad,Robin Aime Robert Le Normand,Modibo Sagnan,103,Tactical
12affc23-9d05-4ddb-b1b9-c78bbec076c7,19,Substitution,3749462,2003/2004,Premier League,Arsenal,Dennis Bergkamp,Martin Keown,103,Tactical
0abbd582-74d2-4a2b-a50e-1edce43206df,19,Substitution,3749453,2003/2004,Premier League,Leeds United,Mark Viduka,Simon Johnson,103,Tactical
4d981b79-c3d5-4ed0-9327-1647a7a0d4ba,19,Substitution,3773660,2020/2021,La Liga,Barcelona,Antoine Griezmann,Samuel Yves Umtiti,103,Tactical
8c250ae3-cb4c-480f-8777-215b1bbf5429,19,Substitution,3749462,2003/2004,Premier League,Birmingham City,Clinton Morrison,Stern John,103,Tactical
2bbb2c3c-0f09-413c-ba86-c82bdf04e9b3,19,Substitution,3773552,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,Antoine Griezmann,103,Tactical
981ed14f-6ce1-42b0-9eb8-08caefd8ee58,19,Substitution,3749603,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,Jérémie Aliadière,103,Tactical
081b52d5-67df-4d7b-81e3-3adaebbd3506,19,Substitution,16173,2018/2019,La Liga,Athletic Club,Markel Susaeta Laskurain,Iker Muniain Goñi,103,Tactical
45d073e3-079f-4f88-bcca-80bfa82bf236,19,Substitution,303634,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,Arturo Erasmo Vidal Pardo,103,Tactical
7b6190bd-4f78-4c7c-848e-d25d943be501,19,Substitution,3749274,2003/2004,Premier League,Portsmouth,Yakubu Aiyegbeni,Ivica Mornar,103,Tactical
3ccf249a-5a39-4fe8-8771-b2f158678548,19,Substitution,303504,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,Carles Pérez Sayol,103,Tactical
53e3221a-1f6b-4c7c-b702-f525a297f4ec,19,Substitution,303634,2019/2020,La Liga,Barcelona,Martin Braithwaite Christensen,Luis Alberto Suárez Díaz,103,Tactical
da390a70-a7c5-4774-9a30-bd7cdbcdb023,19,Substitution,3749296,2003/2004,Premier League,Portsmouth,Patrik Berger,Alexei Gennadyevich Smertin,103,Tactical
3ecc50c3-0613-455e-9bbd-18bcfac0bda3,19,Substitution,3749192,2003/2004,Premier League,Fulham,Louis Saha,Barry Hayles,103,Tactical
b2c257a4-3078-4139-936a-1a262a785f07,19,Substitution,303674,2019/2020,La Liga,Sevilla,Munir El Haddadi Mohamed,Jesús Joaquín Fernández Sáez de la Torre,103,Tactical
aeaad98b-f5d7-450a-92d9-b9a97a7ecec5,19,Substitution,3749310,2003/2004,Premier League,Arsenal,Dennis Bergkamp,Nwankwo Christian Kanu,103,Tactical
0576797d-f7e6-4e84-b88a-6d10c2e56fc9,19,Substitution,3773474,2020/2021,La Liga,Barcelona,Óscar Mingueza García,Ronald Federico Araújo da Silva,103,Tactical
2644115c-6240-4d6e-9ddd-62e05fa41348,19,Substitution,3749310,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Eduardo César Daude Gaspar,103,Tactical
3218a4a9-5626-4785-970a-c8fa6199075c,19,Substitution,3773474,2020/2021,La Liga,Barcelona,Antoine Griezmann,Francisco António Machado Mota de Castro Trincão,103,Tactical
80c63c06-4dd1-4fa6-848a-beebf9c829fd,19,Substitution,16317,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,Carles Aleña Castillo,103,Tactical
d67d05d3-b01b-42b9-8cb2-5d9140e3dff1,19,Substitution,303725,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,Ronald Federico Araújo da Silva,103,Tactical
a6a89428-abc5-40ad-a167-f4ce75d4851c,19,Substitution,303682,2019/2020,La Liga,Barcelona,Anssumane Fati,Ricard Puig Martí,103,Tactical
78c76b82-1bfa-412f-b17c-c649f105650e,19,Substitution,3773474,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Martin Braithwaite Christensen,103,Tactical
9b5e421c-b025-48b3-b1de-97cf1c5f77b4,19,Substitution,3773403,2020/2021,La Liga,Athletic Club,Unai Vencedor Paris,Mikel Vesga Arruti,103,Tactical
63891562-48d1-4679-9ab0-aacf52a4d328,19,Substitution,16317,2018/2019,La Liga,Eibar,Sergio Enrich Ametller,Enrique García Martínez,103,Tactical
32ee6621-4515-4289-bec0-6741ca1b4e71,19,Substitution,303517,2019/2020,La Liga,Deportivo Alavés,Aleix Vidal Parreu,Oliver Burke,103,Tactical
2892353e-060b-4764-a7dd-462905d6aa37,19,Substitution,16215,2018/2019,La Liga,Real Betis,Joaquín Sánchez Rodríguez,Emerson Aparecido Leite de Souza Junior,103,Tactical
a3b6010c-d099-4272-84a4-290528fc69c7,19,Substitution,3773403,2020/2021,La Liga,Athletic Club,Óscar de Marcos Arana,Alejandro Berenguer Remiro,103,Tactical
1e17c5a7-dee7-4b51-959f-222dce2c91c7,19,Substitution,3773387,2020/2021,La Liga,Barcelona,Pedro González López,Óscar Mingueza García,103,Tactical
f7b5776e-6e29-4d48-accc-deaed24df48c,19,Substitution,303615,2019/2020,La Liga,Espanyol,Adrián Embarba Blázquez,Víctor Campuzano Bonilla,103,Tactical
d2668f6c-28cc-429d-bad0-503db34e5d35,19,Substitution,3773457,2020/2021,La Liga,Celta Vigo,Francisco José Beltrán Peinado,Hugo Sotelo,103,Tactical
dd8a1e0a-f5b4-4a4a-818c-69456a01232c,19,Substitution,3749493,2003/2004,Premier League,Arsenal,Sylvain Wiltord,Martin Keown,103,Tactical
2cb9493c-8abf-4527-b977-921c8750b51d,19,Substitution,303725,2019/2020,La Liga,Villarreal,Carlos Arturo Bacca Ahumada,Fernando Niño Rodriguez,103,Tactical
f9e31e02-821a-4e7c-af40-cb71aeae0237,19,Substitution,3773403,2020/2021,La Liga,Barcelona,Miralem Pjanić,Sergi Roberto Carnicer,103,Tactical
e007d605-d019-4547-aa76-afd9a36832ac,19,Substitution,16215,2018/2019,La Liga,Real Betis,Giovani Lo Celso,Diego Lainez Leyva,103,Tactical
0cbd7016-78db-4c73-9520-d4496f442223,19,Substitution,303652,2019/2020,La Liga,Barcelona,Antoine Griezmann,Nélson Cabral Semedo,103,Tactical
e42b9870-716b-47f0-9949-754c6b423d85,19,Substitution,303674,2019/2020,La Liga,Sevilla,Luuk de Jong,Youssef En-Nesyri,103,Tactical
02612493-df3e-4e69-a8f3-a48de6762717,19,Substitution,303674,2019/2020,La Liga,Sevilla,Joan Jordán Moreno,Nemanja Gudelj,103,Tactical
86fa5899-a905-477d-9139-14c68c44fefa,19,Substitution,3773552,2020/2021,La Liga,Huesca,Mikel Rico Moreno,Idrissa Doumbia,103,Tactical
9220c827-74ab-4f17-a768-d36a99e9ea02,19,Substitution,3773571,2020/2021,La Liga,Real Valladolid,Marcos André de Sousa Mendonça,Laureano Antonio Villa Suárez,103,Tactical
2518503c-0f41-4347-9a92-2106810d9819,19,Substitution,3773565,2020/2021,La Liga,Barcelona,Sergino Dest,Héctor Junior Firpo Adames,103,Tactical
8fd6c0ca-cc54-4eee-90fb-8d5423bac3ac,19,Substitution,3773466,2020/2021,La Liga,Barcelona,Antoine Griezmann,Ronald Federico Araújo da Silva,103,Tactical
e04b0dc4-80a5-44e2-b9da-432ca903f4a1,19,Substitution,3749274,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,Martin Keown,103,Tactical
a9e987e5-5334-46c4-9ba4-c0035afb71e5,19,Substitution,3749296,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,Fredrik Ljungberg,103,Tactical
fc0d4b71-5f9a-4b90-88ba-9ed25e26beef,19,Substitution,3749274,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Jérémie Aliadière,103,Tactical
9331b53c-2ca6-4bd3-b7de-8c95ef8c031f,19,Substitution,15978,2018/2019,La Liga,Barcelona,Rafael Alcântara do Nascimento,Sergio Busquets i Burgos,103,Tactical
43f14d64-c85b-434f-8ec3-b56ce846d09d,19,Substitution,16095,2018/2019,La Liga,Barcelona,Thomas Vermaelen,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
42796123-6b38-4833-bdc8-58847e8553cd,19,Substitution,16029,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,Munir El Haddadi Mohamed,103,Tactical
b50683b7-7e42-451d-8abe-beb788b4f96c,19,Substitution,3773597,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Ronald Federico Araújo da Silva,103,Tactical
38bfba6b-112d-4610-ba56-dd71a2f7e769,19,Substitution,16306,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,Abel Ruiz Ortega,102,Injury
86f32f93-1c3c-47ad-8184-727617d7a35a,19,Substitution,303493,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,Ivan Rakitić,103,Tactical
e763b358-5bce-40f9-955a-b9f3e827b5e5,19,Substitution,3773597,2020/2021,La Liga,Barcelona,Pedro González López,Moriba Kourouma Kourouma,103,Tactical
1eca0c27-1c3f-4fd3-a98f-14e56f1b7815,19,Substitution,3773661,2020/2021,La Liga,Getafe,Ángel Luis Rodríguez Díaz,Enes Ünal,103,Tactical
cc6c131f-aa33-40c9-9d39-133542af65b9,19,Substitution,16265,2018/2019,La Liga,Real Sociedad,Igor Zubeldia Elorza,Luca Sangalli Fuentes,102,Injury
2a27600e-12e0-45ba-9f57-d65d324d608f,19,Substitution,303493,2019/2020,La Liga,Barcelona,Antoine Griezmann,Anssumane Fati,103,Tactical
67dac330-d404-4a71-8d08-e2ee3207efff,19,Substitution,3749310,2003/2004,Premier League,Arsenal,Robert Pirès,Laureano Bisan-Etame Mayer,103,Tactical
629b5c63-fd88-481d-bcbc-0587c01f2a09,19,Substitution,3749079,2003/2004,Premier League,Arsenal,Ray Parlour,Nwankwo Christian Kanu,103,Tactical
027a7a3c-ed84-4703-b5c3-b1dacb725473,19,Substitution,3773377,2020/2021,La Liga,Valencia,Denis Cheryshev,Kang-In Lee,103,Tactical
5f41cb58-e668-4828-aa13-0ab3bead2758,19,Substitution,303610,2019/2020,La Liga,Granada,Ramon Olamilekan Azeez,Yangel Clemente Herrera Ravelo,103,Tactical
c7940c99-c477-488d-9418-ceb764149454,19,Substitution,16079,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Carles Aleña Castillo,103,Tactical
43ff097a-16d5-4a42-8846-2353c3908317,19,Substitution,303707,2019/2020,La Liga,Real Betis,William Silva de Carvalho,Joaquín Sánchez Rodríguez,103,Tactical
