event_id,id,name,match_id,season,competition,team,player,overrun,nutmeg,outcome_id,outcome_name,no_touch
936f18ca-f871-4fd3-9c5f-01fc93b3a9a0,14,Dribble,3773369,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,False,False,9,Incomplete,False
303057b4-02a1-4c78-a871-edae86b4010b,14,Dribble,3773585,2020/2021,La Liga,Barcelona,Anssumane Fati,False,False,8,Complete,False
87e37be7-e681-4c04-b56e-7acf65b271b1,14,Dribble,3773631,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,False,False,9,Incomplete,False
a089956a-a542-4a69-8711-67dac6a8380d,14,Dribble,16120,2018/2019,La Liga,Getafe,Ángel Luis Rodríguez Díaz,False,False,9,Incomplete,False
bfa3f7f0-e3f4-440d-ba86-cc820def16ac,14,Dribble,303715,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,True,False,9,Incomplete,False
05eda1e2-f2cc-4ff9-a2e6-46728fe6e733,14,Dribble,3749528,2003/2004,Premier League,Newcastle United,Alan Shearer,False,False,9,Incomplete,False
5b119cff-0f2b-4522-854c-2a0d50cc100f,14,Dribble,3749493,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,9,Incomplete,False
97fc4d5a-d9d4-4c48-ab59-6924b1dba9e7,14,Dribble,3773597,2020/2021,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte,False,False,8,Complete,False
0da098ef-1575-42e1-bbd8-0a09be291fcc,14,Dribble,3749253,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False,8,Complete,False
33d7937d-5848-4ef3-b460-6a2a4a646b5e,14,Dribble,303680,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,True,False,9,Incomplete,False
e3f5dc84-7a66-47a3-a25c-54083907f7e6,14,Dribble,3749448,2003/2004,Premier League,Liverpool,Harry Kewell,False,False,8,Complete,False
7fd1b4af-cca4-40f7-b923-c10e3bfb3f3e,14,Dribble,303470,2019/2020,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,False,9,Incomplete,False
084e4bd9-000f-4669-b4b2-6e95f2d5486a,14,Dribble,3773428,2020/2021,La Liga,Cádiz,Jairo Izquierdo González,False,False,9,Incomplete,False
97228976-8c23-43cf-a8f0-849478d10cd1,14,Dribble,15956,2018/2019,La Liga,Real Valladolid,Duje Čop,False,True,9,Incomplete,False
97c7ba76-e72f-45de-af11-9ec8f895fe70,14,Dribble,3773665,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,False,False,8,Complete,False
8c05f64c-d847-4d50-b445-c087a16778bf,14,Dribble,3749192,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False,8,Complete,False
72822c2b-d1f1-4fe5-93f9-b4d6236b5d55,14,Dribble,15986,2018/2019,La Liga,Girona,Aleix García Serrano,False,False,9,Incomplete,False
27fb08d3-a50a-4172-9967-7c9dcb261881,14,Dribble,3773497,2020/2021,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,False,8,Complete,False
a1051f41-fa5e-4efb-982b-10b6e3c91196,14,Dribble,3749526,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,9,Incomplete,False
89711241-2d3d-44b7-aa21-7f8a51fd47de,14,Dribble,3773428,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
9399621e-8364-41e0-a891-9915227d2cea,14,Dribble,303470,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,8,Complete,False
ad0a9ef6-44a2-48a5-8069-b73a33baf241,14,Dribble,3749253,2003/2004,Premier League,Liverpool,El-Hadji Ousseynou Diouf,False,False,9,Incomplete,False
52501022-bd1a-4fb2-ad84-6b7e11a779a8,14,Dribble,16240,2018/2019,La Liga,Villarreal,Samuel Chimerenka Chukwueze,False,False,8,Complete,False
cce20a80-77dc-4a98-b705-fd861f3afbec,14,Dribble,303664,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,8,Complete,False
351dd22e-510e-497a-97f2-e951f7d42a75,14,Dribble,3749453,2003/2004,Premier League,Leeds United,Mark Viduka,False,False,9,Incomplete,False
c86af609-5d24-4e1d-8843-ec08ee6b6adb,14,Dribble,303664,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,8,Complete,False
9c939389-bb6f-44c3-904b-4096ae479018,14,Dribble,3773665,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,9,Incomplete,False
dc94e5c7-4798-4dd6-b332-03359306f8c4,14,Dribble,303524,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
c4a846b0-7c86-4024-9468-ad4bbc9f1bfb,14,Dribble,3773660,2020/2021,La Liga,Levante UD,Carlos Clerc Martínez,True,False,9,Incomplete,False
7ab98cb3-f1fa-4eea-8c6c-736a62eb5deb,14,Dribble,3773474,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,8,Complete,False
7ef6d3b3-89ab-4b31-ad9e-d3d040bd4515,14,Dribble,15956,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False,8,Complete,False
2bb03783-df58-4f71-86e6-fae51b39980d,14,Dribble,303548,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
627d873e-d8e2-47be-90e6-83eaa67c62a1,14,Dribble,3749360,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,9,Incomplete,False
0b3383bc-57c4-4ec0-865a-e632b4772c3b,14,Dribble,3749346,2003/2004,Premier League,Leeds United,Seth Johnson,False,False,9,Incomplete,False
9d633b82-36b5-428f-8f86-1a4f5077a9bd,14,Dribble,303430,2019/2020,La Liga,Villarreal,André-Frank Zambo Anguissa,False,False,8,Complete,False
c637b8d4-b0cd-4ef1-b004-307c019fd61b,14,Dribble,3749346,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,8,Complete,False
75ff8da6-2972-4f7a-9ebb-1347865c9d49,14,Dribble,303725,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,9,Incomplete,False
c90c444a-5577-444e-a8b6-c40287af6b43,14,Dribble,3773597,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
95d7ac2f-e7c0-4fd9-a530-dc94e1fa105c,14,Dribble,3773689,2020/2021,La Liga,Villarreal,Samuel Chimerenka Chukwueze,False,False,8,Complete,False
596fceed-559b-49c2-a117-2f58ff0e3ed6,14,Dribble,3749052,2003/2004,Premier League,Arsenal,Thierry Henry,True,True,8,Complete,False
7381192c-0b68-49a6-9713-2e840ddde05f,14,Dribble,3773689,2020/2021,La Liga,Villarreal,Samuel Chimerenka Chukwueze,False,False,9,Incomplete,False
b03d5a9e-c5ea-4941-b54c-63ad010dcbbb,14,Dribble,303615,2019/2020,La Liga,Espanyol,Lei Wu,False,False,9,Incomplete,False
c8fe8699-d54f-4d77-9f87-18f37a1e921e,14,Dribble,3773526,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,False,False,8,Complete,False
464e0b97-a962-46a0-9220-65bcf83e8ce4,14,Dribble,3749253,2003/2004,Premier League,Liverpool,El-Hadji Ousseynou Diouf,False,False,9,Incomplete,False
a5f4cf45-f17b-4606-b311-28fe19ee4735,14,Dribble,303682,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
059830b2-5ebe-4462-a6e8-7fcb166bb61e,14,Dribble,15946,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,8,Complete,False
9a08980e-9b80-4ebe-af5a-dbdcd287dd22,14,Dribble,3749310,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,8,Complete,False
ad445ba5-a37e-4ab0-8f21-a83d5e3a3910,14,Dribble,303725,2019/2020,La Liga,Villarreal,André-Frank Zambo Anguissa,False,False,8,Complete,False
65303a74-3f99-466c-82df-286eeb1d95ce,14,Dribble,303548,2019/2020,La Liga,Mallorca,Ante Budimir,False,False,9,Incomplete,False
586545db-0e9e-45d0-ab26-75918b56958c,14,Dribble,15946,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,9,Incomplete,False
9e0fb7b8-470c-4777-b22d-a075670b0574,14,Dribble,3773689,2020/2021,La Liga,Villarreal,Manuel Trigueros Muñoz,False,False,8,Complete,False
395c7ab8-4578-4f32-b8b0-d995680135d0,14,Dribble,3749253,2003/2004,Premier League,Liverpool,Steve Finnan,False,False,9,Incomplete,False
91aad6d5-a1a4-4c45-9b5f-d1bf09b68e8c,14,Dribble,15946,2018/2019,La Liga,Deportivo Alavés,Jonathan Rodríguez Menéndez,True,False,9,Incomplete,False
bb3bcb2b-808a-4a50-b6f0-55044a6d0d9f,14,Dribble,3749590,2003/2004,Premier League,Arsenal,Kolo Habib Touré,True,True,9,Incomplete,False
e48272c9-792a-4c95-a977-322bb40d5a25,14,Dribble,16023,2018/2019,La Liga,Valencia,Rodrigo Moreno Machado,False,False,9,Incomplete,False
97a87336-7ce6-450e-a287-46cf22eaa941,14,Dribble,303487,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,False,8,Complete,False
08e1b2d0-5f68-4ea9-ba0e-366c5ba34a73,14,Dribble,3749403,2003/2004,Premier League,Bolton Wanderers,Kevin Nolan,False,False,9,Incomplete,False
599b2cbe-da6d-45d3-8804-2488ab622c28,14,Dribble,303504,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
7a03e13b-d7f9-4eab-aedf-f69df919612b,14,Dribble,3773386,2020/2021,La Liga,Deportivo Alavés,José Luis Sanmartín Mato,False,False,9,Incomplete,False
c186c748-8474-4904-8c99-734c99d2ee5b,14,Dribble,3749465,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,False,False,9,Incomplete,False
4bbad4c9-922a-461d-89a1-c4bca22c17ff,14,Dribble,3749196,2003/2004,Premier League,Tottenham Hotspur,Stephen Carr,False,False,8,Complete,False
a6de8342-249e-40df-8583-e4048d67786d,14,Dribble,3773369,2020/2021,La Liga,Huesca,Daniel Escriche Romero,False,False,9,Incomplete,False
bc7077df-fd4d-4d69-9227-1509bdb8bb71,14,Dribble,3773415,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,False,False,8,Complete,False
984d03cc-2b36-4c13-a43b-ceb0499b57f8,14,Dribble,3773403,2020/2021,La Liga,Athletic Club,Alejandro Berenguer Remiro,False,False,9,Incomplete,False
b376b781-3914-4750-b701-77956ec1bbe2,14,Dribble,303674,2019/2020,La Liga,Sevilla,Youssef En-Nesyri,False,False,9,Incomplete,False
aa4539e5-aa8f-4e0f-bdef-645870c2bb65,14,Dribble,16079,2018/2019,La Liga,Villarreal,Samuel Chimerenka Chukwueze,False,False,8,Complete,False
c4d0d04e-5968-405d-9f6f-f02a580dc707,14,Dribble,16317,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,8,Complete,False
4a07f5b4-0a63-4a11-84ed-86e6ae0caff0,14,Dribble,303652,2019/2020,La Liga,Espanyol,Sergi Darder Moll,False,False,8,Complete,False
505f2fc6-09ab-466e-962e-1fdeb2f84a1f,14,Dribble,3749448,2003/2004,Premier League,Liverpool,El-Hadji Ousseynou Diouf,False,False,8,Complete,False
c59aaf14-2203-437e-ba46-35b73298092e,14,Dribble,16149,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
22a57e03-4a10-44e8-be55-84b975798df7,14,Dribble,3749133,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,9,Incomplete,False
f9540c2b-0335-4a37-9f1a-b6e09a00b9a4,14,Dribble,3749253,2003/2004,Premier League,Liverpool,Michael Owen,False,False,8,Complete,False
fcac1b8c-3b43-4ba5-bbe9-2c94e16dab7c,14,Dribble,303493,2019/2020,La Liga,Athletic Club,Iñaki Williams Arthuer,True,True,9,Incomplete,False
4ef7c2bb-74dd-4bd0-9757-fc6ef73eb08d,14,Dribble,3749358,2003/2004,Premier League,Middlesbrough,George Boateng,True,False,9,Incomplete,False
f12444bc-4fe6-4313-bca8-1db93bebd815,14,Dribble,3773387,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,9,Incomplete,False
bd3f0c2c-601e-4909-834d-8ed3f179135d,14,Dribble,15986,2018/2019,La Liga,Girona,Cristian Portugués Manzanera,False,False,8,Complete,False
da288980-8b2b-467a-ac45-2c58ee8bea10,14,Dribble,303666,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
e51453f1-14bb-4b72-a80a-9f32dcc61428,14,Dribble,3749360,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,9,Incomplete,False
d926619f-177a-45dd-9b61-0b11f17d2fb3,14,Dribble,3749642,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,8,Complete,False
5a5acb86-045a-4cc1-b2f2-ed989bcd9de6,14,Dribble,303487,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,9,Incomplete,False
52de85f5-071b-42e5-ba81-7235f4f69daf,14,Dribble,303600,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,8,Complete,False
729f026b-eb48-4041-95af-0d197a77a311,14,Dribble,303470,2019/2020,La Liga,Real Madrid,Carlos Henrique Casimiro,False,False,8,Complete,False
73636c77-6baa-49c0-ae2b-a8e514309090,14,Dribble,3773552,2020/2021,La Liga,Huesca,Idrissa Doumbia,False,False,8,Complete,False
fdd82541-8938-447d-a213-99f0184088f1,14,Dribble,16149,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,8,Complete,False
a54f5607-7510-4423-a798-87ec674fa5b3,14,Dribble,3773477,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,8,Complete,False
935c50a6-e957-46e7-b785-50bf9b1a1eb9,14,Dribble,3773403,2020/2021,La Liga,Athletic Club,Yuri Berchiche Izeta,False,False,9,Incomplete,False
94a61490-8a1e-4e38-ae6d-67d9494783cd,14,Dribble,16149,2018/2019,La Liga,Girona,Cristian Portugués Manzanera,False,False,8,Complete,False
35227e38-f437-4099-a9f8-66a4dc271c41,14,Dribble,3749196,2003/2004,Premier League,Arsenal,Ray Parlour,False,False,8,Complete,False
a82cd608-b068-4d7d-9db1-1d47347d8ac4,14,Dribble,3773689,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,8,Complete,False
d6851719-60a3-4a95-b663-20538350ce87,14,Dribble,3773466,2020/2021,La Liga,Celta Vigo,Jeison Fabián Murillo Cerón,False,False,8,Complete,False
c6f28adf-acbd-496d-8f2a-349681323ddc,14,Dribble,303664,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
4eab6f62-25e8-4423-bedc-4048c6b15e99,14,Dribble,3773689,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,8,Complete,False
248e31ff-b47b-4ec1-8ca8-f122db2af1c8,14,Dribble,303517,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
36ad72fd-ec41-4251-afb2-22a6301fb7ee,14,Dribble,16136,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,True,8,Complete,False
6407d32b-122a-4b9e-9bb4-cc9bbd2b889f,14,Dribble,3773661,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,True,8,Complete,False
e29c078f-e610-4c54-8931-c45ad506e7f0,14,Dribble,16073,2018/2019,La Liga,Atlético Madrid,Diego da Silva Costa,False,False,9,Incomplete,False
b0898c75-fd41-4f6c-8e5b-8854a58e84e4,14,Dribble,3773593,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,False,8,Complete,False
3dc943ab-740a-4b61-b6fb-a81c21dd61a1,14,Dribble,3749434,2003/2004,Premier League,Arsenal,Thierry Henry,False,True,8,Complete,False
5d9abed1-4790-4273-bf32-9b777465b769,14,Dribble,3749642,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,9,Incomplete,False
3c7571d6-f389-411d-98f2-6e7453559e2e,14,Dribble,303470,2019/2020,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,False,8,Complete,False
fc37891f-df19-47a7-bff7-eb8c91c806d7,14,Dribble,3749276,2003/2004,Premier League,Chelsea,Frank Lampard,False,False,8,Complete,False
d7120748-a938-4139-9df2-e1e703c9828d,14,Dribble,16136,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,True,9,Incomplete,False
fcc9d003-8fc0-4c8c-8c67-093352698810,14,Dribble,3773387,2020/2021,La Liga,Barcelona,Sergino Dest,False,False,8,Complete,False
78e7db01-ef77-4893-9548-314001617c99,14,Dribble,3764661,2020/2021,La Liga,Athletic Club,Raúl García Escudero,False,False,9,Incomplete,False
383556b7-dcb4-446e-a88f-b6799f0a4607,14,Dribble,16205,2018/2019,La Liga,Rayo Vallecano,Adrián Embarba Blázquez,False,False,8,Complete,False
ee67d0c1-43ab-4369-854e-c78aa389b6d9,14,Dribble,3773689,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,True,False,9,Incomplete,False
bcc8894e-e3fa-483d-84a5-034e72c1f717,14,Dribble,15986,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
e2cb6cea-4ec0-4350-9517-265ed2bb875a,14,Dribble,303532,2019/2020,La Liga,Leganés,Rubén Salvador Pérez Del Mármol,False,True,9,Incomplete,False
c227333d-3057-42f4-8964-60d9fb464fc2,14,Dribble,303596,2019/2020,La Liga,Real Madrid,Daniel Carvajal Ramos,False,False,8,Complete,False
8e7e47df-a6c0-46f9-a770-e6dca8d2912a,14,Dribble,303451,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
fba493ec-40e9-469c-a32c-4a4a31d8dff7,14,Dribble,3749233,2003/2004,Premier League,Manchester City,Nicolas Anelka,True,False,9,Incomplete,False
1a7456d4-8921-4ef9-82cf-187152a1d43b,14,Dribble,303696,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False,8,Complete,False
547838f3-5921-45d3-883f-bd363ad7e177,14,Dribble,3749603,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,9,Incomplete,False
fbb9fc1e-d494-4f06-b7d0-42c019f023da,14,Dribble,303532,2019/2020,La Liga,Leganés,Rubén Salvador Pérez Del Mármol,False,True,9,Incomplete,False
b1b9b3ec-6fa7-41eb-9d91-fa8673ab0b29,14,Dribble,303493,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,8,Complete,False
89ad7fef-2299-43b7-8093-dc5c6a142e61,14,Dribble,3749493,2003/2004,Premier League,Everton,Steve Watson,False,False,8,Complete,False
680c40a9-25bf-4560-be6f-8e37c0a4512b,14,Dribble,3749153,2003/2004,Premier League,Middlesbrough,Szilárd Németh,False,False,9,Incomplete,False
ae43069a-da17-4524-8e39-be01bf83f412,14,Dribble,16073,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,8,Complete,False
99891dd5-78e9-402d-a4ee-fabcb41b7eef,14,Dribble,3773689,2020/2021,La Liga,Barcelona,Sergino Dest,False,False,9,Incomplete,False
5dd13e1c-ab28-4479-b7b9-9d0915f070ca,14,Dribble,303596,2019/2020,La Liga,Real Madrid,Ferland Mendy,False,True,8,Complete,False
dd9c0baa-42ac-41f1-af0e-9262e91d54a6,14,Dribble,16231,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
6d129770-d104-48b5-a4f5-5763e2ad2ad6,14,Dribble,16073,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,8,Complete,False
42411300-a6d3-43eb-b408-8dff0ca0b887,14,Dribble,16317,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
27cc2d47-0a4a-4f6e-ab08-004a97c6b662,14,Dribble,16073,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,8,Complete,False
2ae0cf3b-af11-4878-9397-b89209f38626,14,Dribble,3773372,2020/2021,La Liga,Atlético Madrid,Luis Alberto Suárez Díaz,False,True,9,Incomplete,False
6c776795-ccb4-4591-9e1e-5179fdda7c83,14,Dribble,303487,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,8,Complete,False
b911f449-5f20-4488-9d36-bc4af75a8a24,14,Dribble,303470,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,False,8,Complete,False
17f3ade5-27aa-43e3-8739-fa2db59fd963,14,Dribble,303666,2019/2020,La Liga,Barcelona,Ivan Rakitić,True,True,9,Incomplete,False
95d5c21e-4c57-499f-b7bc-2d7e707ff459,14,Dribble,303610,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
1bb45208-9d9b-4fdb-82b7-10665ca331b6,14,Dribble,3749526,2003/2004,Premier League,Charlton Athletic,Hermann Hreidarsson,False,False,9,Incomplete,False
8911b06f-6492-4192-9815-cf4ecf3f7c79,14,Dribble,303696,2019/2020,La Liga,Atlético Madrid,Ángel Martín Correa,False,False,9,Incomplete,False
2920ffa1-e0dc-49b9-af3d-7b3862d126fe,14,Dribble,16073,2018/2019,La Liga,Atlético Madrid,Thomas Lemar,False,False,8,Complete,False
1eaad282-8668-47c3-a81c-9712001d48aa,14,Dribble,303596,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
b08b3f33-8181-4b82-842a-4224ffa5cf11,14,Dribble,3773547,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
bc3ce1aa-1c77-49a2-abd2-9bfc7de90a9d,14,Dribble,303610,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,8,Complete,False
7b9fb05d-ee45-439b-92ee-a8801e9c4dba,14,Dribble,3773466,2020/2021,La Liga,Celta Vigo,Denis Suárez Fernández,False,False,8,Complete,False
f0f35718-29bd-40d8-83ff-cee9baa7d89c,14,Dribble,3764440,2020/2021,La Liga,Elche,Miguel Ángel Garrido Cifuentes,False,False,8,Complete,False
1771e04e-d7be-49e9-9497-ac372141f413,14,Dribble,15978,2018/2019,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte,False,False,8,Complete,False
c77984d7-bb42-4bb4-b33a-ae3603065006,14,Dribble,303524,2019/2020,La Liga,Atlético Madrid,Mario Hermoso Canseco,False,False,8,Complete,False
73affe8d-c9ed-471a-9ebc-62f65cd7dd58,14,Dribble,3749153,2003/2004,Premier League,Middlesbrough,Stewart Downing,False,False,8,Complete,False
524aa1c6-0470-4ba8-b5cb-9b69168fa0bf,14,Dribble,3773477,2020/2021,La Liga,Barcelona,Pedro González López,False,True,8,Complete,False
9ba0521a-1050-4f9e-a4d6-4050c8180531,14,Dribble,3749052,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,9,Incomplete,False
4b41a311-e3a9-4505-aeb1-8843d3e1cd6a,14,Dribble,3773387,2020/2021,La Liga,Levante UD,Antonio García Aranda,False,False,9,Incomplete,False
0a594ac2-cf28-42cf-9a5e-f6f012ca195c,14,Dribble,3764440,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
ce658705-b4a5-449e-8ae0-4e1e5c8c8f64,14,Dribble,303596,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
89707059-f2ea-4512-b133-ca6220a691c3,14,Dribble,3749346,2003/2004,Premier League,Arsenal,Jérémie Aliadière,False,False,8,Complete,False
2ca77097-25dd-4c70-8f47-592b514da6bc,14,Dribble,3773586,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,True,False,8,Complete,False
c2fec694-7832-4642-a724-9c234032a68d,14,Dribble,3764440,2020/2021,La Liga,Barcelona,Miralem Pjanić,False,True,8,Complete,False
0f270fd6-5ba7-4a72-b998-c1358036f706,14,Dribble,3773565,2020/2021,La Liga,Granada,José Antonio Rodríguez Díaz,False,False,9,Incomplete,False
dcd0be6c-8836-4e4f-889f-7ae05d9667ce,14,Dribble,3773695,2020/2021,La Liga,Valencia,Gonçalo Manuel Ganchinho Guedes,False,False,8,Complete,False
9941ed71-9548-4424-a841-419c7d02483e,14,Dribble,3749346,2003/2004,Premier League,Leeds United,James Philip Milner,False,False,9,Incomplete,False
db0d2876-5be1-4038-b7b9-08d0e64346b2,14,Dribble,3749528,2003/2004,Premier League,Newcastle United,Craig Bellamy,False,False,8,Complete,False
32dcb586-9cfd-4f1c-aa57-1197d019eaad,14,Dribble,303479,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,True,False,9,Incomplete,False
a9502e41-a658-4004-a0f5-201c8e198707,14,Dribble,303680,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
95a79e1b-28ad-4da6-a301-1fcbfb8b3178,14,Dribble,3773387,2020/2021,La Liga,Levante UD,Enis Bardhi,False,False,9,Incomplete,False
a97e58a8-ef84-462a-b123-893fb8ac8ed7,14,Dribble,303680,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
d9326c1a-3b82-45d2-bf74-2570b3e0d572,14,Dribble,3764440,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,8,Complete,False
a8bed47c-d489-4492-b510-9b6a51367b66,14,Dribble,3773689,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
75385cdb-e0d7-4fa8-9469-5da2a5baa8cf,14,Dribble,16136,2018/2019,La Liga,Leganés,Óscar Rodríguez Arnaiz,False,False,8,Complete,False
00decfa8-871c-4dac-aab4-8f65d654c439,14,Dribble,3749358,2003/2004,Premier League,Middlesbrough,Szilárd Németh,False,False,8,Complete,False
2365701d-e075-4ae7-8648-0a981bb0e07e,14,Dribble,303377,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
ed26988b-af4b-48bd-b1a6-558a697676b7,14,Dribble,3773428,2020/2021,La Liga,Cádiz,Alberto Perea Correoso,False,True,8,Complete,False
3f2ca0d2-a602-4623-875a-31ed31715fad,14,Dribble,303682,2019/2020,La Liga,Levante UD,Roger Martí Salvador,False,False,8,Complete,False
617637b9-e47e-4156-b8ea-869c133d4c6d,14,Dribble,3773571,2020/2021,La Liga,Barcelona,Pedro González López,False,False,8,Complete,False
3565c168-e5e4-4612-862a-39fb33e89935,14,Dribble,303600,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
cc078a3e-6ff1-45d4-80b1-7f80beba4763,14,Dribble,3764440,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,False,False,8,Complete,False
b0910de9-92d2-4ac8-9e8b-e5c1305a08d4,14,Dribble,3749642,2003/2004,Premier League,Charlton Athletic,Paolo Di Canio,False,False,8,Complete,False
55775f82-326d-463c-9a80-2b74ca3d061b,14,Dribble,3749108,2003/2004,Premier League,Aston Villa,Jlloyd Tafari Samuel,False,False,9,Incomplete,False
f1750f6a-0593-4405-8e34-0f93907ff556,14,Dribble,303524,2019/2020,La Liga,Atlético Madrid,Álvaro Borja Morata Martín,True,False,8,Complete,False
bc548164-6877-44cf-b2bd-e187c4498512,14,Dribble,3749257,2003/2004,Premier League,Leicester City,Steffen Freund,False,False,8,Complete,False
8d72d53d-8051-428d-a44d-b8c85a432afd,14,Dribble,3773372,2020/2021,La Liga,Atlético Madrid,Yannick Ferreira Carrasco,False,False,8,Complete,False
b8e6acce-e7fe-4aab-89a0-d72d1ce7fe5f,14,Dribble,3773665,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
