event_id,id,name,match_id,season,competition,team,player,offensive,failure
cba8eacd-e00b-4466-8630-5462743a98f1,2,Ball Recovery,16149,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False
b41888e2-4bdd-4310-97f2-97a411337d07,2,Ball Recovery,3749276,2003/2004,Premier League,Arsenal,Gaël Clichy,False,False
bb99abb2-b62d-4850-b93d-b85bf2380e2a,2,Ball Recovery,303479,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,False,False
7cb5a6c7-3faa-46c7-9a60-480d4875092a,2,Ball Recovery,3773474,2020/2021,La Liga,Real Valladolid,Óscar Plano Pedreño,False,False
6ddfb3c7-fde6-44d5-9ee1-0b9cf2300b9c,2,Ball Recovery,303532,2019/2020,La Liga,Barcelona,Ricard Puig Martí,False,False
9f951ee7-74ef-49a5-b24e-94a68da67255,2,Ball Recovery,3773372,2020/2021,La Liga,Atlético Madrid,Jorge Resurrección Merodio,False,False
2600e089-c816-41da-b397-47ea6b0faa8c,2,Ball Recovery,16317,2018/2019,La Liga,Eibar,Iván Ramis Barrios,False,False
867c25d6-c047-4297-b2cb-db999b6e735d,2,Ball Recovery,303634,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False
d528a8c0-e95c-45f4-901d-01265ae6a8f5,2,Ball Recovery,3749462,2003/2004,Premier League,Birmingham City,Jamie Clapham,False,False
d068431f-c408-44c6-a841-26a5018e3173,2,Ball Recovery,16131,2018/2019,La Liga,Eibar,Rubén Peña Jiménez,False,False
e7a2c276-4bf1-4e83-8e41-5dd003f86528,2,Ball Recovery,303430,2019/2020,La Liga,Villarreal,Samuel Chimerenka Chukwueze,False,False
e719a90b-39aa-4a85-bcd2-3c67b1945295,2,Ball Recovery,3749453,2003/2004,Premier League,Leeds United,Michael Duberry,False,False
795bd91d-cb2d-4f2c-a19a-ee373347bffe,2,Ball Recovery,3749233,2003/2004,Premier League,Manchester City,David James,False,False
a58b7bfc-2f33-4f70-a8e0-bd78eb02078c,2,Ball Recovery,16149,2018/2019,La Liga,Girona,Alejandro Granell Nogué,False,False
a530f6b4-fdad-4f9b-b32c-cff168a5a240,2,Ball Recovery,3773586,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,False,False
a57405ac-fad4-44c3-8e03-ec60f2e2378e,2,Ball Recovery,303715,2019/2020,La Liga,Leganés,Roque Mesa Quevedo,False,True
8a4c04fe-449b-4d74-804e-f18df7574e45,2,Ball Recovery,16182,2018/2019,La Liga,Real Valladolid,Anuar Mohamed Tuhami,False,False
b66d0457-6454-40a4-a4f0-f986a75c545e,2,Ball Recovery,16131,2018/2019,La Liga,Eibar,Rubén Peña Jiménez,False,True
65c07f81-44b4-46d2-99df-a24bbca67eee,2,Ball Recovery,303430,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,False
5c8c60c7-fc1a-4d5e-be21-f504b220b630,2,Ball Recovery,3749233,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
017406f3-eaff-4cc6-9b80-c10914a48651,2,Ball Recovery,16109,2018/2019,La Liga,Celta Vigo,Sofiane Boufal,False,False
0d599b54-5d77-46b7-8348-6a0f6ef81254,2,Ball Recovery,16215,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,True
987022ea-20eb-42c2-a083-612fa3b23e6b,2,Ball Recovery,16317,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False
40eae3e8-a5d7-4749-94e4-25d83656c0c2,2,Ball Recovery,16215,2018/2019,La Liga,Real Betis,Diego Lainez Leyva,False,False
cfaddeaa-5386-4783-877b-bfb8882a0fad,2,Ball Recovery,16265,2018/2019,La Liga,Real Sociedad,Willian José da Silva,False,False
e44575c3-c058-4501-8349-01fc772fe96a,2,Ball Recovery,3773585,2020/2021,La Liga,Barcelona,Pedro González López,False,False
a9c0a457-b86a-4ea5-9b2c-0ca80a4ece6c,2,Ball Recovery,303479,2019/2020,La Liga,Real Sociedad,Alejandro Remiro Gargallo,False,False
032fd856-a1cb-4936-ba81-356b442d125f,2,Ball Recovery,3749590,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
9c57e923-5db0-413e-8153-b65d73bd2c6a,2,Ball Recovery,16029,2018/2019,La Liga,Sevilla,Éver Maximiliano David Banega,False,False
553cc221-aa97-4146-b0dc-6915e9ebcc37,2,Ball Recovery,16157,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False
c3889596-7ab3-4d8e-8e77-43e22ff689c4,2,Ball Recovery,3749493,2003/2004,Premier League,Everton,Mark Pembridge,False,False
cb2c2e5d-5a46-43dd-85be-267823140108,2,Ball Recovery,3749117,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,False
52ae25e0-59fb-44d2-b3ea-29fd9c24ca3b,2,Ball Recovery,303731,2019/2020,La Liga,Eibar,Gonzalo Escalante,False,False
e5a028e9-e9d7-420d-8c52-8fccc806d68d,2,Ball Recovery,3749296,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False
b86482d0-4f1c-4289-bccd-d0760a4dce8e,2,Ball Recovery,303715,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,True,False
a49b2a8c-e7c1-4141-afb6-e1a7222c8d0f,2,Ball Recovery,16215,2018/2019,La Liga,Real Betis,Pau López Sabata,False,False
2b8196a2-b003-46d1-ad38-90d329f3e2fa,2,Ball Recovery,3749253,2003/2004,Premier League,Liverpool,Steven Gerrard,False,False
d3701a2d-d5ba-4d5b-8b79-74029880a78f,2,Ball Recovery,3749431,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False
9cb5d920-3eca-4b0b-8206-fb805fa43f81,2,Ball Recovery,16215,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False
a91c559a-f311-4511-b083-6f8ae1a3ba16,2,Ball Recovery,16131,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False
39847978-c199-4b2d-9c7a-14d813518efd,2,Ball Recovery,3749448,2003/2004,Premier League,Liverpool,Steven Gerrard,False,False
33658daf-f7ac-45b6-9fb6-504a904cd99a,2,Ball Recovery,3749278,2003/2004,Premier League,Bolton Wanderers,Émerson Augusto Thome,False,False
61384f2a-7ca2-43eb-9115-5e5c4895a697,2,Ball Recovery,16010,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
90bb73e0-f1a1-488f-ad9b-45e830414136,2,Ball Recovery,303682,2019/2020,La Liga,Levante UD,Hernâni Jorge Santos Fortes,False,False
eeacb03f-b57e-487d-a0b9-20720338508a,2,Ball Recovery,3749403,2003/2004,Premier League,Bolton Wanderers,Kevin Nolan,False,True
26450f04-8a47-4e53-8941-4282752caf96,2,Ball Recovery,303524,2019/2020,La Liga,Atlético Madrid,Felipe Augusto de Almeida Monteiro,False,False
f779a2f3-1453-4809-b6b5-d2e26008290b,2,Ball Recovery,3749276,2003/2004,Premier League,Chelsea,Claude Makélélé,False,False
fd24a7bb-0103-4797-8002-d637e2026257,2,Ball Recovery,303470,2019/2020,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,False
102c8247-ace6-4155-8e8b-fe23388fe87f,2,Ball Recovery,303666,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,False,False
75fc2661-4e77-4762-8af8-871c2a43c7b6,2,Ball Recovery,3764440,2020/2021,La Liga,Elche,Emiliano Ariel Rigoni,False,False
8b26d99b-e5b6-4796-876f-a64f6d5c4bf9,2,Ball Recovery,3749278,2003/2004,Premier League,Bolton Wanderers,Émerson Augusto Thome,False,False
29b618f1-a44a-49af-9046-7a2129c23171,2,Ball Recovery,15978,2018/2019,La Liga,Real Sociedad,Rubén Pardo Gutiérrez,False,False
efc887bb-20a4-46ff-9473-50c7d8c019c4,2,Ball Recovery,303674,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
2eb35709-5483-4107-bcea-65ee1adbd919,2,Ball Recovery,3749403,2003/2004,Premier League,Bolton Wanderers,Nicky Hunt,False,False
f03c36eb-7e32-4b87-a502-f5ce75cf1f07,2,Ball Recovery,3749462,2003/2004,Premier League,Birmingham City,Stephen Clemence,False,False
d1444ce0-678b-4ef8-8a9d-b172426a52f6,2,Ball Recovery,3773695,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
1482dd71-0b2d-4655-8bb7-d30935267c26,2,Ball Recovery,3749278,2003/2004,Premier League,Arsenal,Thierry Henry,False,False
47707ea4-9478-4a7c-91c6-22c3301130d3,2,Ball Recovery,3749253,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False
62511f68-2772-4436-8a58-20a705a7d41e,2,Ball Recovery,3749257,2003/2004,Premier League,Leicester City,Jordan Stewart,False,False
b05c366f-06e6-4f52-a1de-5ace3708ebd8,2,Ball Recovery,3749192,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
3232e38d-8c6b-40c6-986c-863d24398297,2,Ball Recovery,3749522,2003/2004,Premier League,Arsenal,Gaël Clichy,False,False
913e05f3-dc3d-423f-b2c0-50ab45a4dc30,2,Ball Recovery,303731,2019/2020,La Liga,Eibar,Sergio Enrich Ametller,False,False
3d31ddef-ccc4-4216-8192-10876df0f363,2,Ball Recovery,3749448,2003/2004,Premier League,Liverpool,Dietmar Hamann,False,True
2b77e8c6-7e3e-453a-a47c-eb9588719770,2,Ball Recovery,3749431,2003/2004,Premier League,Newcastle United,Jonathan Woodgate,False,False
c43cde15-86f3-48c6-ab89-446ec4774087,2,Ball Recovery,303682,2019/2020,La Liga,Levante UD,Jorge Miramón Santagertrudis,False,False
f526770d-6535-4cf0-a2e4-b7a297509e00,2,Ball Recovery,3749358,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,True
b7790542-b4ee-4083-a25a-778b976e5890,2,Ball Recovery,3773369,2020/2021,La Liga,Huesca,Rafael Mir Vicente,False,False
68a755ff-8cb7-4896-9e82-4ecd62fa9590,2,Ball Recovery,303715,2019/2020,La Liga,Leganés,Jonathan Cristian Silva,False,False
e7663734-fda5-4680-8868-07b10e56281c,2,Ball Recovery,3749358,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False
dc151247-fe7a-4ff6-86bd-95f9234faaf9,2,Ball Recovery,3749274,2003/2004,Premier League,Portsmouth,Trésor Lomana LuaLua,False,False
4aaf9c13-31b8-4d5f-a69a-d4b44ab8816e,2,Ball Recovery,303731,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,False,False
9febbd69-50ec-471a-acd1-6c70de46856e,2,Ball Recovery,303516,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False
f64d5006-2706-4bd3-80b9-1b697f4ad962,2,Ball Recovery,3749117,2003/2004,Premier League,Everton,Duncan Ferguson,False,False
8b8dffc9-3e74-4301-af34-902f8b08ee0b,2,Ball Recovery,3773587,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
a7bb0136-e084-4bc9-a6b8-43101dfc52cc,2,Ball Recovery,3749431,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False
e50ccb17-0f8e-4b62-ae66-8b27fd83a035,2,Ball Recovery,303610,2019/2020,La Liga,Granada,José Antonio Rodríguez Díaz,False,False
370d8307-a496-4df9-bbc4-c15e3e47bbc4,2,Ball Recovery,3749448,2003/2004,Premier League,Liverpool,Harry Kewell,False,False
4bc87e30-0d1a-437c-a272-5be7bb1ea601,2,Ball Recovery,3749493,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,False
fd4e31c2-bc33-46bd-a231-b0e088d651a2,2,Ball Recovery,3749278,2003/2004,Premier League,Bolton Wanderers,Simon Charlton,False,False
3cf1e382-7e2d-4665-b879-4f2e536b867e,2,Ball Recovery,303470,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
91f5e98b-f2e4-4bee-bcdd-8e97351fca4c,2,Ball Recovery,3749278,2003/2004,Premier League,Arsenal,Robert Pirès,False,False
d6dd485a-5a59-48df-ba43-84345c6b435b,2,Ball Recovery,3764440,2020/2021,La Liga,Elche,José Raúl Gutiérrez Parejo,False,False
12d0bf67-9f1e-4330-ae62-b568ec975f22,2,Ball Recovery,16086,2018/2019,La Liga,Espanyol,Dídac Vilá Rosselló,False,False
c65d8920-1dba-4160-ba78-5ad020136e9d,2,Ball Recovery,303400,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False
5807a90f-5767-4abb-a512-00c4f92cd503,2,Ball Recovery,3773369,2020/2021,La Liga,Barcelona,Clément Lenglet,False,False
0cc900fb-a68a-4feb-9926-9f05cff9b69d,2,Ball Recovery,3749278,2003/2004,Premier League,Bolton Wanderers,Émerson Augusto Thome,False,False
33950e07-fbdc-4386-906a-f09ab491615f,2,Ball Recovery,3749465,2003/2004,Premier League,Blackburn Rovers,Brett Emerton,False,False
3a8121ba-4850-41b8-836d-cfea7757adb2,2,Ball Recovery,16010,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False
d2e35cb2-1d2c-43ad-b401-afea17bf89c1,2,Ball Recovery,16173,2018/2019,La Liga,Athletic Club,Mikel San José Domínguez,False,False
46187568-527b-4502-be1d-8985a1d4c7c7,2,Ball Recovery,15978,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti,False,False
99625fc0-0b4d-4156-84b2-cbbe1188ac01,2,Ball Recovery,16248,2018/2019,La Liga,Atlético Madrid,Rodrigo Hernández Cascante,False,False
d78f56cf-0e73-4263-91dd-90cb8539460b,2,Ball Recovery,303430,2019/2020,La Liga,Villarreal,Moisés Gómez Bordonado,False,False
24252e1b-0242-475b-a6d3-b127049efce0,2,Ball Recovery,3749257,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False
e7368b3d-2176-4431-8070-3531299e52fc,2,Ball Recovery,16231,2018/2019,La Liga,Espanyol,Alfa Semedo Esteves,False,False
4bee9bc3-7359-4091-aded-f65a5c8cc84b,2,Ball Recovery,3749117,2003/2004,Premier League,Everton,Nigel Martyn,False,False
cdcc2e56-41ed-42da-a180-d0b42fb26b39,2,Ball Recovery,303479,2019/2020,La Liga,Real Sociedad,Alejandro Remiro Gargallo,False,False
43234324-6016-4043-addd-0920f3ed196d,2,Ball Recovery,303715,2019/2020,La Liga,Leganés,Unai Bustinza Martínez,False,False
d7732908-6e97-40f9-b0fc-82a471cebfe8,2,Ball Recovery,3749642,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False
ab1a1a95-ce7a-4ce1-bd0b-396623580101,2,Ball Recovery,3749278,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,False
cef96ca3-1389-4dd6-a3ee-d93d2cda4227,2,Ball Recovery,303516,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False
2fb0167e-1ea6-4cd1-b9d6-ee09d99f0cee,2,Ball Recovery,3749358,2003/2004,Premier League,Middlesbrough,Mark Schwarzer,False,False
1aaeeae6-5c21-4d1b-b461-139226e59a7a,2,Ball Recovery,3773571,2020/2021,La Liga,Real Valladolid,Miguel Alfonso Herrero Javaloyas,False,False
4ee86025-6445-4282-b63b-244dfb1d06df,2,Ball Recovery,303524,2019/2020,La Liga,Atlético Madrid,Víctor Machín Pérez,False,False
eaf5ee35-6c24-446f-a49e-088fbef2eb76,2,Ball Recovery,303548,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False
3186c23e-07f0-4c6a-b9e6-bc21f14d9f1a,2,Ball Recovery,303652,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,True
8bd3d101-75c5-419b-959c-56c124980f62,2,Ball Recovery,3749246,2003/2004,Premier League,Arsenal,Gaël Clichy,False,True
10dc738b-ea08-4c48-876a-8f18cd5c374f,2,Ball Recovery,303652,2019/2020,La Liga,Espanyol,David López Silva,False,True
5689aad9-8820-4ff6-bd01-51bc4e557ff6,2,Ball Recovery,3749246,2003/2004,Premier League,Manchester United,Ole Gunnar Solskjær,False,False
46b56b13-0884-445d-bc77-3bb6336c2f38,2,Ball Recovery,3749257,2003/2004,Premier League,Arsenal,Thierry Henry,False,False
d1a2e9c5-ad6f-4684-ba2f-0ff4bc8d7a30,2,Ball Recovery,303725,2019/2020,La Liga,Villarreal,Samuel Chimerenka Chukwueze,False,True
1a363354-e9dd-4c99-8600-5e5f1ef84ac3,2,Ball Recovery,303666,2019/2020,La Liga,Granada,Roberto Soldado Rillo,False,False
7bafab08-3a38-42ee-9ed1-60a880d102a0,2,Ball Recovery,3749431,2003/2004,Premier League,Newcastle United,Shay Given,False,False
e8e657fd-2421-4165-bed9-3d1d22369bfc,2,Ball Recovery,3749153,2003/2004,Premier League,Middlesbrough,Franck Queudrue,False,False
859e7ece-31f2-401e-a76d-822e9aee8164,2,Ball Recovery,16173,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,False,False
b8ac57b6-b04c-4e6d-ae0f-c64a465b1805,2,Ball Recovery,16289,2018/2019,La Liga,Levante UD,Aitor Fernández Abarisketa,False,False
64a96f85-e96a-426d-9ce0-3b456c7164ed,2,Ball Recovery,16023,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
29f0a348-f164-416c-97f1-837f6395cfc5,2,Ball Recovery,303682,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False
1ad42ead-f7ca-4ec3-a95c-c4b6694226ac,2,Ball Recovery,16109,2018/2019,La Liga,Celta Vigo,Francisco José Beltrán Peinado,False,False
ade8caef-3532-457a-a598-511b5ee76631,2,Ball Recovery,16215,2018/2019,La Liga,Real Betis,Sidnei Rechel da Silva Júnior,False,False
a2a3b0b3-a4d3-45a7-8702-aec4eb53c48a,2,Ball Recovery,3773497,2020/2021,La Liga,Real Madrid,Toni Kroos,False,False
4b9daa53-9672-4fbd-bfa3-0bbd951ee526,2,Ball Recovery,16010,2018/2019,La Liga,Athletic Club,Óscar de Marcos Arana,False,False
9572d191-0f64-4622-a70f-34c36b59bf83,2,Ball Recovery,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,False,False
789a5846-150c-4b48-999d-1b5af950183c,2,Ball Recovery,3749528,2003/2004,Premier League,Arsenal,Thierry Henry,False,False
c4884290-61c4-4355-894b-02ef72b55e42,2,Ball Recovery,16157,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False
041bc06c-fa9f-4357-8f66-c9faee0efe96,2,Ball Recovery,3749278,2003/2004,Premier League,Bolton Wanderers,Nicky Hunt,False,False
47126da9-99cb-4c38-9a31-a6c87a6f0aa6,2,Ball Recovery,303664,2019/2020,La Liga,Real Sociedad,Willian José da Silva,False,False
64514f11-30cc-4f63-9bff-5f5deb6a9dc4,2,Ball Recovery,303400,2019/2020,La Liga,Valencia,Maximiliano Gómez González,False,False
dcfed8cd-11ee-4f73-99ec-9e25c08da1fe,2,Ball Recovery,303548,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,False,False
683c0898-8679-4ee5-81ef-e96e3943d002,2,Ball Recovery,3773547,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,False
fbe4f234-b789-4ee3-9a7b-b567f78614ae,2,Ball Recovery,3749253,2003/2004,Premier League,Arsenal,Ashley Cole,False,False
543d8336-e287-401e-b0a7-6f52954c1f25,2,Ball Recovery,303532,2019/2020,La Liga,Barcelona,Clément Lenglet,False,False
9e0e2138-2e1d-4316-9731-f2ab12c65ead,2,Ball Recovery,3773587,2020/2021,La Liga,Getafe,Djené Dakonam Ortega,False,False
2fd38181-4893-4bb1-a7df-0f19f11199a6,2,Ball Recovery,16023,2018/2019,La Liga,Valencia,Daniel Parejo Muñoz,False,False
7f749ab3-63ad-4db3-b367-5ca0ca610fef,2,Ball Recovery,3773597,2020/2021,La Liga,Real Sociedad,Martín Zubimendi Ibáñez,False,False
de91d2b0-807f-4298-bac3-d2cddf76c2eb,2,Ball Recovery,303473,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,False,False
87d6861a-4430-4a72-90be-05222f96790f,2,Ball Recovery,16173,2018/2019,La Liga,Athletic Club,Daniel García Carrillo,False,False
54d8ff10-8337-4886-b2ed-49bee8f08e40,2,Ball Recovery,3749253,2003/2004,Premier League,Liverpool,Igor Bišćan,False,False
be683e1b-18bd-4af5-ba1e-296665577c00,2,Ball Recovery,3773597,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,False
e52d71ba-a8ab-4d2d-873a-cd72515b763b,2,Ball Recovery,3749257,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
66705c3c-0b8f-4b09-abc3-5dbe0d5ae9a7,2,Ball Recovery,3749068,2003/2004,Premier League,Tottenham Hotspur,Anthony Gardner,False,False
f77a76cd-2007-457d-8bd8-4f88fe0ff553,2,Ball Recovery,3749434,2003/2004,Premier League,Birmingham City,Robbie Savage,False,False
d8664e38-60f2-49b0-876f-4564b1356958,2,Ball Recovery,3749642,2003/2004,Premier League,Charlton Athletic,Dean Kiely,False,False
fcce5e80-e631-4fe9-b5c2-a94850b2a5fb,2,Ball Recovery,3749153,2003/2004,Premier League,Arsenal,Robert Pirès,False,False
615631cd-85ed-4975-ba37-1a7c4a73ea2e,2,Ball Recovery,303400,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False
d628ca89-fb8b-41af-909e-6e679e68d596,2,Ball Recovery,3773695,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,False
6da62e1a-a06e-463c-908e-8776543e2555,2,Ball Recovery,16240,2018/2019,La Liga,Villarreal,José Ramiro Funes Mori,False,False
5d3c4eb7-b3b0-413c-bcb4-47693814383b,2,Ball Recovery,16240,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,False,False
b670345a-4265-483d-a156-31d9c11616de,2,Ball Recovery,303674,2019/2020,La Liga,Sevilla,Diego Carlos Santos Silva,False,False
da84f4cc-1663-4419-a965-6f8242fcd2e6,2,Ball Recovery,3749276,2003/2004,Premier League,Arsenal,Robert Pirès,False,False
8ec32182-f2af-4560-b29f-f2b05570ba52,2,Ball Recovery,303610,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,False
a83fbf05-c283-464a-89ad-4bfaec13d475,2,Ball Recovery,3749526,2003/2004,Premier League,Arsenal,Ray Parlour,False,False
200d142d-6b26-43c8-83aa-0dceae428ced,2,Ball Recovery,15946,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False
c8c6b3ff-fbad-4708-84a7-ed42e6a69393,2,Ball Recovery,15973,2018/2019,La Liga,Huesca,Moisés Gómez Bordonado,False,True
e8ed5fcb-f3f3-4cda-a81c-1e258bd5ef52,2,Ball Recovery,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Lee Naylor,False,False
f5f89cdc-2112-4eaf-8b85-b3d2a4e9bf7c,2,Ball Recovery,16010,2018/2019,La Liga,Athletic Club,Yeray Álvarez López,False,False
4d993404-6bf8-4569-82a1-4529aaded69e,2,Ball Recovery,3749108,2003/2004,Premier League,Aston Villa,Lee Hendrie,False,False
7f94f34f-ebe4-441f-9712-334552dc94ff,2,Ball Recovery,303664,2019/2020,La Liga,Real Sociedad,Mikel Merino Zazón,False,False
805242e5-c053-499d-a78a-23cfce1d9531,2,Ball Recovery,3749434,2003/2004,Premier League,Arsenal,Ashley Cole,False,False
cbbf72aa-1ccc-458a-b5b7-36c4454373b5,2,Ball Recovery,3749360,2003/2004,Premier League,Blackburn Rovers,Andy Todd,False,False
bb24d9d1-857e-40ab-a946-61ff918e2297,2,Ball Recovery,303400,2019/2020,La Liga,Valencia,Gabriel Armando de Abreu,False,False
431d1fce-7119-4a91-b42d-5025d6bbb59d,2,Ball Recovery,3749434,2003/2004,Premier League,Arsenal,Pascal Cygan,False,False
dcadd766-f0e0-44d1-b0a5-c764ff70b4fb,2,Ball Recovery,16120,2018/2019,La Liga,Getafe,Djené Dakonam Ortega,False,False
9f530975-f214-4612-ae09-7a5cbbb2eacb,2,Ball Recovery,3749528,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False
25692670-deba-4b00-ba0a-5ad9901346e4,2,Ball Recovery,3749631,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False
703e969e-77f2-4ded-9855-595cf1a1ee81,2,Ball Recovery,3749117,2003/2004,Premier League,Everton,Wayne Mark Rooney,False,True
ca4bf7fd-2721-42b0-840d-505c3a03e00b,2,Ball Recovery,3749462,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,False,True
c88a731e-1206-4aa4-84a7-c321f823b762,2,Ball Recovery,3749274,2003/2004,Premier League,Portsmouth,Arjan de Zeeuw,False,False
d8f81808-ae68-4075-b63f-d3f3b42eae88,2,Ball Recovery,3749462,2003/2004,Premier League,Birmingham City,Olivier Tébily,False,False
423695b5-a5a7-4af3-a78c-7bfc63f88715,2,Ball Recovery,16182,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False
985816e6-f285-4d65-b969-92def3104a7a,2,Ball Recovery,3773631,2020/2021,La Liga,Barcelona,Ricard Puig Martí,False,True
a40f5a93-52f7-42d9-8e55-73a49a159953,2,Ball Recovery,3749431,2003/2004,Premier League,Newcastle United,Jonathan Woodgate,False,False
82c35ae9-8ce0-4568-8d72-4ba9205f44e1,2,Ball Recovery,303451,2019/2020,La Liga,Mallorca,Antonio José Raillo Arenas,False,False
7ca22fd8-d895-4e16-9753-a2447e480734,2,Ball Recovery,303470,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False
aa0ce30f-46ee-40d8-9046-014647e80cec,2,Ball Recovery,3773695,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,False
dc98242a-ea80-4ce2-ac2c-ae47edb93bba,2,Ball Recovery,16120,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False
65873211-cc9e-4b52-97f0-3ca48ca27a20,2,Ball Recovery,303652,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False
12e376a2-72bc-4f01-815c-33f57a3cc527,2,Ball Recovery,3749434,2003/2004,Premier League,Birmingham City,Aliou Cissé,False,False
0f556478-4e04-4e85-800e-3ba046f87e81,2,Ball Recovery,3773631,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False
5670a595-8bc5-44e0-83ef-c00e7e3e7121,2,Ball Recovery,303548,2019/2020,La Liga,Mallorca,Francisco Gámez López,False,False
4344081b-8325-43c1-b0b0-cdd4d353719c,2,Ball Recovery,16120,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,False,False
2bb0109b-81d8-4d12-b88b-09cab6d65421,2,Ball Recovery,3749108,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False
433aec6e-8951-4edd-81cd-db60f1a254e5,2,Ball Recovery,3773597,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False
950e5602-37c4-4697-99f6-a433ee9539e1,2,Ball Recovery,3749108,2003/2004,Premier League,Aston Villa,Gareth Barry,False,False
be5f15ef-558e-4bed-a32c-bde63e34bcb3,2,Ball Recovery,303700,2019/2020,La Liga,Eibar,Anaitz Arbilla Zabala,False,False
c27f7a3e-ebde-44d6-955c-41c495d71e6b,2,Ball Recovery,3773457,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,False,True
6f43ec8d-98a8-42b5-a21b-2b608d3c557e,2,Ball Recovery,3773695,2020/2021,La Liga,Barcelona,Pedro González López,False,False
2eb13d5c-fc83-404a-b8a9-767e07e417b8,2,Ball Recovery,303377,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False
b28795f9-0c38-431a-b26f-d350dab451ec,2,Ball Recovery,3773631,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,False,False
